security_event_id,timestamp,actor_id,event_type,source_ip,severity,blocked,pii_detected,rag_security_score,duplicate_marker
09ece749-4bdc-4283-a9b8-a203c86e59c6,2024-09-08T03:20:16,USR-2641,prompt_injection,10.32.192.221,critical,True,False,0.568,
c177ba48-d3c4-4f36-b8de-733c324121d6,2025-09-11T06:02:39,USR-5867,export,10.38.241.6,medium,False,False,0.884,
475cb259-9adf-43c0-bcfd-5fbfc1b800fd,2024-12-24T16:52:04,USR-8381,export,10.39.56.58,high,False,False,0.848,
ea3cb28e-0172-4f89-97ad-bd427e5e1e76,2024-01-16T19:52:26,USR-7492,api_token_use,10.29.16.182,critical,False,False,0.721,
dcff063a-98d5-422d-8ea7-d43701d9a29d,2025-07-22T10:35:52,USR-7190,export,10.34.105.16,low,False,False,0.631,
c29c146e-19bc-4607-929a-9d0edbae0211,2024-10-25T03:41:15,USR-7285,prompt_injection,10.37.38.144,critical,False,False,0.8,
cc7becf2-511f-40b6-98e3-2aac91e99c15,2024-07-26T18:46:16,USR-6458,login,10.24.179.207,medium,False,False,0.732,
e2d0aa5e-bcda-4fb4-8595-5db0277d225d,2025-07-18T16:55:12,USR-5824,api_token_use,10.12.101.76,high,False,False,0.948,
acc25d6a-85b0-4796-8c78-f8bc6c12d8bc,2024-02-17T13:48:16,USR-8100,prompt_injection,10.9.102.102,low,False,False,0.774,
de03e3fa-306c-49fd-9381-58a44d2c0fa0,2025-06-25T16:46:59,USR-3386,login,10.25.254.190,critical,False,False,0.85,
c5e7c319-bc65-4274-a48f-96baf1319f37,2024-07-29T03:08:32,USR-8008,login,10.28.67.165,low,False,False,0.994,
ffa67e7b-c3ed-494c-92e7-f6bbc05fabf3,2026-02-16T04:49:36,USR-1222,login,10.1.90.190,low,False,False,0.561,
a4ae9026-febe-4d43-a4ae-ee4e5fe240ad,2024-10-09T12:29:28,USR-9922,prompt_injection,10.33.180.156,high,False,True,0.866,
da103a4f-a5c8-4634-bcce-f1d93f1bda25,2024-11-04T19:53:15,USR-1880,export,10.37.163.246,critical,True,False,0.793,
279ad38c-542a-4525-a64f-8ebfa091edc7,2024-05-19T17:24:47,USR-6731,api_token_use,10.30.45.184,low,False,False,0.557,
e4da9f1c-dcd6-48a9-997c-f820ad1c6647,2024-11-10T15:44:59,USR-8667,failed_login,10.22.90.126,high,False,False,0.665,
377e4ccf-cf9d-43e8-9ae7-9765f9bc731f,2024-12-25T06:29:45,USR-5836,export,10.20.12.174,low,False,False,0.942,
9e51a570-e642-4386-8f65-dde927c58843,2026-01-16T12:41:31,USR-7825,failed_login,10.5.200.136,critical,False,False,0.856,
77ecc01e-0afa-4b5c-ba0a-859485617de8,2025-09-11T07:18:19,USR-8374,failed_login,10.23.69.101,low,False,False,0.987,
24873bab-1287-460a-9264-41fd63d4ac50,2025-01-10T16:02:07,USR-4758,login,10.34.250.250,medium,False,False,0.891,
8b474a80-46c7-4b4f-ad5d-41383a1248e5,2024-07-03T10:00:02,USR-6876,privilege_change,10.11.88.175,info,False,False,0.982,
0fb9474a-f42c-4ddb-8b76-021483d3d5e4,2024-12-26T22:22:19,USR-9369,api_token_use,10.18.8.237,info,False,False,0.75,
803cbe45-4d39-47c9-a58a-3e3959324e48,2025-07-20T06:47:09,USR-6232,export,10.37.175.141,low,False,False,0.843,
d5553f5a-c4aa-45bc-85f9-7310e7b8969d,2024-04-16T06:21:42,USR-4681,api_token_use,10.19.94.170,info,False,False,0.839,
5596a8f0-91b4-4890-b5ee-842adcbecd32,2026-01-28T13:52:13,USR-5616,login,10.33.161.153,high,False,False,0.767,
988999ab-0bbb-40e2-ad13-7f4a30f35831,2024-04-17T00:41:35,USR-5007,export,10.2.87.236,low,True,False,0.823,
c793b017-57f9-47b8-9df2-9f76d8de29a0,2024-09-10T08:18:19,USR-3414,api_token_use,10.17.216.96,high,False,False,0.596,
6ba4ccc7-4a36-4367-b2a4-8a686b236b73,2024-04-06T01:12:19,USR-1047,failed_login,10.31.102.52,high,False,False,0.816,
964045ba-83fb-43ba-9d09-f71e763979c5,2026-03-05T08:37:40,USR-9098,login,10.12.214.72,critical,False,False,0.747,
f79574f8-91ac-4ca0-ace8-0dbd0f1be06c,2025-01-16T12:19:14,USR-1570,api_token_use,10.4.177.250,info,False,False,0.736,
0713e08c-7a81-4143-84f0-6798add51e76,2025-07-18T20:58:41,USR-6313,login,10.22.116.149,low,False,False,0.681,
4eccfd8a-66ae-43ff-8818-9f325c4adb4e,2025-02-20T22:06:15,USR-1368,export,10.20.166.100,low,True,False,0.605,
5df3639d-c94e-444f-9c95-4d21752d1546,2024-06-28T22:08:19,USR-5455,failed_login,10.23.217.243,low,True,False,0.954,
05c8af89-e6fd-4905-806b-a9f990a8f21a,2024-09-20T19:39:53,USR-5566,prompt_injection,10.19.114.78,critical,False,False,0.62,
d74cbab9-849c-434b-811b-b587c65d38a6,2024-02-19T23:44:14,USR-9511,api_token_use,10.2.47.93,info,False,False,0.932,
e81a285a-1fe3-4828-a7b7-d045d066a0ae,2026-05-24T16:33:37,USR-7299,failed_login,10.19.131.103,critical,False,False,0.895,
08354e87-94d4-4748-b7e2-37f3bc0850cc,2024-11-11T02:58:21,USR-4709,prompt_injection,10.4.151.36,medium,False,False,0.747,
00e18057-d0ef-40b9-b449-6c0ff149e2ac,2024-12-25T16:50:05,USR-8390,failed_login,10.15.123.171,medium,False,True,0.569,
dffc61da-eff2-48c8-8031-b43ee23c6a95,2026-04-14T22:33:28,USR-6198,export,10.15.9.92,info,False,False,0.639,
cda007c0-95dc-4f9a-b74f-69a2200010f6,2024-04-04T14:03:43,USR-7996,login,10.6.17.83,info,False,False,0.557,
4866d0d6-e130-46d9-b0ce-e0875a8a8314,2026-03-05T15:31:22,USR-3722,failed_login,10.25.143.200,critical,False,False,0.662,
9da7ca56-98cd-47bf-85e0-7677246b9434,2024-12-16T17:32:29,USR-7485,login,10.0.63.221,medium,False,False,0.962,
d61f721f-b6b4-4fbe-979e-b25031871dbf,2026-03-01T01:24:06,USR-2865,failed_login,10.31.241.211,medium,False,False,0.948,
534c155c-668e-4808-90cf-bfb906c0bceb,2024-12-26T14:04:35,USR-3085,privilege_change,10.37.157.129,medium,False,False,0.811,
a1d89d9a-dc05-41fa-a938-f2d0bc045766,2024-01-03T07:57:59,USR-7719,failed_login,10.17.155.148,high,False,False,0.706,
27f98751-5021-49e6-8d70-a408619fb4d6,2024-02-14T11:47:51,USR-5164,prompt_injection,10.20.235.84,medium,False,False,0.968,
8c42403b-21ab-42c7-8fb4-0c08d53f17f1,2024-10-20T15:11:54,USR-7937,privilege_change,10.29.236.155,high,False,False,0.592,
81d2dbe1-df72-46a4-87dc-a381de290e56,2025-12-07T16:36:02,USR-4580,privilege_change,10.30.232.39,critical,False,False,0.953,
24232a34-adda-4ede-b4b2-c2c17136b8ce,2025-01-10T09:47:26,USR-1826,failed_login,10.25.201.137,critical,True,False,0.953,
bb238794-00e7-445b-9d43-2b576fef97d1,2024-08-12T23:56:30,USR-2567,privilege_change,10.10.77.79,high,True,False,0.989,
c735b14b-1f55-4e54-8ff0-b2e5dfae0ee5,2025-01-12T18:14:41,USR-2855,prompt_injection,10.14.0.93,critical,False,False,0.638,
d0841ded-1d1a-407e-8f71-ad3c5b2e4854,2025-02-21T06:31:13,USR-2992,export,10.40.15.129,low,False,False,0.587,
9f387ba2-66e6-40ae-ae40-892f07edcbf9,2024-12-12T00:54:46,USR-2177,failed_login,10.33.96.2,critical,True,False,0.631,
eb4e979e-a369-43b5-9ae1-d868629f1ec3,2024-10-23T21:57:18,USR-3610,api_token_use,10.36.247.171,high,True,False,0.715,
608f33aa-2be2-413c-add5-dd26b9c95f89,2025-05-17T11:56:12,USR-1443,export,10.14.21.152,high,False,False,0.934,
d547932e-2f60-4530-ad84-b9b87d8b05f4,2025-01-09T05:26:03,USR-8423,api_token_use,10.10.6.17,info,False,False,0.882,
ae6cf415-d52b-4326-bcd6-38b5b7379bde,2025-11-26T10:13:50,USR-6705,export,10.39.115.27,medium,False,False,0.658,
8c496a7f-8a7e-4405-a11a-652fc3cafe12,2024-10-18T19:26:30,USR-4938,privilege_change,10.38.134.49,info,False,False,0.816,
87d01177-4c90-48ea-95bc-b43419524a57,2025-06-15T14:05:05,USR-5015,prompt_injection,10.30.27.45,info,False,False,0.874,
153b9e9c-2284-46e9-9348-43ab6a7079d4,2024-06-15T06:03:04,USR-5185,api_token_use,10.22.127.245,high,True,False,0.561,
89b15235-0769-434e-83c0-39b8f6e08a70,2025-07-17T13:11:02,USR-9216,login,10.2.115.128,medium,False,False,0.739,
3f0783a2-b2d3-4afb-9704-c8cee1e3e43c,2026-02-10T22:36:01,USR-5181,prompt_injection,10.11.30.168,critical,False,False,0.562,
df0e9e26-50e4-4e75-bff6-4f2df50f0708,2024-04-12T16:31:20,USR-1213,privilege_change,10.2.86.88,critical,False,False,0.781,
fc9ba99c-fcd2-4715-9ab3-b681007d2310,2025-11-24T08:34:00,USR-7694,login,10.19.18.216,high,True,False,0.984,
27824cb4-7885-443d-aeaf-bc3f3e120393,2024-12-12T11:40:16,USR-4272,privilege_change,10.1.24.25,medium,False,False,0.817,
3313e1c4-16e5-44d5-b96e-67d8686be8bf,2024-06-16T11:00:36,USR-7644,login,10.6.252.94,info,False,False,0.614,
4e484e55-c65b-4e38-a9d5-36138a8bc0d8,2025-01-02T00:23:10,USR-8169,failed_login,10.16.84.8,info,False,False,0.945,
30a95872-bd50-48c4-b86e-c8e3e9582e2b,2025-09-18T00:11:15,USR-1226,prompt_injection,10.38.59.96,medium,False,False,0.621,
e77000d8-e00e-4dca-9e1f-ee8929bc1a7c,2024-02-07T12:16:55,USR-9978,login,10.32.66.162,medium,False,False,0.635,
8d8e396c-e0b5-41ba-ade1-33aa6857f32b,2025-03-23T13:52:11,USR-5560,privilege_change,10.17.60.228,low,False,False,0.614,
bd91f246-bd79-4a24-870a-26e074fceebf,2024-06-05T06:19:51,USR-8934,api_token_use,10.14.103.241,critical,False,False,0.839,
f57c1537-1fcd-46c6-ac7a-fedd82ccdac0,2024-07-04T13:12:57,USR-9787,login,10.1.158.242,medium,False,False,0.676,
481aa394-61b5-4423-9df1-ebaa3c68f09b,2025-10-24T13:10:16,USR-2568,export,10.4.0.31,critical,False,False,0.578,
4140f649-1bf9-4b56-9b5b-ea96a244470f,2025-04-11T23:17:18,USR-2708,privilege_change,10.35.136.86,info,False,False,0.587,
f708c534-c13d-4c94-8099-ed25a7c9ae18,2025-09-11T00:26:28,USR-1314,export,10.5.140.80,info,False,False,0.66,
69e39def-8bdc-4ce6-94f7-d6fac40202ae,2025-05-03T21:48:43,USR-4818,export,10.37.232.227,info,False,False,0.782,
a432bc84-2109-4b65-9f60-b6832de421a7,2025-04-18T08:34:35,USR-3988,login,10.28.136.249,high,False,False,0.993,
961c2ca1-3de7-463e-a498-77f942d58780,2024-11-18T14:44:46,USR-2202,failed_login,10.38.7.241,critical,False,True,0.704,
5d06177c-d33a-412b-a42b-3a26089a9540,2026-03-15T16:54:34,USR-9951,prompt_injection,10.11.79.222,high,True,False,0.684,
85b8e6dc-3c36-47cc-a232-841a76b714b2,2024-03-15T20:28:36,USR-2798,export,10.2.231.237,critical,True,False,0.594,
08e2d989-8388-4e56-b8c0-2f8228c85b33,2025-01-27T10:26:20,USR-2840,api_token_use,10.37.244.10,medium,False,False,0.77,
a838fd04-68bf-4ed4-9477-24e3c4cf94c3,2026-02-08T08:06:48,USR-8503,api_token_use,10.2.220.192,critical,False,True,0.717,
b86bd50f-4f6f-4893-92b1-812a4da005af,2024-01-07T11:14:08,USR-9951,export,10.19.232.210,critical,False,False,0.767,
51813b68-407c-46a4-91dc-7a4a10011824,2025-08-22T10:22:57,USR-9406,failed_login,10.11.89.62,info,False,False,0.921,
5df3fb38-3d2f-4ff5-bd6e-9b7081d72305,2024-09-25T05:15:30,USR-9007,privilege_change,10.2.37.58,info,False,False,0.795,
dc6806eb-29be-4119-98dc-72acebf37452,2025-09-07T08:01:41,USR-6080,api_token_use,10.27.190.249,critical,False,False,0.884,
a862c7f1-a663-4de5-8971-2fe92411ef57,2026-01-06T09:33:34,USR-5584,prompt_injection,10.33.41.65,high,False,False,0.6,
70565b09-1310-4baa-878b-c1b6fa985d80,2025-09-18T05:05:02,USR-8864,privilege_change,10.4.35.202,high,True,False,0.559,
d979c646-ea5c-4f3d-bef5-7a3cfb710830,2026-05-29T00:26:54,USR-1681,api_token_use,10.8.240.85,medium,True,False,0.578,
319fdbc0-0154-44e2-b1b9-5ee6668c5b81,2025-08-10T05:34:31,USR-7444,privilege_change,10.5.196.180,low,False,False,0.593,
c2326383-bc53-4fe5-ab61-6485611f508a,2025-01-18T09:04:39,USR-4607,export,10.33.251.50,medium,True,False,0.681,
3db945bc-927d-4c14-8869-8ca5554aa049,2024-06-05T04:15:02,USR-5367,privilege_change,10.23.250.213,info,False,False,0.719,
eaede50c-ac6a-4934-99e6-1bfed5be515d,2025-01-15T21:57:13,USR-7078,api_token_use,10.27.65.181,low,False,False,0.714,
a3ea4ffb-3789-4c60-9be8-7c668ac9d310,2024-10-24T23:33:33,USR-1390,privilege_change,10.37.210.198,high,False,False,0.957,
f29269ef-1fad-457a-a442-7cf59f566a8e,2024-02-22T02:22:03,USR-9002,failed_login,10.29.61.192,low,False,False,0.803,
7de0fa90-3034-4b42-8340-33fd8aff71ca,2024-07-18T03:18:16,USR-8641,failed_login,10.22.4.244,info,True,False,0.574,
0c1b6070-86b2-4c42-8253-429952c77c59,2024-06-04T13:31:19,USR-3862,login,10.20.160.157,high,False,False,0.834,
a8774464-8636-4566-b747-b7a7999c7cc8,2026-03-31T14:19:32,USR-6990,failed_login,10.27.72.233,high,False,True,0.936,
0f8efd76-f16b-4159-9569-f03d43d7bfc8,2026-01-25T03:55:02,USR-5000,login,10.0.207.78,info,False,False,0.789,
416799a4-c66f-4a31-9e5e-a5345f1801ff,2026-04-24T00:09:18,USR-3327,prompt_injection,10.18.172.24,high,False,False,0.578,
4b6d365a-4fc3-43e2-ab8a-977f7d23458e,2025-11-15T15:40:59,USR-7818,export,10.7.53.93,low,False,False,0.69,
54c71a9d-122b-4902-a5cf-b2a5c2efea5a,2026-05-31T18:12:05,USR-8946,login,10.36.141.141,high,False,False,0.939,
5ce7212c-bf79-4a26-8e63-a275fc6bef41,2024-06-18T07:28:21,USR-7314,export,10.11.173.83,critical,False,False,0.803,
5f54e1b7-afbd-4c36-8dd6-622a2a8ea6b6,2024-10-16T09:09:16,USR-9494,login,10.11.70.89,high,False,False,0.947,
e04bb322-e27e-4adf-963e-b5aefbf5ca5a,2025-05-31T10:34:50,USR-2180,privilege_change,10.10.73.254,low,True,False,0.888,
bbffd7c5-89b7-4f77-a8e0-1e462a3216bb,2024-01-05T14:37:13,USR-2873,privilege_change,10.1.174.115,info,False,False,0.688,
63021ef6-da99-41ca-b652-f657294aeb8e,2025-08-25T21:39:52,USR-2326,login,10.0.93.25,medium,False,False,0.965,
b4c1ebc3-079e-41f3-958e-8e766eee4642,2024-09-03T19:36:23,USR-1992,failed_login,10.16.149.20,high,False,True,0.905,
5162ca61-05d1-475f-b9cd-73baf2e596fd,2025-08-24T10:53:49,USR-1961,api_token_use,10.30.127.127,info,False,False,0.811,
8b803d1e-8a5a-4ba3-bb60-dabf885191ec,2024-07-24T10:52:53,USR-8115,login,10.34.106.33,low,False,False,0.737,
33481f32-524e-427e-8a5e-2081ff854c71,2024-02-21T12:37:54,USR-6582,api_token_use,10.13.158.34,high,False,False,0.652,
024dca0d-d52d-4e3f-b366-96980fc129a5,2025-07-12T16:37:09,USR-5309,failed_login,10.7.49.93,critical,True,False,0.588,
353d609f-f95d-46aa-a3e3-16341dd91de8,2025-07-18T01:05:32,USR-9693,export,10.32.95.164,critical,True,False,0.619,
443ce3b9-2248-4b74-b869-3f50296c0dad,2026-02-18T21:30:39,USR-6673,failed_login,10.12.91.7,critical,False,False,0.73,
55e6da8e-4be1-4465-a00e-dd49fe91478d,2024-02-17T23:38:52,USR-5465,privilege_change,10.14.121.197,low,True,False,0.96,
c18f5c73-a94b-4f68-a375-c5a60694fbb3,2024-07-03T22:46:16,USR-5918,privilege_change,10.28.255.81,medium,False,False,0.64,
c345254d-fe89-4ef9-b060-b3c94e1f5e43,2025-08-04T19:22:18,USR-3506,login,10.16.25.215,info,True,False,0.562,
08016fe9-225c-42b2-a5e4-7f7aa5951939,2025-09-22T11:26:19,USR-4802,privilege_change,10.27.0.242,high,False,False,0.808,
d1783f0f-c58a-4426-9fdc-c3855483f077,2026-04-03T06:55:43,USR-5879,prompt_injection,10.40.50.94,high,False,True,0.714,
eafec1a6-f7ec-45da-b428-785ff48cda59,2024-04-02T14:42:10,USR-2593,api_token_use,10.29.68.65,medium,False,False,0.575,
7658a2fa-00c9-4500-9046-ed113245a897,2024-08-30T16:23:00,USR-9156,prompt_injection,10.5.66.2,low,False,False,0.697,
9071681b-30bb-4d0f-ab76-3a7d9efba9ff,2024-02-23T04:29:36,USR-3058,export,10.21.137.138,critical,False,False,0.951,
b3cf98c3-44ad-4a66-a008-6b13c2e878e5,2025-02-04T21:06:18,USR-2427,api_token_use,10.28.230.190,info,True,False,0.557,
c4f23ebb-0288-4a05-8110-e0af63d14a72,2025-07-24T02:02:30,USR-6202,export,10.20.206.137,critical,False,False,0.796,
6874d429-5f0e-41eb-aa25-44acf3f85749,2025-05-29T21:57:10,USR-7498,login,10.38.190.10,info,False,False,0.859,
62732da1-a127-4ac4-a018-bb1a73924dcf,2025-07-09T17:13:12,USR-3972,export,10.0.40.154,high,False,False,0.829,
4724be08-30be-42ac-9405-25946a0effcb,2025-06-15T22:19:07,USR-8706,prompt_injection,10.21.161.249,high,False,False,0.795,
582b3857-2899-465f-ac20-49789acffb6a,2025-08-30T19:38:26,USR-9311,login,10.10.7.227,critical,False,False,0.669,
54c2ffa2-83ad-4182-b25a-f0fa37c3594a,2025-06-03T17:40:06,USR-2479,failed_login,10.15.132.231,info,False,False,0.917,
f8684462-f0aa-41f8-aab4-bb7c8f59d473,2026-03-17T18:00:09,USR-2797,api_token_use,10.20.243.230,medium,False,False,0.729,
289f93c7-90e0-4e95-b48b-f56eecb32a99,2025-03-26T06:16:53,USR-6686,prompt_injection,10.30.6.125,medium,False,False,0.874,
8f23ec21-d82e-4b94-b1d6-528739a88e25,2024-06-15T15:51:09,USR-5664,login,10.22.191.58,medium,False,False,0.632,
bccabf23-8215-4fda-b859-ad664d4dd6aa,2025-09-25T07:21:46,USR-9524,api_token_use,10.18.145.231,info,True,False,0.732,
c58567f3-2287-4000-8e4a-4d40877d7429,2024-02-10T01:36:14,USR-3115,api_token_use,10.23.0.46,critical,False,False,0.704,
dd9a193f-490e-4710-9441-d885ec5d7adb,2025-11-08T18:19:51,USR-4188,privilege_change,10.15.3.85,critical,False,False,0.925,
ee63b322-346d-4c63-b6a1-10e9ab161331,2025-06-03T08:33:15,USR-6324,prompt_injection,10.34.181.153,medium,False,False,0.856,
10998584-d974-4bdf-a81d-dd953148b6b5,2024-09-23T12:30:53,USR-3772,api_token_use,10.27.143.58,medium,True,False,0.61,
d9be6d91-af92-4dd4-94ca-c561d23c77c7,2025-12-04T23:18:14,USR-1452,export,10.0.57.222,medium,False,False,0.748,
06bfa92c-6136-4e6c-8bf0-d447ca0db5b5,2024-05-16T21:18:13,USR-3885,export,10.3.98.57,medium,False,False,0.891,
6f83803e-4f6f-41c2-bbad-afedaf55c927,2025-06-29T12:17:41,USR-3117,prompt_injection,10.13.42.130,high,False,False,0.627,
e15e4cd5-e3f4-4a73-a5b4-28c15d20d4ac,2024-09-24T12:15:12,USR-8084,api_token_use,10.6.55.103,high,False,False,0.885,
00d2d235-888c-40a6-addd-19e5be91eda6,2025-09-07T00:46:16,USR-8328,prompt_injection,10.38.155.90,critical,False,False,0.715,
a04b5791-2837-40dc-8349-8ee4b9773873,2025-10-25T18:00:37,USR-6431,login,10.3.116.8,medium,False,False,0.85,
66d94563-addf-4fd0-a361-105f6f138ffd,2025-09-01T01:54:04,USR-9226,privilege_change,10.25.190.76,medium,True,False,0.707,
d7a9b26c-895c-44ee-9c61-9f2392be1518,2024-10-06T06:02:10,USR-6121,failed_login,10.28.109.201,info,True,False,0.641,
8dec2c70-9e65-4fbf-a845-c245f0db7783,2024-01-12T19:38:39,USR-4636,prompt_injection,10.25.93.13,info,True,True,0.735,
0b0f4abd-9708-4f3f-89a2-7767de87f023,2026-05-18T01:26:44,USR-7729,privilege_change,10.25.15.189,low,False,False,0.62,
ad98da22-e51f-424d-ad36-3dde7bc2679c,2025-03-18T22:40:44,USR-3183,login,10.16.225.9,high,False,False,0.755,
328db41d-db77-416b-80f2-4c89f80a31dc,2024-09-17T11:20:57,USR-7573,failed_login,10.28.36.82,medium,False,False,0.689,
348ebea2-b551-41cf-b8f4-8200554e87f1,2024-04-09T22:36:57,USR-9892,login,10.24.227.121,medium,False,False,0.854,
f3c2bc93-c890-4738-ba66-9f5769f90e7c,2024-02-24T17:39:51,USR-2449,privilege_change,10.17.17.99,medium,False,False,0.701,
869d6bf7-e43c-49fc-9d70-bf8cdfa68f77,2024-06-18T14:16:54,USR-6437,api_token_use,10.38.253.204,low,False,False,0.709,
6a8d5286-6cc8-47c1-9580-9433d6f41319,2024-07-17T00:39:30,USR-3608,api_token_use,10.31.61.247,medium,False,False,0.622,
a98e5020-7751-4d85-a946-6ba448374ca1,2024-02-29T18:50:28,USR-6875,export,10.13.97.204,low,False,False,0.629,
c73589c9-c43a-40df-9264-3a36842d36a0,2025-02-05T22:33:25,USR-7282,prompt_injection,10.37.56.222,high,False,False,0.694,
422eafcf-c192-4372-b543-4d05d13f42e7,2024-01-14T07:19:31,USR-7498,privilege_change,10.36.218.35,medium,False,False,0.712,
dfc79291-9b2c-4de1-867c-e0001daad50a,2025-08-24T10:08:52,USR-7409,prompt_injection,10.11.49.237,critical,False,False,0.845,
7fcdb39d-1f94-4f54-9841-28bd0bf958f2,2026-02-17T03:32:06,USR-4366,prompt_injection,10.28.5.254,medium,False,False,0.836,
7983b4e0-9e1e-496f-b387-825bb529084f,2025-04-08T18:11:24,USR-8877,prompt_injection,10.4.242.98,medium,False,False,0.732,
547a05e4-b5d6-45aa-ac25-36177e07b968,2025-10-15T05:13:54,USR-3907,login,10.13.54.2,critical,True,False,0.665,
1b300960-4ddd-4f85-91f1-0ab9ec2700b6,2024-04-29T23:19:10,USR-3838,prompt_injection,10.15.100.8,info,False,False,0.779,
be98e4da-4a97-4687-b632-28ff15e09295,2025-06-15T11:52:24,USR-9335,failed_login,10.27.167.41,low,False,False,0.581,
6b7a7423-07fe-41f0-99b1-a154168f4383,2025-07-04T06:44:06,USR-4944,failed_login,10.5.117.243,high,False,False,0.719,
c4fc957b-d56e-4604-8fed-68cacdfb6afc,2025-03-13T01:00:40,USR-8298,prompt_injection,10.23.9.98,low,False,False,0.55,
7094b1fe-850e-4ad6-8030-dd661452f992,2025-12-31T00:52:28,USR-1861,export,10.6.147.87,high,False,False,0.716,
10c2f3f8-f154-46e5-bce5-614da55e8525,2024-12-29T07:59:41,USR-7594,login,10.7.37.80,info,True,False,0.922,
293c4bf5-2c89-4f84-bd4d-af7bb9c0fede,2024-05-29T15:14:34,USR-1306,export,10.13.250.195,info,False,False,0.801,
8a31c03f-be92-4dde-9703-c8d3d74df46a,2024-09-29T23:07:13,USR-6590,api_token_use,10.3.27.30,low,False,False,0.881,
2627fd57-3c05-475a-a971-bb5eb7303997,2024-08-11T14:25:40,USR-2260,api_token_use,10.3.32.43,info,False,False,0.987,
783d7085-7992-4854-9de2-33962b050ccb,2025-12-30T06:47:41,USR-6279,prompt_injection,10.13.126.220,info,False,False,0.867,
6df87b17-ab9a-4dc4-ac49-d2c308b5ae88,2025-12-24T19:09:51,USR-5973,export,10.32.182.183,critical,False,False,0.659,
75a14f0a-b93b-4e08-8c36-ca1733472169,2026-03-01T14:10:20,USR-5353,api_token_use,10.30.71.189,medium,False,False,0.807,
43bd73b0-feea-4f0c-9873-ac592f97a91c,2025-10-26T03:02:12,USR-9975,failed_login,10.19.40.252,high,True,False,0.74,
024de884-079b-4a78-95ed-6dd27b0ed722,2025-05-01T15:48:47,USR-8925,privilege_change,10.16.192.99,critical,False,False,0.922,
fe1849d9-3033-4629-89bb-f8173107a29f,2025-04-11T21:19:01,USR-4360,login,10.34.42.34,low,False,False,0.824,
c4ffe848-7255-4a64-bcf3-2b8dcd00e6ae,2024-06-30T07:23:41,USR-8339,export,10.15.10.27,high,False,False,0.655,
1f321cf0-3917-4acc-b7c7-d684512f42fa,2024-01-03T00:00:42,USR-6757,prompt_injection,10.22.53.246,critical,False,False,0.735,
3d68c1ed-c432-4e19-9adb-a4cefc1075af,2026-04-16T08:12:31,USR-7559,api_token_use,10.21.189.38,medium,False,False,0.829,
d699f33d-efa1-4693-b5e4-60eb72ebfc50,2026-04-17T17:45:52,USR-7736,privilege_change,10.21.186.164,medium,False,False,0.823,
23bd9636-f571-49a0-9a34-d1a710bf5a62,2025-08-02T14:21:31,USR-2602,login,10.38.102.110,medium,False,False,0.601,
5300a7e1-81d8-4ccd-86f0-f53952a61eec,2025-11-13T17:17:34,USR-1391,prompt_injection,10.14.73.149,high,False,False,0.826,
84d2d896-3481-48a6-90e0-5e00c943b2d4,2024-12-23T14:05:52,USR-1757,failed_login,10.1.199.106,info,False,False,0.756,
c7037eed-f085-4475-911e-bda61327541c,2025-11-08T10:41:51,USR-1963,export,10.25.35.2,critical,True,False,0.926,
aaad566f-3c5f-4e39-b7db-4c4f146bb781,2025-09-28T12:16:32,USR-2159,login,10.17.86.130,high,False,False,0.612,
62b9d17c-b9e8-49f4-970f-2844d1583143,2024-08-09T05:57:40,USR-4649,privilege_change,10.31.226.37,info,False,False,0.587,
aa155716-08f6-41d1-8b02-e7aaa0477258,2026-01-03T06:26:03,USR-1324,api_token_use,10.39.22.34,low,False,False,0.904,
61c04857-39bc-44e3-bc8d-5f64563e4f9c,2024-03-22T06:20:21,USR-2557,export,10.33.224.85,info,False,False,0.736,
7f80076c-0a1a-414d-8315-0e0ba35f34c1,2026-01-28T13:11:52,USR-7043,prompt_injection,10.30.109.94,high,True,False,0.583,
0c38afa3-51e9-4e7c-95d1-ed213a2cdca3,2024-09-19T20:06:45,USR-9863,login,10.33.80.205,high,False,False,0.925,
e6c4058a-cf3f-4130-b2a9-b0a624e8f988,2025-04-04T05:01:18,USR-4041,privilege_change,10.2.57.90,low,False,False,0.913,
b1203285-dc54-4caf-addc-37c36d028fa4,2024-01-17T01:36:42,USR-3263,api_token_use,10.38.190.206,low,True,False,0.684,
a321a033-e26a-4510-b0b3-47179278dbc9,2025-03-19T14:45:58,USR-4401,prompt_injection,10.31.233.226,critical,False,False,0.85,
1bd9c67c-c001-4a24-96f7-9c2a76fad6f6,2025-12-03T16:18:27,USR-9451,prompt_injection,10.28.225.162,info,False,False,0.936,
4ac347c7-23e2-4bf0-b270-7df7ab03b83b,2025-03-03T21:09:58,USR-3340,privilege_change,10.6.222.174,medium,True,False,0.707,
a743067b-cc7c-4ac1-a1b5-5251db0bd528,2025-02-25T10:00:30,USR-2132,privilege_change,10.38.203.170,info,False,False,0.705,
318a96c1-986a-4857-9445-f35577f0cea2,2024-12-15T22:21:16,USR-1871,prompt_injection,10.20.240.30,medium,False,False,0.723,
14e396d9-f06e-4230-8263-29ac0990e63f,2024-04-24T13:38:33,USR-6479,login,10.12.2.254,critical,False,False,0.748,
40a61658-7c3e-4209-a6d5-a3ee2f614f07,2025-09-08T02:02:18,USR-9060,privilege_change,10.20.200.173,critical,True,True,0.662,
33f93eb8-be80-4471-bd7a-343148700770,2026-03-05T13:03:30,USR-3636,export,10.3.50.86,medium,True,False,0.809,
