ticket_id,opened_at,customer,device_id,category,priority,sentiment,resolution_hours,sla_met,escalated,summary,duplicate_marker
82f75992-3618-4b32-8535-7aa88e18e01e,2025-10-23T22:13:49,Arbor Pharma,XRX-101060,hardware,P2,0.691,23.89,True,False,driver install failed,
83908b4d-b42f-4701-8077-4dfc90ce5e8f,2025-03-16T15:22:48,Helio Energy,XRX-101061,configuration,P2,0.249,20.58,False,False,scan to email broken,
2af4adc4-0762-45d2-9472-f256664fbee2,2025-02-05T13:42:01,Helio Energy,XRX-101062,maintenance,P3,-0.755,45.76,True,False,paper jam repeats,
12ca1991-250c-48e6-81b4-c424b74667ec,2025-10-27T15:42:40,BluePeak Retail,XRX-101063,software,P1,-0.771,31.46,False,False,poor print quality,
fd0243c9-228d-4a96-b708-6b84ec492c6b,2025-10-03T06:46:48,Summit Manufacturing,XRX-101064,configuration,P3,-0.14,5.98,True,False,driver install failed,
8a1cfdee-9635-4f32-b70b-995fab7ebefa,2025-04-22T23:33:18,Northwind Health,XRX-101065,configuration,P1,0.262,12.37,True,False,driver install failed,
27737eb7-3c73-4110-a133-2cfd11f3f097,2024-12-04T06:54:14,Arbor Pharma,XRX-101066,configuration,P3,0.525,8.82,False,True,poor print quality,
3d21e04d-758e-460a-ae58-16fada4c7cac,2025-01-20T17:22:53,Summit Manufacturing,XRX-101067,hardware,P2,-0.748,28.22,True,False,device offline,
7496a16f-f557-422d-ab17-74a5044d163a,2025-07-17T12:46:11,CivicGrid Utilities,XRX-101068,network,P3,-0.646,27.36,True,False,poor print quality,
86a9ff87-db4c-4584-88ff-fc28191595f7,2026-01-12T22:01:04,Northwind Health,XRX-101069,software,P1,-0.348,9.33,True,False,paper jam repeats,
4e5f023d-e489-47e1-94a6-ae406d038449,2025-04-07T19:07:03,Northwind Health,XRX-101070,hardware,P1,0.034,39.15,True,False,poor print quality,
c90f65c8-79a0-4855-b8d1-728a910137bb,2024-01-31T12:33:23,Helio Energy,XRX-101071,software,P1,-0.76,7.83,True,False,scan to email broken,
f9e35611-089d-4e07-9392-297138bb8992,2025-01-18T21:28:00,Pioneer Logistics,XRX-101072,maintenance,P2,-0.168,32.39,True,False,paper jam repeats,
dc1469a7-49e3-47cd-bb1a-f8908b0154c6,2024-03-28T21:07:38,BluePeak Retail,XRX-101073,configuration,P1,0.38,17.48,False,True,paper jam repeats,
bf583e53-9a6e-4654-bc6e-7bef00c6a11e,2024-11-30T05:10:50,Vertex Legal,XRX-101074,configuration,P2,-0.895,3.26,False,False,poor print quality,
e9ecde40-1fe3-42f3-915e-bc622e9f6676,2024-04-08T13:43:16,CivicGrid Utilities,XRX-101075,network,P3,0.044,24.23,True,False,driver install failed,
79b360ef-9bd7-4073-b77c-38d92fa3ca0f,2025-05-04T13:07:52,Arbor Pharma,XRX-101076,configuration,P1,-0.713,10.59,True,False,paper jam repeats,
26bf08a4-616f-4973-8335-8e69cbc5d36d,2026-03-24T06:28:58,Northwind Health,XRX-101077,hardware,P2,0.75,34.35,True,False,poor print quality,
b458be82-dacc-49fe-b6f3-b5182c041dd6,2026-03-09T06:12:37,Pioneer Logistics,XRX-101078,hardware,P3,0.542,6.44,True,False,driver install failed,
55083181-6d37-47a0-8192-d7d4966d8f0a,2025-03-28T17:16:06,Vertex Legal,XRX-101079,maintenance,P2,0.346,9.62,False,False,driver install failed,
ba4ab0ca-b3d0-46ec-a3be-01731570f677,2026-03-02T20:52:22,Cobalt Media,XRX-101080,maintenance,P3,0.328,36.87,True,False,scan to email broken,
1d08a579-e1a4-4504-8837-0341413c07b4,2026-04-21T11:11:14,Vertex Legal,XRX-101081,hardware,P4,-0.627,9.36,False,True,driver install failed,
54bcf54b-0f10-48e0-8d11-f8f43413021f,2026-04-19T20:41:51,Summit Manufacturing,XRX-101082,configuration,P4,0.776,12.88,False,True,paper jam repeats,
120a4fe9-e7ce-41e6-bd2b-35b7345fa9d8,2024-11-06T17:27:25,Cobalt Media,XRX-101083,configuration,P2,0.666,7.87,True,False,poor print quality,
6d1e933a-b74c-4559-90f3-211a0180cb15,2024-01-31T20:51:21,Vertex Legal,XRX-101084,configuration,P4,-0.326,11.15,True,False,paper jam repeats,
520e1ba8-e73d-413c-8b4a-1190cb272a67,2024-04-03T10:29:28,Aster Financial,XRX-101085,maintenance,P1,-0.399,31.5,True,False,device offline,
7cc73e14-58ab-43ab-ae30-f38117186567,2025-12-18T22:17:16,CivicGrid Utilities,XRX-101086,maintenance,P1,-0.154,3.72,True,False,device offline,
174995de-64f2-40bd-b764-764e6bda7612,2025-03-26T05:47:47,Arbor Pharma,XRX-101087,software,P3,0.285,30.06,True,False,scan to email broken,
af9c9a76-3d75-4b34-8d09-e9bc1fae53ea,2026-03-09T04:46:30,CivicGrid Utilities,XRX-101088,software,P4,-0.596,11.2,True,False,driver install failed,
04507428-8439-4048-a356-27a97fd9e11d,2025-05-05T09:50:54,Meridian Insurance,XRX-101089,hardware,P1,0.374,4.85,True,True,device offline,
42c519a4-ff91-419b-99e2-0e07df5b3a7f,2024-01-15T17:30:07,Aster Financial,XRX-101090,hardware,P4,0.161,2.8,True,False,driver install failed,
5ccaa821-c6a9-49ed-9a95-a604421c518c,2024-03-21T19:34:52,Summit Manufacturing,XRX-101091,hardware,P3,-0.814,23.67,True,True,paper jam repeats,
44bef405-9342-44bf-9e38-ecc8a79618fd,2025-07-22T17:45:57,Cobalt Media,XRX-101092,network,P2,-0.251,23.93,True,False,driver install failed,
4573dd7d-c2b9-45e1-ab00-9ff67c2983b3,2026-01-25T10:50:26,Northwind Health,XRX-101093,configuration,P3,0.041,30.85,True,False,scan to email broken,
823db804-b1be-4ddf-b9be-27e39b440a69,2024-11-04T05:57:53,Northwind Health,XRX-101094,network,P3,-0.275,19.13,False,True,device offline,
f2443910-d557-4787-8ffa-2f25adbb047e,2025-06-02T20:55:48,Cobalt Media,XRX-101095,hardware,P3,0.64,36.93,True,False,device offline,
e8837ad8-2786-4a21-80d9-06116ef5fef2,2024-05-05T21:58:42,Meridian Insurance,XRX-101096,network,P1,0.731,10.25,True,False,poor print quality,
f05c6762-0ed5-42c8-a853-7829011c37df,2025-05-29T04:22:01,Northwind Health,XRX-101097,configuration,P3,0.431,23.63,True,False,paper jam repeats,
bc07028b-66ed-4bc0-a4a5-8dc8a34d313a,2024-04-16T07:16:12,Helio Energy,XRX-101098,network,P1,0.703,23.78,True,False,poor print quality,
c0b3cefb-4388-4901-b30d-b5193357ebcd,2024-10-09T21:57:22,Atlas Education,XRX-101099,network,P1,0.373,27.53,True,True,device offline,
657e2581-3d04-452f-a6a9-066c08d36cd8,2026-02-10T14:59:36,BluePeak Retail,XRX-101100,configuration,P4,-0.099,11.7,True,False,driver install failed,
8db280ea-193b-4f66-939e-f75ea503a578,2024-11-02T06:51:09,Vertex Legal,XRX-101101,configuration,P4,-0.88,16.21,True,False,paper jam repeats,
5723b46d-c5da-44dc-b476-524960352e6b,2026-04-03T06:17:25,Arbor Pharma,XRX-101102,hardware,P3,0.711,12.97,True,False,poor print quality,
52a3203f-9f02-4147-9211-749bd51100bf,2025-09-25T02:26:09,Arbor Pharma,XRX-101103,software,P4,0.372,21.33,True,False,scan to email broken,
3763faf6-4e16-4a2b-a0b9-bc495110c2fb,2024-09-15T13:52:13,Helio Energy,XRX-101104,software,P4,0.465,8.57,True,False,device offline,
83deafa6-c6fb-4730-8753-bded64ccbe03,2025-04-29T16:37:28,Meridian Insurance,XRX-101105,maintenance,P4,0.362,35.24,True,False,device offline,
cc1e95e0-709f-4654-8001-7a9d7bd4fd03,2026-01-03T15:32:11,Aster Financial,XRX-101106,configuration,P1,-0.89,53.87,False,False,driver install failed,
f272b8ef-3ae9-405a-8667-119d68de4d19,2024-06-09T18:20:13,Atlas Education,XRX-101107,network,P2,-0.517,13.3,False,True,device offline,
562bd3f7-447c-4814-8ed9-de3bfa66580d,2025-07-04T08:08:32,Summit Manufacturing,XRX-101108,network,P2,0.724,6.76,True,False,device offline,
9b791c3f-a386-447e-8ce5-73e1ae8d7764,2025-01-12T04:09:33,Vertex Legal,XRX-101109,hardware,P1,0.521,0.2,True,False,poor print quality,
57667682-620f-4931-b872-8d0c29b8be57,2025-07-23T14:31:11,Helio Energy,XRX-101110,maintenance,P2,-0.119,2.59,True,False,poor print quality,
b791dd04-69d0-4162-9561-96fd15b5ed6f,2024-04-20T16:57:18,Pioneer Logistics,XRX-101111,hardware,P4,-0.595,25.51,True,False,driver install failed,
43a383fc-3d0a-459d-aa47-ebe81578d1d4,2025-05-05T09:25:36,Vertex Legal,XRX-101112,configuration,P3,-0.814,11.07,True,False,driver install failed,
e081551c-5ad3-4d8c-9a7b-3354e38de785,2025-02-17T15:33:14,Pioneer Logistics,XRX-101113,maintenance,P4,-0.758,16.71,True,False,scan to email broken,
ca2f8267-a07a-41ba-9de7-1450d844dd25,2024-03-09T20:24:54,Cobalt Media,XRX-101114,maintenance,P4,-0.157,25.51,True,False,poor print quality,
70feaaac-5e3e-468c-bac6-f64bbb57bb80,2024-09-07T07:41:19,Vertex Legal,XRX-101115,software,P2,-0.099,14.7,True,False,scan to email broken,
ac355a95-82ab-404f-8af5-e3203c0ec6ef,2026-05-01T17:51:08,Pioneer Logistics,XRX-101116,maintenance,P3,0.12,16.63,True,False,paper jam repeats,
00388ff5-dae6-4a36-85d7-73c412f3df0d,2025-03-07T03:41:10,Meridian Insurance,XRX-101117,hardware,P4,0.122,28.52,True,False,device offline,
b7bb1556-f7f1-4504-90f5-067481cc107e,2024-04-26T00:35:36,CivicGrid Utilities,XRX-101118,configuration,P3,0.787,22.04,True,False,paper jam repeats,
d8501479-5e97-451d-b64e-5db8ac4e3aac,2025-10-13T04:44:40,Pioneer Logistics,XRX-101119,network,P2,0.812,12.58,True,False,poor print quality,
6cab82de-901c-4ad9-8f73-e7d46fe934c9,2026-05-11T05:03:18,Helio Energy,XRX-101120,configuration,P3,-0.062,26.57,True,False,device offline,
e12aa826-d822-49de-a2a9-329fbcb3b2fb,2025-11-16T13:52:12,BluePeak Retail,XRX-101121,maintenance,P1,-0.729,13.74,True,False,device offline,
5bab2c1a-43ab-48e3-9d63-04bdcf154209,2025-08-01T07:34:46,Cobalt Media,XRX-101122,maintenance,P1,-0.288,0.7,True,True,scan to email broken,
3305a55a-8918-4022-bb51-af2d40eb4681,2025-01-02T22:41:43,Cobalt Media,XRX-101123,configuration,P4,0.309,10.39,True,False,scan to email broken,
56f33849-f371-4930-ad76-704cd062a690,2024-04-07T06:11:55,Atlas Education,XRX-101124,maintenance,P1,0.619,14.48,True,False,poor print quality,
2240867d-6d4c-4049-a048-14b99ba5f993,2025-07-21T00:45:42,Cobalt Media,XRX-101125,configuration,P3,0.272,20.99,True,False,driver install failed,
0394265d-5476-431f-970f-b06cefb06ca6,2024-04-23T16:47:38,Meridian Insurance,XRX-101126,hardware,P3,-0.571,11.43,True,False,driver install failed,
23cbf44b-a6a8-471a-89e1-526de4b8189c,2024-05-07T04:47:30,Pioneer Logistics,XRX-101127,configuration,P2,-0.546,18.86,True,False,device offline,
1b432380-2013-42d9-872a-7c6d1539e439,2024-08-14T23:49:44,Cobalt Media,XRX-101128,maintenance,P2,-0.168,19.61,True,False,driver install failed,
907ab1da-1d38-45c5-8079-fb5db981ace7,2025-12-28T10:31:26,Northwind Health,XRX-101129,hardware,P1,-0.806,3.6,True,False,driver install failed,
f023d71a-5485-4245-a98e-e79e74525e1f,2024-01-15T02:35:11,Arbor Pharma,XRX-101130,network,P1,-0.874,31.13,True,False,device offline,
7d8d8305-4786-4dd3-b185-773d1b381f1a,2024-01-16T11:21:56,Meridian Insurance,XRX-101131,configuration,P1,-0.335,6.43,True,False,poor print quality,
cbc1fddf-fdf6-4164-b445-17256533f0ba,2025-08-19T20:23:43,Summit Manufacturing,XRX-101132,network,P1,0.835,11.76,True,False,scan to email broken,
96c4afa2-e6ba-4967-8d9a-d5158f896157,2025-09-16T04:54:03,Atlas Education,XRX-101133,configuration,P3,-0.431,11.02,True,True,device offline,
85379d4d-ffe8-4c01-9f24-72a5aa290186,2025-08-15T06:13:09,Cobalt Media,XRX-101134,configuration,P4,-0.133,17.97,True,False,scan to email broken,
440ea945-9da1-4260-a5b6-6b9a3dd284b3,2024-04-03T16:13:40,Cobalt Media,XRX-101135,network,P3,-0.379,52.91,True,False,paper jam repeats,
d2e70f32-a279-4e0c-b751-f95b6cc9e2a6,2026-04-13T20:03:44,Atlas Education,XRX-101136,software,P1,0.708,15.71,True,False,paper jam repeats,
85817de0-9f80-4553-a486-408ec902a20d,2024-06-10T21:09:09,Pioneer Logistics,XRX-101137,maintenance,P4,0.383,0.2,True,False,device offline,
424fa331-e826-4cbb-a97d-40a3ad19aa18,2024-06-21T20:55:22,BluePeak Retail,XRX-101138,hardware,P3,-0.843,18.21,True,False,scan to email broken,
306a7451-2184-48e0-9628-3e6ab026e529,2024-11-06T23:57:07,Helio Energy,XRX-101139,software,P4,0.783,25.65,True,True,poor print quality,
4da7d1ba-eda1-4b77-9d98-fed79e8ff8fb,2025-12-17T17:03:17,Atlas Education,XRX-101140,software,P3,0.466,7.54,True,True,device offline,
9a658f3b-cd75-4dd5-b970-16fa4e72f1ae,2025-03-31T21:33:29,Summit Manufacturing,XRX-101141,network,P2,-0.173,17.61,True,False,device offline,
f4301a94-f268-4f4e-a619-7613de098e25,2024-08-04T17:49:52,CivicGrid Utilities,XRX-101142,configuration,P4,0.849,18.37,True,True,paper jam repeats,
9048fe37-3a23-433c-bd13-bbeb72a7be69,2024-07-26T01:24:17,Vertex Legal,XRX-101143,software,P2,-0.48,19.75,False,False,driver install failed,
bc203e45-b7ae-4925-8668-1aab84e1d136,2025-11-26T04:24:48,Northwind Health,XRX-101144,configuration,P4,0.082,9.89,True,False,scan to email broken,
9355b1b6-6122-4747-b2d3-a2d392a3e81f,2025-10-14T21:45:47,Aster Financial,XRX-101145,maintenance,P4,-0.31,39.71,True,False,device offline,
e053f0b4-cfd4-4c1f-a032-69e57fad3d63,2025-04-12T05:37:06,Aster Financial,XRX-101146,maintenance,P1,0.095,9.16,True,True,poor print quality,
5c4ec93a-eed2-4d55-aea9-822662c196c1,2025-03-02T20:27:39,Arbor Pharma,XRX-101147,maintenance,P4,0.711,0.2,True,False,poor print quality,
b6cd04f7-22e7-49f6-90b3-92ba410fc73b,2024-06-14T20:00:02,Arbor Pharma,XRX-101148,configuration,P1,0.366,28.32,False,False,scan to email broken,
26c079ca-75e8-4cc1-8a20-03f1c68a6d40,2024-03-07T14:57:45,CivicGrid Utilities,XRX-101149,software,P2,-0.368,12.94,True,True,poor print quality,
320c100c-36e0-4863-8ad5-b293d3c7b532,2025-08-29T12:44:39,Meridian Insurance,XRX-101150,configuration,P3,0.5,30.46,True,True,paper jam repeats,
57324d0d-ba18-4152-a964-199d70a409fd,2026-05-02T05:16:59,Atlas Education,XRX-101151,hardware,P3,0.5,42.61,True,False,device offline,
f1afebff-df8d-45c9-a715-8ccfd8acfe3f,2024-03-12T17:08:53,Vertex Legal,XRX-101152,maintenance,P4,0.597,27.27,True,False,driver install failed,
c0204b38-7a8a-441a-bbdb-fb2635dfeca2,2024-10-16T14:44:03,Northwind Health,XRX-101153,maintenance,P1,-0.565,5.57,True,False,poor print quality,
52259748-fb39-4479-ac2b-e630b97a9d11,2024-11-24T00:31:33,Atlas Education,XRX-101154,hardware,P4,-0.86,27.23,True,False,driver install failed,
fd311c92-0b04-48ff-bec5-f93625968436,2026-01-09T05:50:20,Summit Manufacturing,XRX-101155,software,P1,0.837,29.35,True,False,device offline,
dfb2deae-8a2a-4f20-b04b-adeccbd51159,2024-06-26T10:57:09,Arbor Pharma,XRX-101156,hardware,P1,-0.359,36.04,True,True,poor print quality,
020a4563-7a75-4ecb-943b-a042c12ca59d,2024-08-27T20:36:28,Helio Energy,XRX-101157,hardware,P1,-0.393,13.99,True,False,paper jam repeats,
60e30de8-f6af-48be-a9e0-3583ffc28c7b,2025-12-12T11:32:08,Pioneer Logistics,XRX-101158,network,P2,-0.393,10.28,True,False,driver install failed,
55473df3-619c-425a-affd-c910cf2a1831,2024-11-14T18:43:08,Vertex Legal,XRX-101159,configuration,P4,-0.479,18.74,True,False,driver install failed,
c8415236-00fd-4979-a071-730aa078d362,2025-02-01T03:27:29,Aster Financial,XRX-101160,network,P3,-0.756,13.89,True,False,paper jam repeats,
3727579c-cb5a-4dea-af85-2014c6d95290,2024-03-11T11:25:04,Pioneer Logistics,XRX-101161,software,P1,-0.07,34.44,False,False,poor print quality,
f5c7b5f5-50a3-49da-b00b-844ece7cd77e,2024-12-24T14:13:32,Aster Financial,XRX-101162,hardware,P3,-0.111,32.83,True,False,device offline,
6d6d14c9-f023-4d5d-9d24-270205e5ab1c,2025-07-30T10:59:31,Aster Financial,XRX-101163,hardware,P1,-0.925,36.87,False,False,scan to email broken,
e0e3ab03-a9df-4d7b-bb46-d7d4f1f07fa0,2025-02-06T20:29:31,Helio Energy,XRX-101164,hardware,P4,0.425,1.53,True,False,poor print quality,
bc59bed3-1971-4cab-8c11-8daf54432979,2024-06-05T15:33:08,BluePeak Retail,XRX-101165,network,P1,0.776,38.18,False,True,paper jam repeats,
a8e09d26-99c5-4f82-ab64-9ff1b0fba1ca,2025-10-03T19:42:33,BluePeak Retail,XRX-101166,hardware,P1,0.109,29.56,True,False,poor print quality,
abfc6bcf-5d6d-42ae-9405-9ee22edf81e9,2024-06-22T06:21:05,Pioneer Logistics,XRX-101167,hardware,P4,0.398,0.76,True,False,device offline,
740f42a2-b6f4-4ad3-a7be-c03adf70cdf3,2024-11-28T04:43:59,CivicGrid Utilities,XRX-101168,software,P4,-0.364,20.64,True,False,paper jam repeats,
0e1e8a1c-adde-4db3-81d9-f64907c562b1,2026-04-17T04:05:33,Aster Financial,XRX-101169,maintenance,P4,-0.739,13.96,True,False,paper jam repeats,
2c0ceada-b085-4438-bdbe-c90c642a3805,2024-05-18T23:59:16,Meridian Insurance,XRX-101170,software,P2,0.592,4.7,True,False,driver install failed,
44d4f4d4-0eda-467b-a416-e0f1c7d1a066,2024-12-21T07:35:09,Northwind Health,XRX-101171,maintenance,P1,0.119,22.3,True,False,device offline,
ef65dc24-7721-4100-bb13-81769aa1a145,2025-07-17T19:32:25,Pioneer Logistics,XRX-101172,network,P3,0.461,1.42,True,False,paper jam repeats,
e4757237-8d90-4e0e-8771-7c5d24e45ef9,2025-06-15T21:14:54,Vertex Legal,XRX-101173,hardware,P4,0.741,24.72,True,True,scan to email broken,
8222c027-e4ed-4c71-8a93-e3ff63814d22,2025-06-28T23:24:35,BluePeak Retail,XRX-101174,software,P3,0.428,0.2,True,True,paper jam repeats,
c9adb9ff-32d9-44a6-b109-7d54c7062ec5,2024-12-24T01:33:41,Arbor Pharma,XRX-101175,maintenance,P4,0.143,18.25,True,False,paper jam repeats,
2437e6e7-c971-41be-a589-33841e498d41,2024-01-25T14:06:14,BluePeak Retail,XRX-101176,software,P1,0.457,13.3,True,False,device offline,
64d90bf8-0465-4e24-98ca-5d1ef0c49e4d,2024-01-16T20:49:31,Summit Manufacturing,XRX-101177,software,P1,-0.774,26.79,False,True,scan to email broken,
998d9b9b-8fe0-4131-ba91-eb67b4b04235,2024-10-18T20:38:34,Northwind Health,XRX-101178,configuration,P1,0.549,18.18,True,False,device offline,
82669dcc-c0db-4dfd-8aed-d0f25a3f4c6f,2024-06-25T09:55:59,Cobalt Media,XRX-101179,software,P1,0.592,18.3,True,False,driver install failed,
c52f0079-ebe6-4577-bd9e-000803cfdadf,2024-08-04T00:24:38,CivicGrid Utilities,XRX-101180,hardware,P2,0.069,16.16,False,False,device offline,
392ba3f2-254d-4cbc-92bb-2f59591b7156,2026-04-22T01:08:58,Vertex Legal,XRX-101181,network,P3,0.654,29.92,True,False,device offline,
09e214f9-e3e6-4e15-9d5e-b196e10310c6,2026-05-03T01:11:22,Meridian Insurance,XRX-101182,hardware,P1,-0.94,8.75,True,False,poor print quality,
79ad1e05-872d-460a-83af-1d8dd1ea86d9,2026-02-12T12:29:55,Meridian Insurance,XRX-101183,software,P1,-0.708,13.68,True,False,device offline,
00f7856b-fe1e-45c7-bc4f-7e2f19fb9465,2025-09-29T21:15:43,Summit Manufacturing,XRX-101184,hardware,P1,0.045,30.33,True,False,driver install failed,
dfa6ee62-3393-4cb0-82bb-6553ff6b96ad,2025-03-09T12:37:56,Cobalt Media,XRX-101185,software,P2,-0.628,8.17,True,False,poor print quality,
78e6b518-4cb9-4b8c-9179-9376642da04e,2026-05-07T12:33:18,Atlas Education,XRX-101186,software,P1,-0.152,22.32,True,False,paper jam repeats,
7940d89f-f75f-4b47-91d5-e2f16cdd76eb,2024-08-18T06:25:58,CivicGrid Utilities,XRX-101187,network,P1,0.353,23.43,True,True,poor print quality,
4ea7b3bb-c77a-46e5-8b8d-70dfb9ea4d25,2025-12-06T19:59:06,CivicGrid Utilities,XRX-101188,hardware,P4,-0.21,39.74,False,False,paper jam repeats,
268b5d0f-0ed3-4f75-92d8-82b893479e76,2024-09-03T12:18:42,Arbor Pharma,XRX-101189,configuration,P2,0.626,27.22,True,False,device offline,
7dfa4598-5651-427c-8fff-aaae7d0ef495,2024-03-21T17:49:52,Arbor Pharma,XRX-101190,hardware,P3,-0.266,20.24,True,False,device offline,
d8042cee-da93-48eb-9aff-454f3386173b,2025-12-22T05:06:46,Helio Energy,XRX-101191,software,P4,-0.332,3.53,True,False,device offline,
420241e6-76c8-4b2a-91ce-83fc17f823bb,2025-04-13T14:18:38,CivicGrid Utilities,XRX-101192,maintenance,P2,0.157,9.96,True,False,paper jam repeats,
751adf1b-248a-49cc-b5c9-e7310d9ef421,2024-12-04T23:13:44,Cobalt Media,XRX-101193,hardware,P2,0.312,13.26,True,False,scan to email broken,
9e434fbd-cc8e-4e11-8b65-353ada395a57,2026-05-04T06:54:41,Vertex Legal,XRX-101194,hardware,P4,0.381,35.23,True,False,poor print quality,
f3bceb55-b9bc-4100-b8d7-d5ec723e5a04,2024-05-13T19:07:39,BluePeak Retail,XRX-101195,hardware,P3,-0.064,16.58,True,False,paper jam repeats,
74365254-41b9-4e9d-855b-98963136f8e8,2024-07-16T04:13:59,Meridian Insurance,XRX-101196,maintenance,P4,-0.331,0.49,True,False,driver install failed,
11f9f2bc-3f01-49d4-838d-7da9ddec73a3,2025-12-12T22:06:40,Pioneer Logistics,XRX-101197,software,P2,-0.06,15.25,True,True,paper jam repeats,
ab9c9754-a95c-4043-88e4-07df494c2bdd,2025-04-08T15:31:26,Meridian Insurance,XRX-101198,software,P1,-0.33,8.34,True,False,driver install failed,
5494838a-8073-480c-aa42-c780d0a7b2f4,2025-09-16T11:40:04,CivicGrid Utilities,XRX-101199,hardware,P4,-0.392,16.17,True,False,poor print quality,
83c1d746-6c4e-4b09-a2a8-b78d42947065,2025-06-25T04:31:21,Arbor Pharma,XRX-101200,configuration,P4,-0.514,43.38,False,False,driver install failed,
1fb193c5-ab4f-4fd6-8a56-43a5903f1a25,2025-10-05T23:38:20,Helio Energy,XRX-101201,network,P1,0.263,29.91,True,False,device offline,
b6bfb90a-3dde-4205-9812-2bb1551ecc34,2025-06-17T21:11:02,BluePeak Retail,XRX-101202,configuration,P2,-0.343,24.05,False,False,poor print quality,
59a3fa48-85e5-48ac-8a05-5889e855569a,2026-01-02T20:42:23,Helio Energy,XRX-101203,network,P1,-0.675,8.97,True,False,device offline,
6fc31eb6-099b-4157-9bcc-efd9ca3aebbd,2026-01-03T04:50:13,Summit Manufacturing,XRX-101204,hardware,P2,-0.254,31.89,True,False,paper jam repeats,
bebcf393-7809-46e9-8069-b63c7e6313e8,2025-03-03T10:12:01,Summit Manufacturing,XRX-101205,configuration,P2,0.719,12.75,True,False,driver install failed,
9411d130-4184-4db1-a5ad-7ad97fde9d4c,2024-06-29T22:52:22,Vertex Legal,XRX-101206,maintenance,P2,0.186,10.83,True,False,poor print quality,
8f217afe-b4ea-4bf8-bfaf-6c008dbae684,2026-05-03T22:13:09,CivicGrid Utilities,XRX-101207,configuration,P1,0.009,4.32,True,False,scan to email broken,
7384df2f-4143-4922-9a12-0ec3a24e7b97,2025-05-11T20:01:16,Cobalt Media,XRX-101208,software,P1,0.333,14.61,True,False,device offline,
d145f2bd-ad0f-48ab-a061-14e239494147,2024-11-22T14:20:28,CivicGrid Utilities,XRX-101209,network,P1,-0.949,12.7,True,True,scan to email broken,
d39cae11-235f-46eb-a2a7-dd385d328a1e,2024-01-08T19:26:32,Aster Financial,XRX-101210,maintenance,P4,-0.15,37.66,True,False,scan to email broken,
79da503f-8125-47f3-80cd-316316656848,2025-03-13T14:43:45,Summit Manufacturing,XRX-101211,configuration,P4,-0.062,21.7,True,False,poor print quality,
cc69d599-fa40-450b-ba3a-526df8761acd,2024-01-16T03:27:53,Pioneer Logistics,XRX-101212,maintenance,P3,0.809,7.29,True,False,device offline,
6c3b6767-f9dc-4a4a-932b-bf0a155ecd68,2025-10-03T18:51:11,Atlas Education,XRX-101213,hardware,P3,0.507,13.98,True,True,device offline,
62c805b1-fe92-4bd7-97f5-a8ec43cdde0a,2026-02-16T03:48:47,CivicGrid Utilities,XRX-101214,maintenance,P4,0.335,14.51,True,True,poor print quality,
def720cf-6ac7-4b48-99e8-378074ecdf55,2024-03-31T11:34:32,Meridian Insurance,XRX-101215,configuration,P2,0.669,27.55,True,False,device offline,
acd84286-6211-446d-babd-60720c804292,2026-05-04T00:57:30,Summit Manufacturing,XRX-101216,network,P3,-0.133,30.37,True,False,device offline,
956c490b-c130-426b-a179-509bf677adff,2024-02-18T02:59:47,BluePeak Retail,XRX-101217,network,P4,-0.377,28.92,True,False,scan to email broken,
ce64bd56-8d71-4984-97aa-cf0790b4cc37,2025-03-04T22:48:59,Cobalt Media,XRX-101218,maintenance,P1,-0.087,24.0,True,True,driver install failed,
ffb8e07d-e019-4670-bb94-e5dde0dfa853,2025-05-15T23:01:08,Aster Financial,XRX-101219,maintenance,P1,0.232,5.1,True,False,driver install failed,
1fea625d-ed6b-46e9-aebe-45f3f58d49c2,2025-12-22T02:05:46,BluePeak Retail,XRX-101220,hardware,P2,0.507,24.68,True,False,paper jam repeats,
ca4433d9-859b-4c17-a5ba-392b65a96095,2025-02-27T17:27:28,Pioneer Logistics,XRX-101221,hardware,P1,0.803,0.46,True,False,paper jam repeats,
171876bb-bfff-4840-96d4-2bf41dc7b046,2025-11-23T19:52:24,Aster Financial,XRX-101222,hardware,P1,-0.012,14.84,True,False,poor print quality,
b20ae4e2-7bce-4f7d-b707-03b79db2cb5c,2025-10-25T10:37:39,Cobalt Media,XRX-101223,configuration,P1,0.158,4.6,True,False,paper jam repeats,
f8f33904-edd2-4ce1-85e9-1b41f8a11752,2024-08-07T06:15:54,Arbor Pharma,XRX-101224,hardware,P1,-0.933,19.41,True,False,driver install failed,
66c0ac1b-c9ff-4635-90d2-61c0d795cb40,2025-10-26T18:58:26,Cobalt Media,XRX-101225,maintenance,P4,-0.508,42.84,True,False,poor print quality,
e9690eef-aa6f-4cd6-ab45-bac8027bbe28,2025-09-22T20:47:36,Atlas Education,XRX-101226,network,P1,0.497,0.2,True,False,paper jam repeats,
1aee77e0-8751-496d-8a46-2df6c3fc167d,2025-07-20T00:55:08,Pioneer Logistics,XRX-101227,network,P4,-0.946,3.99,True,False,device offline,
42ed70c0-0eb0-49d2-b643-e21858236252,2024-01-23T19:37:04,Pioneer Logistics,XRX-101228,hardware,P2,0.12,35.91,True,False,poor print quality,
8fdde250-4e9f-4b3c-9fef-321026a23fb5,2025-10-20T04:03:34,BluePeak Retail,XRX-101229,configuration,P2,-0.106,0.2,True,False,poor print quality,
