job_id,timestamp,device_id,customer,user_department,pages,color,duplex,job_status,sensitive_doc_detected,duplicate_marker
853dedf1-6052-45b9-baf6-cc98f9c4ce66,2024-07-11T22:45:56,XRX-100992,Arbor Pharma,Procurement,21,True,True,cancelled,False,
56abca42-2d90-4103-84b4-43220ab353ef,2025-03-28T17:18:38,XRX-100993,BluePeak Retail,Legal,5,False,False,held,False,
7cea34b0-0662-42cd-8b89-006166df06b1,2026-04-12T02:53:34,XRX-100994,CivicGrid Utilities,Legal,34,False,False,completed,False,
6263116a-d728-4c5b-b9f7-8b357427a0b9,2025-12-19T13:52:34,XRX-100995,Northwind Health,Procurement,10,False,True,cancelled,False,
856a43d2-c432-4639-a8a7-319ced8b848c,2025-10-23T11:35:20,XRX-100996,Helio Energy,HR,10,False,False,held,False,
7c47ac69-584d-4199-8a31-915ac67a7a05,2026-05-06T02:35:08,XRX-100997,Arbor Pharma,Support,22,False,True,completed,True,
aef88b0d-1f6e-496d-9e82-a50eb7be0f70,2024-12-11T22:23:14,XRX-100998,Helio Energy,Finance,14,False,True,failed,False,
9ada517d-7deb-48b6-b7e6-8c295ecc7035,2024-07-11T05:43:12,XRX-100999,Vertex Legal,Procurement,83,False,True,failed,False,
7776553a-71d1-4089-8f77-da5203cf5eb5,2026-03-04T22:20:58,XRX-101000,Vertex Legal,Support,34,True,True,completed,False,
15d9dbe7-2463-409c-a7f3-a138621e6089,2025-06-06T13:24:34,XRX-101001,Cobalt Media,Procurement,11,False,False,cancelled,False,
58973311-65a9-4bf0-af7c-04cc42423b14,2025-08-02T02:06:44,XRX-101002,Helio Energy,HR,6,False,True,failed,False,
79e8754e-3cfb-4a29-a5d3-16c04958193d,2025-09-07T22:05:47,XRX-101003,Aster Financial,Procurement,18,False,False,held,False,
2f58844a-a01c-45cc-b1f1-b257331f6c0e,2024-05-26T18:02:20,XRX-101004,Aster Financial,Procurement,6,True,True,failed,False,
339eb470-bdba-4720-b3f8-780c357d8148,2025-03-29T22:13:37,XRX-101005,CivicGrid Utilities,Legal,38,False,True,failed,True,
a15b5341-285d-4fe8-aa64-24f7c73dd40e,2026-03-23T22:08:35,XRX-101006,Summit Manufacturing,Legal,22,False,False,failed,False,
5c424b52-e1d0-48c6-b414-e1653901e25a,2026-02-13T05:45:36,XRX-101007,Aster Financial,HR,3,False,False,cancelled,False,
febaa936-4019-4591-945d-bc9b3c34fd32,2024-01-22T09:34:31,XRX-101008,CivicGrid Utilities,Support,52,False,True,completed,False,
e49b3a03-eafa-4122-8c1c-406ca91302e2,2025-10-29T01:11:25,XRX-101009,Helio Energy,Engineering,26,True,True,held,False,
6ed245cf-94dc-441b-939d-f14641f4fe1f,2024-02-13T11:29:01,XRX-101010,BluePeak Retail,Support,4,True,True,completed,False,
c722fdf2-4b0a-4032-89db-90baf722cf63,2025-06-02T06:49:20,XRX-101011,CivicGrid Utilities,Procurement,26,False,True,held,False,
a1b7e382-ab2f-4087-a721-f0b0c5d6ef7f,2024-12-29T19:07:17,XRX-101012,Summit Manufacturing,Procurement,81,False,True,held,False,
8ea2d951-959e-418f-b86d-66a5fa79ad8c,2025-09-12T13:20:21,XRX-101013,Northwind Health,Finance,36,True,True,held,False,
b25cefd3-fe29-4b7b-8a2e-4271f6ae64c5,2025-02-06T14:23:06,XRX-101014,Arbor Pharma,HR,46,True,True,held,True,
868bae2e-7b38-44d1-95d7-59e724943b59,2024-01-17T15:26:02,XRX-101015,Arbor Pharma,Engineering,21,False,True,cancelled,False,
2d013e53-6899-4e87-b821-087725d017a3,2025-03-01T17:35:45,XRX-101016,Summit Manufacturing,Finance,10,False,True,cancelled,True,
9ef7b6fb-80b7-4d51-ba2d-1b2c7acf0f22,2024-04-21T07:45:09,XRX-101017,Meridian Insurance,HR,38,False,True,cancelled,False,
4457cd52-7543-4f11-887e-0e21ac404e78,2026-03-26T16:15:14,XRX-101018,CivicGrid Utilities,Legal,33,True,False,cancelled,False,
4a3b016f-deeb-472a-b93d-6daf1ac601f4,2025-01-27T16:25:24,XRX-101019,BluePeak Retail,HR,1,True,False,failed,False,
118d4a77-25e0-4e22-9680-2af292004cc1,2025-08-21T04:28:38,XRX-101020,CivicGrid Utilities,HR,46,False,True,held,True,
932c1137-ccdf-480e-8ca0-e455ef331b97,2025-06-10T14:25:12,XRX-101021,Atlas Education,Finance,3,False,True,completed,False,
b68d9399-9a17-4ee4-9176-87c833e5a30b,2025-11-26T02:33:57,XRX-101022,Aster Financial,Procurement,181,False,False,held,True,
47742789-b831-41a3-95ff-0f883ec44939,2024-07-01T15:09:34,XRX-101023,Helio Energy,Finance,17,False,True,held,False,
c7ad9524-78fe-4ac5-bde5-883904f8786e,2024-10-06T04:43:26,XRX-101024,Atlas Education,Operations,9,False,True,completed,False,
19b7df91-5c57-4bb0-9fd4-031c87a4dd9f,2024-02-13T11:10:37,XRX-101025,Aster Financial,Procurement,55,False,True,held,True,
91d27aca-c89b-4087-b564-088af08dbff4,2024-07-25T16:58:10,XRX-101026,Vertex Legal,Support,2,False,False,cancelled,False,
bca2a074-e74b-4e16-b5bc-ffbe4bbe85a7,2024-01-29T23:56:12,XRX-101027,Atlas Education,Procurement,1,False,True,failed,False,
9a3cd242-4195-461e-b527-56491d128bf2,2025-05-28T19:02:46,XRX-101028,BluePeak Retail,Legal,101,True,False,cancelled,False,
714d75d5-d8fd-496a-bfa3-435708787aa9,2026-03-13T00:31:05,XRX-101029,Vertex Legal,Legal,69,False,True,failed,False,
f4cbc674-d6e3-4bad-8644-468659b907e1,2024-02-03T23:42:11,XRX-101030,Atlas Education,Support,28,False,True,held,False,
c3a336dd-7947-4f53-b2bc-aa0383754a7b,2025-06-18T17:12:42,XRX-101031,Meridian Insurance,Procurement,37,True,True,failed,False,
32c9014f-de41-423d-94c5-5099bb8bd080,2024-10-28T20:10:33,XRX-101032,Summit Manufacturing,HR,42,False,True,cancelled,False,
6ee5b0c0-8808-4af8-adc9-4fb67df37680,2025-07-28T20:15:34,XRX-101033,Northwind Health,Legal,37,True,True,failed,False,
02243610-c6d9-45ee-976b-0194419d6feb,2026-01-30T18:01:51,XRX-101034,Northwind Health,Finance,11,True,True,held,False,
e8a3a2e2-f264-4dc9-8b58-46668a6fbfb6,2024-09-17T03:06:56,XRX-101035,Atlas Education,Operations,17,True,True,failed,False,
546d4b32-ec1a-452b-803a-8fe0ec773375,2024-07-17T20:52:43,XRX-101036,Meridian Insurance,HR,32,False,True,held,False,
e4594553-4fd7-41b8-b7cc-3ed0fa461c3d,2026-05-26T00:13:55,XRX-101037,Arbor Pharma,Procurement,13,False,True,completed,False,
8e722cc8-bd4e-4593-b2e7-4f0bb16d6198,2024-06-19T08:10:37,XRX-101038,Atlas Education,Support,9,False,False,cancelled,False,
bd742b62-9e41-4e8a-bbd3-d3505e60d434,2024-08-20T06:54:43,XRX-101039,Aster Financial,Support,119,False,False,held,False,
b5046ff5-0da8-4426-a58d-23a1a9cb693b,2025-06-12T20:44:13,XRX-101040,Aster Financial,Finance,76,False,False,completed,False,
f958ebd2-fe88-48d8-be8c-2c901679aa7c,2024-12-15T20:35:33,XRX-101041,CivicGrid Utilities,Support,20,True,False,completed,True,
aa8cb917-af9a-4b19-a070-a271bc2dd858,2025-07-05T10:10:28,XRX-101042,CivicGrid Utilities,Procurement,24,False,True,cancelled,False,
7d70deb1-096e-4846-90a2-bc0959abdd8e,2025-11-28T17:11:19,XRX-101043,Summit Manufacturing,Engineering,36,True,False,cancelled,False,
bc69ab6a-e0ae-4b2b-9d8a-5788dd54ea2b,2024-09-23T09:08:40,XRX-101044,Aster Financial,Operations,36,False,False,held,False,
c9d92ad8-6a66-4057-8e30-3c731936bea5,2024-10-20T04:48:29,XRX-101045,Meridian Insurance,Legal,15,True,False,cancelled,False,
0df38ebc-3cf2-4f37-9d34-10d8fb44285d,2024-01-16T13:43:15,XRX-101046,Pioneer Logistics,Support,14,False,True,completed,False,
e73028d1-f5ac-4d8a-9b03-89aa98dcebb9,2024-06-10T23:05:45,XRX-101047,Northwind Health,Engineering,61,False,True,cancelled,False,
ea7e542c-6001-4b8f-97f8-aee96e53303a,2025-10-30T00:50:28,XRX-101048,Summit Manufacturing,Engineering,60,True,True,failed,False,
35167818-9e4f-4f37-91a5-6b0fe1108feb,2026-01-02T23:38:29,XRX-101049,Pioneer Logistics,HR,6,True,False,completed,False,
108c2046-240e-4259-9449-cdc9230d3ec6,2026-03-31T20:33:13,XRX-101050,Northwind Health,Operations,18,False,True,failed,False,
9f9922c3-4af7-4f40-a88f-48928eda48cf,2024-06-18T02:40:06,XRX-101051,CivicGrid Utilities,Legal,46,True,True,held,False,
f439283a-f61c-4e58-a725-67d9cc121df5,2026-01-05T00:02:56,XRX-101052,Atlas Education,Finance,2,False,False,completed,False,
c85d021d-8f38-4c8e-bc86-255f0f1287fc,2024-10-16T01:45:32,XRX-101053,Pioneer Logistics,Procurement,4,False,False,failed,False,
11d4ab45-7e86-4c00-8492-aad0465a224b,2025-04-16T02:21:33,XRX-101054,Aster Financial,Engineering,114,False,True,held,False,
60422217-2c58-4f2a-a2db-b251c2974d5e,2025-04-12T20:32:27,XRX-101055,Meridian Insurance,Support,16,False,True,failed,False,
829bdb82-433b-4228-a71a-e16bb647f0c3,2025-11-13T11:59:48,XRX-101056,Northwind Health,Support,13,False,True,cancelled,False,
fc808406-c710-418c-97b4-f64116dcb4a4,2024-09-15T22:55:05,XRX-101057,Atlas Education,Legal,21,True,True,failed,False,
7ae3fda5-653c-4933-92ca-aa017a57353c,2025-06-29T18:30:28,XRX-101058,Pioneer Logistics,Procurement,15,False,False,cancelled,False,
69a1d854-4511-4fd4-a14a-b195a291c040,2025-01-30T23:34:07,XRX-101059,Helio Energy,Engineering,9,False,False,cancelled,False,
d083523f-2a54-4d1d-a7de-ba8c43cd3e29,2025-11-02T04:51:37,XRX-101060,Atlas Education,HR,22,True,True,completed,False,
e634e6ed-29ed-4311-9137-e3477b53e668,2026-03-21T09:39:54,XRX-101061,Cobalt Media,Finance,37,True,False,cancelled,False,
fa85cd6e-dd38-415f-b9a1-b90bec58e2f3,2024-10-31T06:16:17,XRX-101062,Arbor Pharma,Operations,5,True,True,cancelled,False,
0e3ef104-2375-4ab2-bb6d-21c96d363228,2025-04-13T15:34:50,XRX-101063,Pioneer Logistics,Procurement,45,False,True,failed,False,
1bf1988f-031c-41a7-8b34-8ba04deb283e,2025-02-22T04:05:07,XRX-101064,Atlas Education,Engineering,25,False,False,cancelled,False,
d58fdaf5-482a-4d05-85a4-f08c126db6c6,2025-12-14T19:56:34,XRX-101065,CivicGrid Utilities,Support,20,False,True,failed,False,
b737d55c-f8ca-4373-8264-ed8918a2c480,2025-07-23T02:37:40,XRX-101066,BluePeak Retail,Support,19,True,True,cancelled,False,
81b84c17-60bc-4229-9c1f-5d1c397d0cee,2025-06-14T00:13:30,XRX-101067,BluePeak Retail,Operations,6,True,True,held,False,
e13a1b62-80f1-4b01-8656-f159e3d51d99,2026-01-29T04:04:47,XRX-101068,Cobalt Media,Legal,62,False,False,completed,True,
8406dbc7-753c-44a4-be0d-dc38332f76f7,2025-03-23T17:09:33,XRX-101069,Atlas Education,Engineering,29,False,False,completed,False,
4d9ab693-e871-4956-89b1-3a37cb46db10,2026-05-17T18:46:29,XRX-101070,Northwind Health,Legal,1,False,True,completed,False,
d5838ea0-385a-441c-ba9a-a8f2324625ab,2026-01-01T00:19:01,XRX-101071,Arbor Pharma,Procurement,10,False,True,held,False,
fa451cf9-4ea3-47f7-a2f1-4b6738a5d57a,2025-04-18T12:07:28,XRX-101072,Pioneer Logistics,Operations,2,False,True,held,False,
7e2ca1a8-02e8-4d1b-9cc6-444865aa4212,2024-03-15T22:40:42,XRX-101073,Helio Energy,Support,2,False,True,failed,False,
9078d511-d539-43d4-92af-47ed1fd023d8,2024-06-03T05:01:52,XRX-101074,Summit Manufacturing,Procurement,6,True,True,failed,False,
cd5c9fcf-124d-4573-b8cf-43e4b57d0249,2025-09-27T02:05:44,XRX-101075,Meridian Insurance,Operations,10,False,False,completed,False,
cac48da2-485f-406b-a1ec-e43acdd6e6e7,2024-05-04T03:00:10,XRX-101076,Pioneer Logistics,Finance,1,False,False,cancelled,False,
bebc7adc-a930-4a25-ace3-951fb0f4be28,2026-01-23T16:54:27,XRX-101077,Aster Financial,Operations,24,True,True,cancelled,False,
7630cd7b-ef27-4fe1-90c1-ef42ddfb0b2c,2024-02-23T17:09:46,XRX-101078,Arbor Pharma,Procurement,40,False,True,failed,False,
3cd622db-e292-4497-bf9c-d8e68b8b4ed4,2025-05-15T06:13:28,XRX-101079,Aster Financial,HR,57,True,True,completed,True,
c75122b0-c726-4d8f-ac9c-f433ba203741,2024-07-02T20:17:07,XRX-101080,Pioneer Logistics,Legal,4,False,True,completed,False,
20302eba-7718-47d8-bfac-466a962149ed,2024-02-09T19:55:02,XRX-101081,Meridian Insurance,Support,1,False,True,cancelled,False,
d99916c4-e2b7-4048-a4ca-1923b9053362,2026-04-22T05:03:13,XRX-101082,Aster Financial,Engineering,7,True,False,cancelled,False,
37d239fd-4289-47e2-b0fe-617cab478e74,2024-11-21T14:06:53,XRX-101083,Cobalt Media,HR,9,True,True,completed,True,
fad70285-d3ec-4dcf-9c4b-95f7d084a137,2025-08-27T21:39:05,XRX-101084,Helio Energy,Operations,13,False,True,completed,False,
627493e7-2377-4b1f-b846-97306cb34a66,2025-06-29T04:24:22,XRX-101085,Summit Manufacturing,Operations,16,True,True,failed,False,
1a0a841b-2eb3-49c8-b549-72111b2ddb41,2025-11-23T18:04:14,XRX-101086,Helio Energy,Legal,21,True,False,held,True,
3f802c3e-48bd-4e39-bb64-71f34badd84d,2026-03-27T04:02:20,XRX-101087,Helio Energy,Operations,2,True,True,completed,False,
d602c0dc-7b0c-42e0-b085-a1af32f0147b,2025-04-11T17:49:10,XRX-101088,Northwind Health,Procurement,9,False,True,held,False,
adaa1702-0809-4ded-aeb6-7478d5d9ec81,2025-06-24T10:00:34,XRX-101089,Aster Financial,Procurement,119,False,True,failed,True,
1463f8e1-4c6a-45c6-9178-bd40e0f101d6,2025-05-19T13:55:04,XRX-101090,Vertex Legal,Support,12,False,False,held,False,
3e9d6ee8-31d0-4db2-a379-f738da2ed2a4,2025-04-13T09:34:07,XRX-101091,CivicGrid Utilities,Engineering,5,False,True,held,False,
0c3742a2-8e8d-47b8-9a21-50340ceac107,2025-07-20T03:16:49,XRX-101092,Cobalt Media,Operations,2,False,True,held,True,
32fa9b7a-8db9-4d0d-bb64-38a0591610f0,2026-04-15T23:31:19,XRX-101093,Pioneer Logistics,Operations,9,True,False,cancelled,False,
c4fa4939-0e78-4175-9245-4641da084523,2024-03-20T21:31:47,XRX-101094,Vertex Legal,Procurement,41,True,False,failed,False,
4d3efa15-81a8-42bd-a387-e600d4470886,2025-07-03T01:47:42,XRX-101095,Arbor Pharma,Operations,4,True,False,held,False,
87d86066-98d4-465c-9dff-ddf9664364e6,2024-06-03T00:09:06,XRX-101096,Summit Manufacturing,Legal,140,False,False,completed,False,
b5e2f824-a0ed-484e-b812-fc1f81a0ca6f,2024-11-05T16:43:00,XRX-101097,BluePeak Retail,HR,4,False,False,held,False,
635ae64f-9c82-4dc3-a3ae-0f4b4e2854fa,2026-01-27T17:19:18,XRX-101098,CivicGrid Utilities,Finance,12,False,True,failed,False,
4866305a-cf42-4491-8dd1-f31f134a8b5e,2025-05-18T02:23:48,XRX-101099,CivicGrid Utilities,HR,16,True,True,completed,False,
a455d11b-5b0b-4756-b94b-839711097b73,2025-07-18T08:24:30,XRX-101100,Meridian Insurance,Finance,81,False,True,completed,False,
92a37309-7499-4c45-93ab-d5613ea6a24c,2025-06-09T09:14:23,XRX-101101,Atlas Education,HR,10,True,False,cancelled,True,
9afb8741-020e-41b6-a72a-dbb4be61cf9f,2025-08-18T19:50:30,XRX-101102,Vertex Legal,Legal,19,True,False,completed,False,
df716871-a2cb-4589-aabf-f89b5a3f73e9,2026-01-16T11:50:21,XRX-101103,Pioneer Logistics,Legal,8,False,False,failed,False,
e2378718-42a6-4aa4-a263-7c7d5ef7d2e8,2024-12-09T07:34:28,XRX-101104,Aster Financial,Legal,43,False,True,cancelled,False,
aef6fe67-b265-427c-b06f-ce0fe9ef7e69,2024-08-15T01:47:40,XRX-101105,Helio Energy,Support,22,True,True,held,False,
6b4378f9-965d-47f9-9755-681a04030041,2026-05-04T10:29:31,XRX-101106,Northwind Health,Finance,13,True,True,failed,False,
632230bf-663b-4b6e-af13-bf5e25988601,2025-11-04T16:41:56,XRX-101107,Helio Energy,HR,9,False,True,held,False,
3a8dbec9-f8b8-423b-9107-133173d7f696,2024-01-02T20:51:39,XRX-101108,Atlas Education,Procurement,11,False,False,completed,False,
04adc5aa-caf3-4dcc-8fe3-1c99cf599512,2024-02-20T17:00:04,XRX-101109,CivicGrid Utilities,Finance,99,True,True,failed,False,
92f6a063-c97c-4431-b0ad-36ce23f37ffb,2025-08-29T02:06:09,XRX-101110,Aster Financial,Support,1,False,True,completed,False,
e9ae9f93-46ce-4121-96c8-1cfb8f253773,2026-02-14T00:23:37,XRX-101111,Cobalt Media,Support,15,False,False,held,False,
d7f19a27-3387-4ea4-8a7a-e24b46ed42e3,2025-08-08T17:14:22,XRX-101112,Helio Energy,Support,17,False,True,cancelled,False,
6d5d209d-e002-4503-86e9-c828067a9010,2024-08-29T04:50:18,XRX-101113,Atlas Education,Operations,41,True,False,cancelled,False,
66dd3deb-40bc-4599-8989-48c2dabd66c9,2025-05-25T04:25:07,XRX-101114,Meridian Insurance,Operations,4,False,True,cancelled,False,
c7dec05d-de20-405c-904a-32015cdac744,2025-03-21T22:23:07,XRX-101115,Helio Energy,Engineering,16,True,False,cancelled,False,
9048d608-680b-4c1b-91fd-89f2f981fa3a,2025-01-02T18:16:03,XRX-101116,Pioneer Logistics,Support,7,False,False,cancelled,False,
e5d8fec1-3fe2-47f6-abc8-b0d687322c11,2026-02-11T16:25:13,XRX-101117,Pioneer Logistics,Operations,12,True,True,completed,False,
3482f3df-33d4-4960-8105-4539227ef290,2025-07-18T11:42:40,XRX-101118,Pioneer Logistics,Support,18,False,False,completed,False,
d9eda240-4d2b-49d1-9714-db42cdc00829,2025-05-27T20:11:45,XRX-101119,Atlas Education,Legal,11,False,True,held,False,
8eaa298b-7d6e-448c-81a1-51e500c04e0b,2026-01-27T02:51:25,XRX-101120,Arbor Pharma,Procurement,16,True,False,completed,False,
51dda294-5cd5-4c6b-a793-909060dd5e40,2025-12-17T09:29:25,XRX-101121,Pioneer Logistics,Legal,23,True,False,cancelled,False,
028b3e0d-7f9a-4afc-bd91-f26c0c7072c5,2026-04-15T06:37:00,XRX-101122,Helio Energy,Procurement,17,True,False,failed,False,
396767a4-d34c-4865-9591-31d699857507,2024-11-20T03:25:51,XRX-101123,Meridian Insurance,Procurement,50,True,True,cancelled,False,
e343220b-c89d-4c5d-bb15-ed3cba10805e,2026-02-18T00:30:21,XRX-101124,Atlas Education,Support,40,True,False,completed,False,
427db89a-efed-47ab-b3a6-42826850804f,2025-02-15T00:27:54,XRX-101125,Meridian Insurance,Legal,45,False,True,held,False,
de2e9e39-3cae-4888-a196-e6748c630c0a,2024-09-16T16:15:48,XRX-101126,Vertex Legal,Engineering,6,False,True,failed,True,
12e5102d-267c-4a8e-a328-4c3600d845b1,2025-02-21T08:59:11,XRX-101127,Pioneer Logistics,Legal,23,False,True,failed,False,
c5b49d83-c2b3-45b0-bd6f-94569a29b472,2024-02-13T02:04:59,XRX-101128,Atlas Education,Legal,22,True,False,failed,False,
b1c8550e-6f58-48e3-b28c-8b23914e84af,2025-11-28T19:31:21,XRX-101129,Helio Energy,Finance,10,True,False,cancelled,False,
afcfb469-6d58-4c96-b74e-1cc17db37d99,2025-04-04T15:47:36,XRX-101130,CivicGrid Utilities,Operations,96,False,True,failed,False,
ef1d4910-ec67-429e-a4f8-bfb11f8e37d2,2025-12-06T05:02:41,XRX-101131,Pioneer Logistics,Support,20,False,True,failed,True,
02b72ed9-4cdf-4ff6-bb34-9ff3cced2f78,2025-01-17T08:39:23,XRX-101132,Cobalt Media,Finance,50,False,True,completed,False,
8b842a0f-457e-4c5f-ba33-14d9087994b9,2026-04-07T21:31:53,XRX-101133,Atlas Education,Engineering,15,False,True,cancelled,False,
9c2f06cc-0e65-4383-9028-953b6d4c6022,2024-01-06T13:38:39,XRX-101134,Helio Energy,Legal,4,False,True,completed,True,
5cef2587-92f8-4e6b-aa81-f79dd673bae4,2024-08-03T01:20:35,XRX-101135,Meridian Insurance,Procurement,29,True,False,completed,False,
a6c4bbb7-a189-40a9-8c25-6f4231dc98b9,2025-06-18T12:46:51,XRX-101136,Summit Manufacturing,Operations,96,False,True,held,True,
eaf469c9-fc91-4eba-b5b2-83a1f33cca8c,2025-08-22T23:39:50,XRX-101137,Aster Financial,HR,59,False,True,completed,False,
65488ac0-057c-4fa4-87c3-bc26f757b8b1,2025-10-24T19:28:22,XRX-101138,Atlas Education,Legal,28,False,True,failed,False,
5d24bd16-1a01-4e1d-8375-7c1511a84428,2026-01-31T13:11:47,XRX-101139,Pioneer Logistics,HR,15,False,False,completed,True,
316eedd9-d79c-4a22-b58e-0aabfcb45831,2026-01-08T00:40:36,XRX-101140,Northwind Health,Support,10,True,True,completed,False,
b4a7b103-a41a-4ce3-b982-4fb30449e210,2024-07-24T13:43:13,XRX-101141,Helio Energy,HR,2,False,True,cancelled,True,
8eee61f0-1b17-4c95-a697-bb9bfd8384fe,2025-05-17T04:59:54,XRX-101142,BluePeak Retail,Procurement,83,False,True,completed,False,
eb42a0f1-540c-48ca-9307-9e5c04c510e9,2026-05-26T14:22:43,XRX-101143,Vertex Legal,Support,15,True,True,completed,False,
bb052551-7cc0-4561-a832-70b5eb020a7a,2026-05-13T20:30:13,XRX-101144,Atlas Education,Support,6,False,False,cancelled,False,
e3bcc3d6-3367-4239-9001-d4b6771b8578,2025-04-08T12:21:51,XRX-101145,Helio Energy,Procurement,77,False,False,held,False,
1a616f4e-2d06-4017-8529-dfeaa8eae3af,2025-03-17T10:25:54,XRX-101146,Summit Manufacturing,Operations,12,True,True,cancelled,False,
23b0cbdd-6abf-4e91-9ba4-0e372cfbaadd,2024-07-31T15:36:42,XRX-101147,Arbor Pharma,Legal,20,False,True,held,True,
68428e84-036b-4122-9438-e2a1bd958a05,2025-05-03T03:46:45,XRX-101148,Atlas Education,HR,4,True,False,failed,False,
cc995d4b-cc3a-4248-80f7-f91f5c493731,2026-05-17T08:29:52,XRX-101149,Arbor Pharma,Support,30,False,False,failed,False,
84116362-10db-4d2b-9e30-4d8ea6a72c8a,2025-09-20T04:16:13,XRX-101150,Helio Energy,Operations,22,False,True,completed,False,
0132d153-3460-4c09-8a02-5fbb91ddb7d7,2024-08-02T18:51:48,XRX-101151,Arbor Pharma,Procurement,3,False,False,cancelled,False,
399cf385-58c0-4763-950e-cbc906591cb5,2025-10-19T16:31:46,XRX-101152,Summit Manufacturing,Operations,4,False,True,completed,False,
63522a4e-9250-4620-b2f6-ecd7a8c6985f,2026-05-27T12:01:58,XRX-101153,Vertex Legal,Procurement,66,False,False,failed,False,
0db61003-afb9-4a05-8ab6-6a3218fe71b3,2024-08-14T23:48:26,XRX-101154,Meridian Insurance,Finance,20,True,True,completed,False,
0151e47f-cd32-4534-862a-2df9bca2982f,2025-10-10T16:37:52,XRX-101155,Aster Financial,Procurement,8,True,True,cancelled,False,
e8796a5a-e789-48f5-8b14-616260602ce7,2024-11-29T18:19:12,XRX-101156,Vertex Legal,Legal,3,True,True,completed,False,
e13afb1b-fe0f-4800-b5b0-2c6aef5cc3fd,2025-09-07T02:53:40,XRX-101157,CivicGrid Utilities,HR,11,True,True,failed,False,
10bbb1d5-daaf-4e31-8d56-a3a55361d572,2024-04-01T01:54:18,XRX-101158,Meridian Insurance,Legal,32,False,False,cancelled,False,
7c2c21e5-0097-4753-be6e-a4006abd3844,2024-12-28T17:50:51,XRX-101159,Aster Financial,Legal,6,True,True,cancelled,True,
d6581d02-45d9-4d03-aebc-aa502c2998e7,2025-03-11T10:33:36,XRX-101160,Vertex Legal,Legal,27,True,True,failed,False,
b70dcd75-e197-4125-8f33-784f6cb03266,2024-09-14T00:33:47,XRX-101161,CivicGrid Utilities,Support,22,False,True,cancelled,False,
967d4af8-0608-42da-bf7c-cb41fee13dcd,2025-10-21T04:51:43,XRX-101162,Northwind Health,HR,11,True,True,cancelled,False,
f4b35bcc-abd2-408a-b836-5d47d4ebf8ba,2026-01-28T04:29:15,XRX-101163,Cobalt Media,Legal,57,False,False,completed,True,
92775fad-14e0-49b1-9011-510c5e34fed8,2024-02-29T14:48:53,XRX-101164,Cobalt Media,Engineering,8,True,True,completed,False,
48e2dabf-49ab-437a-b7a4-eead6bf8ea14,2026-03-07T01:31:41,XRX-101165,BluePeak Retail,Legal,44,True,True,cancelled,False,
fdb5c163-668b-4788-947a-6069713c07a5,2025-01-21T07:20:32,XRX-101166,Northwind Health,HR,65,True,True,completed,False,
7802c61e-a386-49b4-b71a-6797679b3e24,2024-04-10T16:53:55,XRX-101167,Helio Energy,Operations,2,False,False,held,False,
900e203d-20f5-4a49-970e-5af7d853f220,2025-09-21T10:16:39,XRX-101168,Pioneer Logistics,Procurement,49,True,True,failed,False,
701696a6-1277-4a09-b4b6-a29feb58e253,2024-04-29T10:41:20,XRX-101169,Summit Manufacturing,HR,44,True,True,cancelled,False,
972b14f5-9598-49b4-bf88-c4b013b9f71d,2025-12-20T22:53:39,XRX-101170,Aster Financial,Procurement,45,False,False,cancelled,False,
45c37d3a-1100-4efe-ab2c-4415fc488e47,2024-06-25T14:56:57,XRX-101171,CivicGrid Utilities,Engineering,18,True,True,cancelled,False,
0c2f9303-9a6f-4148-9b89-0e00eeb98071,2024-07-07T00:29:06,XRX-101172,Cobalt Media,Finance,62,False,True,cancelled,False,
5acfda41-f8bd-4123-a90d-5bf5a25d2f0b,2026-04-11T16:03:17,XRX-101173,CivicGrid Utilities,Support,1,False,True,failed,False,
2e215f87-d350-412e-8e37-a5b26fc7d41f,2024-08-28T06:57:28,XRX-101174,Summit Manufacturing,Operations,45,False,True,held,False,
da22b1c0-e511-4085-8d4d-de41bb6a67c5,2025-09-26T10:41:16,XRX-101175,Pioneer Logistics,Legal,15,False,True,held,False,
40f2fcb5-e9bf-4b74-8673-06c18b7e45db,2024-03-22T21:24:51,XRX-101176,BluePeak Retail,Operations,58,False,True,failed,False,
29b47d42-ab6a-4b85-99b2-3235a05aaf36,2025-09-28T09:09:10,XRX-101177,Vertex Legal,Procurement,29,True,False,cancelled,False,
f92042cd-6f8e-4030-ab98-7688089161c5,2025-11-24T07:08:44,XRX-101178,CivicGrid Utilities,Finance,24,False,True,completed,False,
9785d36a-42a1-4a47-9c28-eaad46764dd9,2024-01-23T13:57:38,XRX-101179,Arbor Pharma,Legal,29,True,True,cancelled,False,
42df07a7-3f9f-4734-971b-b2c40c38b81b,2025-11-05T01:53:49,XRX-101180,CivicGrid Utilities,Finance,27,True,True,failed,False,
8d233cbc-3f04-4a1e-a97c-079e90869ccd,2025-11-05T19:56:35,XRX-101181,Aster Financial,Procurement,49,True,True,held,False,
b1e2d80b-73f4-4eb7-87ca-ce44bc403a5c,2024-07-22T13:13:22,XRX-101182,Summit Manufacturing,Support,63,True,True,cancelled,False,
19a6c76f-3675-4ea5-8fde-450a377681e5,2024-07-02T16:40:58,XRX-101183,Aster Financial,HR,10,False,True,cancelled,False,
b67377b7-dad5-4878-94aa-a92824192d3b,2026-05-19T13:31:31,XRX-101184,Cobalt Media,Operations,3,False,True,completed,False,
