workflow_id,timestamp,employee_id,department,process,duration_minutes,automation_candidate,rework_count,policy_exception,duplicate_marker
17e6c8ab-d54f-4011-b421-bc651cdb7259,2026-03-20T13:33:52,EMP-6674,Support,contract_review,81.59,False,0,False,
b367b3fd-601c-4cfa-9564-0f87ceb0e4a6,2025-04-06T12:39:09,EMP-5525,HR,contract_review,1,True,2,False,
ac8369bd-ebf5-4baa-af2e-efbcd28d57cb,2025-04-04T20:24:56,EMP-4691,Legal,ticket_triage,229.88,True,3,False,
e75a9523-68aa-48fa-abe7-6370a525162a,2025-02-20T11:47:28,EMP-7453,Finance,procurement,70.26,False,5,False,
7d0c0d26-654e-422d-90c8-b8f66b75fad0,2026-02-28T13:20:03,EMP-1088,Operations,contract_review,1,False,3,False,
654c5012-3f1a-41d6-8505-ffc361eedfe2,2024-07-28T20:38:52,EMP-2414,Engineering,device_onboarding,1.43,False,4,False,
b25c26a1-f0e6-43c1-99ec-c5f9a338e233,2024-01-05T23:45:11,EMP-2263,Legal,invoice,44.24,True,3,False,
34c907c2-b0bb-4de4-ae3d-279281de152b,2024-06-19T10:50:28,EMP-6507,Finance,procurement,6.3,True,4,False,
7d5de0fb-b809-41b4-9841-74996d92a4ea,2025-03-17T06:32:13,EMP-1202,Procurement,ticket_triage,49.25,False,1,False,
a408a64a-bace-417a-af31-3ee916a16b1b,2024-03-03T09:18:57,EMP-8152,Operations,contract_review,41.5,True,0,False,
836a75ef-662e-4c47-bd98-34634337f976,2026-02-04T18:29:31,EMP-7616,Legal,device_onboarding,11.79,False,2,False,
f6d0217d-e8b0-4654-b93f-cee0e98ee906,2025-10-07T10:03:31,EMP-2044,Operations,device_onboarding,84.81,True,2,False,
f70ead6d-ab83-4bb1-a61f-8ea817a46734,2024-05-13T03:18:20,EMP-2514,Operations,ticket_triage,1,False,4,False,
ab9b2851-7864-44ea-aeca-527daf09bd3a,2024-08-02T06:50:56,EMP-4379,Procurement,contract_review,101.05,False,5,True,
01586886-18d1-4d14-b05a-615039771ae3,2025-06-14T03:59:03,EMP-1151,Finance,device_onboarding,169.81,True,3,False,
3af598ab-b6eb-439f-8c18-c3312674c2e8,2026-05-08T19:17:16,EMP-4879,Finance,ticket_triage,1,True,0,False,
50ec91ae-6eda-46a7-a5b2-e7830114825e,2025-10-06T17:56:53,EMP-6971,Legal,ticket_triage,101.76,True,5,False,
3c7ee857-e8c0-4eec-9adf-8d5cbbb69a3d,2024-06-11T02:18:19,EMP-7519,HR,contract_review,105.08,True,0,False,
02905ada-46f8-4fec-80e3-ed50eac9c7a3,2025-11-02T20:50:44,EMP-9195,Support,contract_review,52.05,False,3,False,
a95c4c8d-3784-47a8-842c-a7712594f812,2025-11-13T18:05:30,EMP-7689,Support,contract_review,103.05,True,5,False,
312431c3-8d87-492e-9293-524d4f3cc1ce,2024-07-07T09:13:50,EMP-8391,HR,procurement,113.78,True,2,False,
c89332cb-2776-4613-a85f-f44360aaec6c,2024-12-20T09:56:11,EMP-8419,Procurement,procurement,87.39,True,3,False,
7db11e6c-6607-4a38-b61f-8d52fc9e8383,2024-10-04T10:15:29,EMP-4361,Procurement,procurement,138.9,True,5,False,
23e23a77-408b-4b6d-8c4f-49f82cdb8c93,2026-03-05T03:24:26,EMP-2898,Legal,contract_review,77.81,False,0,False,
4f333284-fade-442a-a579-2012dabc3554,2024-12-21T12:54:59,EMP-5799,HR,device_onboarding,30.2,False,0,False,
7b49b70d-6842-429e-b776-15ff42bbf7bc,2025-08-06T11:31:53,EMP-1578,Support,contract_review,1,False,3,False,
31d96562-8d0f-421d-8906-0492a721c6c8,2025-12-07T13:02:59,EMP-8315,Support,invoice,121.23,False,3,False,
06b3b903-0ba4-46fc-b04e-7e98e43df6e6,2025-09-08T02:55:31,EMP-2538,Engineering,device_onboarding,69.16,False,0,False,
a7d4663d-60b0-4ad9-a589-5204ed91a509,2024-06-06T15:28:07,EMP-5138,Finance,procurement,143.75,False,4,False,
f0e3d14c-1a4e-427c-8cc3-206de65913cf,2024-10-30T15:21:45,EMP-1671,Support,procurement,15.0,True,5,False,
a2c94ec2-a0e0-4bae-ad45-2b5a4c660073,2025-10-27T08:49:25,EMP-9811,Support,contract_review,143.38,False,3,False,
204b02e3-0136-45aa-a040-34df12b7dfaa,2024-06-30T08:12:35,EMP-8020,Legal,device_onboarding,73.01,False,0,False,
84100440-6382-4f83-a4a1-94de4e7148b4,2026-03-15T05:58:17,EMP-5325,Support,invoice,77.94,False,0,False,
ee3ed8b7-cfbb-4ba6-8aa1-6a0324492504,2025-09-13T15:31:36,EMP-5172,Engineering,ticket_triage,65.53,True,2,False,
f002ab4a-0f47-4ca8-862d-66006932b29c,2025-05-21T03:58:43,EMP-5940,Operations,invoice,12.17,False,3,False,
64da903e-cce2-480c-8a65-97990619c41c,2026-05-26T16:18:25,EMP-8588,Support,contract_review,105.47,True,3,False,
b4ed8107-8656-4ed3-b2bb-c0c393547682,2026-01-12T13:00:08,EMP-1400,Legal,procurement,154.04,False,2,False,
506950df-73b1-4819-a502-ce57e41d0774,2025-05-25T16:02:28,EMP-3529,Legal,device_onboarding,190.25,True,4,False,
f30e2061-c97f-4ef8-bc00-1b0059cbc87b,2025-09-20T13:44:09,EMP-1408,Operations,ticket_triage,72.46,False,3,False,
aa40731d-0fd0-49cd-ad3f-8c2dde19506a,2025-05-27T23:46:12,EMP-2133,Procurement,invoice,50.12,False,2,False,
cceb8bc1-7728-4f77-b771-633410992793,2025-07-17T22:12:01,EMP-1873,Legal,contract_review,129.26,False,4,False,
8939612d-4d56-4ab2-bfa8-534091c4ae8c,2025-03-27T09:13:59,EMP-7035,HR,procurement,155.77,False,5,False,
d49a4edf-1749-42b7-87b8-26a542f49ae3,2024-06-15T14:10:19,EMP-1835,Engineering,invoice,79.9,True,1,False,
a22b2ea1-5aaf-491b-8dad-e69844f6ff9f,2025-11-23T11:26:34,EMP-2638,Engineering,ticket_triage,41.06,True,5,False,
86736d8e-8445-4bfe-903a-bf49fc7e5173,2026-04-12T01:12:56,EMP-3293,Finance,contract_review,146.66,True,1,False,
7d8a4932-446b-4b29-9f54-431c06e218a5,2026-02-18T14:26:08,EMP-4673,Finance,contract_review,92.15,True,0,False,
37a8c925-9fe9-4d79-899e-b280ec9b3cb3,2026-05-17T23:36:29,EMP-1426,Support,invoice,115.86,True,4,False,
4a4c3cb9-bed7-4fa3-ab06-42d2c658bc71,2025-04-17T04:59:41,EMP-3779,Operations,device_onboarding,37.39,False,4,False,
ff8fb848-2550-4202-91f0-d87e1ca33d1a,2024-09-02T21:28:57,EMP-1371,HR,device_onboarding,1,True,0,True,
112d138a-aecb-4fa9-91fb-9bf34742aa50,2025-07-22T12:04:01,EMP-8476,HR,contract_review,96.09,True,1,False,
2f8b9c29-3d76-4a50-bce6-0635b90db51f,2024-02-01T21:32:38,EMP-3277,Legal,procurement,24.83,True,0,False,
63e9a660-995a-4808-8493-1b114c7d0eb6,2026-02-14T18:04:56,EMP-8972,Finance,contract_review,1,True,0,False,
648ffeae-e8d3-4a3d-b1b8-233b1b5175a0,2024-07-21T04:20:33,EMP-1572,Legal,ticket_triage,110.06,True,4,False,
fd8a198c-56a8-438e-81fc-a39197486661,2024-12-12T04:13:10,EMP-4025,Engineering,contract_review,102.79,False,1,False,
4feb2d0c-5449-4f77-b422-1d395200a80e,2025-05-16T13:34:14,EMP-9022,Operations,invoice,157.06,False,3,False,
f7703db5-b922-4867-9161-835bd5ae1f60,2024-12-03T06:31:02,EMP-4843,Operations,procurement,89.39,False,4,False,
c802208f-c500-4d5e-9155-aabd8e0416b8,2025-04-07T13:11:17,EMP-8344,Operations,device_onboarding,90.75,True,4,False,
6ac24093-0373-4b4d-b057-7bfc9436835e,2026-02-23T01:06:14,EMP-2044,Support,procurement,64.74,False,2,False,
a60e4807-45a4-48cd-ae97-e82d269d1fbd,2024-07-06T09:15:25,EMP-1200,Procurement,device_onboarding,166.92,False,1,False,
d04a5460-a7db-4709-badf-9ec75a03671f,2025-10-07T19:57:58,EMP-8713,Support,invoice,61.73,True,0,False,
6e9f2812-8b6e-41d1-bf99-ec35a4398dbf,2024-04-06T20:39:32,EMP-3217,Engineering,device_onboarding,14.48,False,2,False,
8fd89dc9-3457-4f5e-821d-fe1af1c9ce8c,2025-10-21T20:42:32,EMP-1102,Finance,invoice,43.23,False,4,False,
d0555cc8-85e0-4454-8788-4ff8cc231a5a,2024-09-13T22:05:11,EMP-5536,Support,invoice,109.1,False,2,False,
ac596c65-a17c-4362-bbaa-e39d99b869e6,2025-06-24T08:09:59,EMP-7780,Procurement,device_onboarding,124.99,False,0,False,
8843f6f5-34f5-4267-bdcc-0cfd0695cd5f,2024-03-30T05:33:46,EMP-7535,Legal,procurement,157.29,False,3,False,
5b5142b8-d97e-4284-824a-06c52ae20e46,2025-03-10T22:34:18,EMP-9663,Procurement,device_onboarding,271.06,True,1,False,
d7d3f271-d7b6-4011-8e99-c7c8b8e06f2d,2025-12-18T06:26:36,EMP-8117,Operations,invoice,1,True,2,False,
e1e185be-fdb3-43e3-a97a-0400afa4bc81,2026-04-29T22:45:50,EMP-4685,Finance,ticket_triage,114.5,False,0,False,
58316948-ed36-497d-841d-fab4b0107653,2024-09-30T06:02:44,EMP-7535,Finance,contract_review,80.94,True,3,False,
3f5b9fd5-84ab-42d2-9ef1-f0a87bd967b8,2025-10-01T11:10:17,EMP-2544,HR,invoice,152.6,True,3,False,
4ac5dddd-47ff-4eba-b581-2c387650894a,2025-01-04T01:49:24,EMP-9812,Procurement,contract_review,51.97,False,5,False,
a06c9eec-4e45-4e25-bed6-38bc4fae29aa,2026-02-27T06:12:31,EMP-8645,Procurement,procurement,59.94,False,3,False,
e03b690c-1203-48e6-af2e-628dc7f142c1,2024-03-02T15:45:49,EMP-6607,Support,ticket_triage,251.68,False,4,False,
4c3744fa-3d17-44dd-a4b1-4ea4817a5eb4,2024-04-08T20:44:34,EMP-1134,Procurement,invoice,1,True,2,False,
6baaa1fd-78b9-42b0-abf5-09c7bf67a63c,2025-05-20T03:46:11,EMP-2474,HR,device_onboarding,211.26,True,1,True,
33e98bf5-5d02-41c6-b5f0-f2fe19fc8b7b,2026-03-10T01:44:18,EMP-9257,Procurement,procurement,165.36,True,1,False,
2f336868-9287-48a3-8e4f-24362af083e8,2025-01-03T23:42:22,EMP-1185,Support,contract_review,39.29,True,5,False,
7e7d5624-0331-43b0-b12c-23f6c41f6864,2025-04-13T00:12:41,EMP-4691,Legal,device_onboarding,4.12,False,4,False,
57b6c393-9370-4ea7-a55c-a1e99b7f9178,2025-03-07T21:25:34,EMP-1724,HR,procurement,104.52,False,1,False,
6b13b7de-e67b-42a2-9a8e-2ba097688abd,2026-01-13T15:53:14,EMP-8133,Procurement,device_onboarding,185.86,True,1,False,
84aa7fa2-1fb2-4db0-8ae7-d38a4beb5140,2026-02-03T22:20:26,EMP-1108,Operations,ticket_triage,162.9,False,1,False,
bab3da1d-3aa7-47be-90ff-b27bd49e7567,2024-09-01T05:46:15,EMP-2921,Engineering,invoice,143.19,False,5,False,
90cc3401-ecfb-47d2-8191-9d9787e4b1a6,2024-12-08T14:03:29,EMP-7427,Finance,ticket_triage,63.66,False,0,False,
1f1ab033-9dec-4d02-ae7c-743b33b26476,2024-06-16T12:28:13,EMP-3064,HR,contract_review,178.23,False,3,False,
c73ad90b-16a5-48c0-9169-9cf05b91dfe8,2024-02-20T14:35:28,EMP-6985,Procurement,contract_review,66.23,True,0,False,
19f09c57-bd28-4215-9b8f-e3681c5dc03c,2025-06-23T07:11:05,EMP-9511,Procurement,procurement,188.87,False,0,True,
5cbf2827-5a39-4822-a3e5-bfd95795336a,2024-02-18T07:29:37,EMP-1866,Finance,device_onboarding,118.98,False,0,False,
ce10bc69-b4d4-45ca-a934-7401e25dcb88,2024-02-19T09:12:43,EMP-1197,Engineering,invoice,135.16,False,3,False,
2a01af04-8c97-499e-b6d3-4cc780958673,2025-10-25T12:30:43,EMP-8111,Legal,contract_review,66.91,True,2,False,
f4fc46ee-7dc1-44cb-bfe1-7ee384c74841,2026-02-22T19:29:08,EMP-5036,Finance,ticket_triage,1,False,5,False,
9a83de59-0006-4223-a7ec-55cd5ed03367,2024-07-28T14:28:52,EMP-9832,Legal,device_onboarding,101.12,False,5,True,
92dce459-d0b1-43d5-b00b-6c5a97e91fd9,2024-12-02T03:00:06,EMP-3160,Support,ticket_triage,106.23,False,3,False,
a5ddc333-3f42-4ac3-84ae-2ab1eeef3a66,2025-07-26T22:42:40,EMP-2118,Finance,procurement,1,False,4,False,
2607e4f2-7b21-491b-b95b-2986b6704578,2026-02-18T02:14:34,EMP-9747,HR,invoice,30.98,False,3,False,
f8b58ba1-01dc-45ea-b4a3-27f5150b392c,2025-12-06T13:30:26,EMP-4436,HR,invoice,117.99,True,2,False,
ccd80215-3010-4c90-9126-bfff3962a1a1,2026-05-07T16:26:27,EMP-1447,Procurement,contract_review,1,True,3,False,
d00eb656-e4e5-40ee-ac57-a5a98b3f4611,2024-10-24T13:08:21,EMP-8002,Procurement,invoice,117.07,True,0,False,
f2658211-6e4f-4261-b183-3ea89327adfd,2024-01-15T00:32:43,EMP-6473,Engineering,contract_review,127.49,False,1,True,
501215ea-49e1-4c39-ae3c-cb948b4b61e6,2025-03-07T18:23:47,EMP-4039,HR,ticket_triage,99.13,False,0,False,
cf42ebc6-5f51-4f17-aece-b8aca8eda39f,2024-01-18T12:18:14,EMP-2533,HR,invoice,1.25,True,5,False,
2919080b-52b3-4e12-8ca1-466c86fde690,2025-11-10T15:16:09,EMP-1521,Procurement,contract_review,24.85,True,4,False,
882b2901-0805-48a1-9a9a-0c4b2d4c7452,2026-05-17T08:46:21,EMP-6628,Legal,ticket_triage,103.66,False,5,False,
7f740af9-a918-4710-83c6-41e2a4cac0a8,2024-07-21T08:47:28,EMP-6130,Procurement,procurement,159.51,True,4,False,
deb26176-40f5-4f4c-ace5-65d3c4c4da96,2024-11-23T17:53:15,EMP-4765,Support,device_onboarding,168.28,False,0,False,
6cac3181-6876-4755-bdc3-6e0f5a310c03,2024-03-02T07:38:55,EMP-4814,Procurement,procurement,258.36,False,4,False,
5e7902d6-9eb4-44e1-94aa-aec9bc01aa3f,2025-01-23T02:51:55,EMP-2712,HR,contract_review,235.68,True,4,False,
b439f08d-fd2c-4ed0-959b-71b52a001a72,2025-07-22T14:29:10,EMP-1246,HR,invoice,36.48,True,0,False,
c30a2546-bd21-4cb0-bbb0-24349d9ea476,2026-01-07T00:59:31,EMP-6459,HR,procurement,171.15,False,4,False,
1b887912-29ef-4408-aa4e-bd6f60214d16,2024-09-02T00:14:32,EMP-5761,Finance,device_onboarding,103.98,False,5,False,
fd748501-b3e6-440a-83bf-76ab2baec6aa,2025-03-04T09:42:34,EMP-5137,HR,device_onboarding,239.4,False,2,False,
5201cdaa-9453-46a2-a3d8-9d2bec94bc3f,2025-12-22T16:52:59,EMP-6139,Support,contract_review,96.23,True,1,False,
61b41e31-1de4-4d6f-ab8e-ec22de8b69bf,2025-07-17T10:58:06,EMP-5718,Procurement,device_onboarding,65.03,True,4,False,
f6e9e26e-42ea-4572-871c-7cdcbd970316,2024-07-10T09:57:42,EMP-1676,Finance,procurement,119.98,True,4,False,
ea5b9274-15d8-4009-8016-ccf3bf4e798a,2025-08-04T10:02:29,EMP-8692,Finance,ticket_triage,108.83,True,4,False,
5dec3d9a-ab46-4e31-a478-05153f2ac4f8,2025-07-25T18:54:36,EMP-9116,Finance,invoice,98.86,True,3,True,
c8f454a4-a848-4b97-ab06-92f8f9f33148,2024-05-30T16:21:27,EMP-4998,Operations,ticket_triage,111.74,False,4,False,
e49fb24c-e18e-4161-9065-c389fa9640cc,2025-09-05T00:55:23,EMP-6312,Engineering,ticket_triage,91.75,True,3,False,
81d4fa3f-3914-4ac7-862f-e35755cbbad9,2025-10-23T05:06:40,EMP-8125,Support,invoice,1,False,0,False,
efff9b2e-fc27-469f-8585-df0a5643531a,2026-01-15T17:41:17,EMP-5271,Legal,contract_review,141.46,False,4,False,
0000e158-2539-4d04-bfb4-36f4cadbd8e3,2024-03-14T00:49:48,EMP-4147,Engineering,procurement,216.04,False,1,False,
7dcb813e-abe5-4929-ac91-84a06e16edc8,2025-10-23T21:31:59,EMP-1546,Support,procurement,205.64,True,0,False,
f8ff3151-c0ea-4ba4-9297-a67478fbd9d3,2024-11-15T07:00:13,EMP-2995,Engineering,contract_review,239.28,True,5,False,
d478462d-e31f-43b8-8998-1ccb2ea5dd85,2025-09-26T13:47:39,EMP-4567,Procurement,invoice,79.81,True,5,False,
0bf1201e-404a-46cc-9861-2abf28d4ce26,2024-10-18T08:35:02,EMP-2340,Operations,ticket_triage,139.35,False,2,False,
7bbe6706-2a1e-4715-af54-6830ad41782d,2025-11-07T16:40:26,EMP-5029,Legal,ticket_triage,105.86,True,0,False,
a3b65f2d-fa04-4ee0-a98f-c559a28be0e6,2024-11-17T00:11:10,EMP-6494,Engineering,contract_review,97.29,False,4,False,
e56e8c6f-df24-4336-b295-5ecb4fd637bd,2025-01-17T13:22:56,EMP-3424,HR,ticket_triage,162.28,True,1,False,
6e43ecbd-4f8d-4f81-8f03-834dd9da11c6,2024-04-21T09:47:36,EMP-5526,Engineering,procurement,98.63,False,2,False,
291c0942-4258-4e3b-820f-65f73f27a7c5,2025-04-29T13:43:15,EMP-5036,Legal,contract_review,276.09,False,3,False,
0d6f94b7-1aed-48b8-b226-75ce7ab6c9a4,2024-05-21T22:59:27,EMP-2583,Legal,contract_review,113.75,False,5,False,
7a6bcc41-2bd5-4110-a1fe-6d58c733e626,2024-05-05T10:03:24,EMP-6056,Legal,invoice,149.53,False,3,False,
5a3ac653-2823-4d3f-b8df-2b235b1fa5f7,2024-09-15T07:47:17,EMP-9617,Support,ticket_triage,111.06,False,4,False,
d4d8d7b4-6b4c-45ee-964c-51984bc762fd,2026-05-29T11:29:55,EMP-5490,Support,invoice,21.54,False,5,False,
9bbed9c3-f741-49ec-a1bc-514b894306cc,2024-09-04T05:49:45,EMP-9618,Legal,device_onboarding,97.22,False,2,False,
285037fb-afa4-4231-894b-96f7beb2cfe8,2025-05-28T08:38:57,EMP-5189,Finance,device_onboarding,1,False,3,False,
ca89d9a2-fc68-4034-a578-dc7c580d96a8,2024-11-06T20:37:16,EMP-6311,Operations,contract_review,73.72,True,2,False,
c5b3b218-8e88-4f26-a939-64ced5834831,2026-05-28T04:40:56,EMP-3005,Support,procurement,47.7,False,4,False,
5b634c7f-3dba-42da-bb33-22046c86456f,2024-03-25T10:53:23,EMP-6269,Engineering,ticket_triage,108.68,True,4,False,
103e9d2e-16b0-4c1a-9a6b-0823a3adf882,2026-03-31T20:13:07,EMP-7643,Operations,invoice,159.76,False,0,False,
eb2f9bc8-6628-40db-b0dc-c221d2229874,2024-05-25T21:40:21,EMP-1034,Legal,invoice,19.62,True,3,True,
0c5c1ee6-042e-489d-b7e7-6eb606816c1d,2025-03-19T06:07:06,EMP-8605,Procurement,device_onboarding,214.42,False,2,False,
46de0d13-98ff-4eb0-b000-2deaae220121,2025-05-08T14:28:16,EMP-6836,Legal,invoice,144.79,False,3,False,
c5f0fa3d-e2de-47d6-9d2a-5216f2ff007f,2025-11-28T06:35:16,EMP-5563,HR,ticket_triage,1,True,1,False,
8a28ed9a-4472-4662-91c2-4fa0c8d01601,2026-04-21T05:15:56,EMP-7131,Engineering,invoice,38.14,False,4,True,
60a4368b-e979-41d1-82b6-8ad4d2b086f8,2024-08-26T09:29:47,EMP-5151,Engineering,procurement,130.39,False,2,False,
02377e07-06c2-490f-91b2-dff8a02ee4fe,2024-12-26T03:13:04,EMP-2576,HR,procurement,50.72,False,0,False,
8f7e56d1-710b-4427-b732-5d18c95cb49f,2025-11-20T13:27:55,EMP-5278,Support,invoice,1,True,1,False,
77ee321a-12c5-4e76-a1ac-bd5ba6914a5b,2024-08-21T23:40:00,EMP-7711,Legal,contract_review,67.33,False,4,False,
4e0fb6bc-13e2-480e-af6b-dbe15fd12329,2025-02-24T14:18:32,EMP-5604,HR,device_onboarding,143.58,True,0,False,
10cd9d0d-b799-4367-ab19-a1b3f5f7cc09,2025-02-01T15:33:20,EMP-1038,Legal,device_onboarding,126.35,False,5,False,
c2b17982-78de-4b4b-b110-9b9a1985adbb,2026-04-26T03:10:29,EMP-1272,Procurement,contract_review,58.64,False,1,False,
8a5e0285-5136-4cd1-9b76-142ee7c77236,2024-01-22T09:32:52,EMP-1828,Support,device_onboarding,1,True,1,False,
ab0e2a6e-d92e-422e-b310-ece9d6449603,2024-05-02T23:38:08,EMP-4096,Engineering,procurement,182.7,False,0,False,
723ceef9-cd4d-4185-8d5e-0e8febcef033,2024-09-20T05:40:21,EMP-2043,Finance,procurement,111.19,False,2,False,
e9319a2e-1261-4807-87ee-f01cf799fbbd,2025-12-08T19:06:30,EMP-3465,Engineering,invoice,1,False,4,False,
c7df77bb-8b32-4c0e-9ddd-949cec7f0e6f,2024-08-08T06:20:11,EMP-4939,Finance,contract_review,154.3,False,2,False,
9a6f16d5-962e-474a-8e5a-90a7ab17fc17,2025-01-09T14:33:35,EMP-1030,HR,procurement,132.94,True,1,False,
9fcefebf-2ec8-4186-9fa6-a4025e827e68,2025-04-25T21:53:55,EMP-7049,Finance,device_onboarding,155.21,False,5,False,
1957e913-d4df-4d37-9e3d-083b86a63628,2025-03-20T00:44:42,EMP-3389,Legal,invoice,177.02,True,5,False,
e90af07c-887a-4380-aeeb-43c48649490f,2026-02-22T19:55:01,EMP-5479,Finance,ticket_triage,38.17,False,4,False,
d3f8b1fc-69c1-4167-8eb4-96b431b94a1a,2024-05-16T03:53:36,EMP-1406,Finance,contract_review,154.27,False,1,False,
e9e0cdb5-b1ae-45f4-88c6-034b53da395e,2025-08-31T07:50:49,EMP-7192,Engineering,invoice,176.74,True,1,False,
2ace335f-f79d-4705-8412-65aa0e0b4443,2024-06-17T05:17:08,EMP-3712,Procurement,contract_review,205.71,True,2,False,
cb5fddd2-3443-4d47-b3af-87a528173067,2025-07-09T11:42:01,EMP-3776,Procurement,contract_review,97.49,True,1,False,
39c608f9-94d3-447a-b8fa-8829cecac4f9,2025-01-12T22:59:41,EMP-5919,Operations,device_onboarding,39.83,True,5,False,
367264a3-d653-458c-9ef9-f57b0466dc0e,2025-11-09T20:53:56,EMP-6352,Engineering,ticket_triage,91.89,False,4,False,
2e43a42c-9061-4a1f-b0b9-2a5168b6e62e,2024-08-28T05:57:32,EMP-6525,Legal,contract_review,2.2,False,3,False,
3eda2d76-4238-4e9c-ab34-8be7635726a9,2024-05-03T03:57:45,EMP-1179,Procurement,contract_review,120.44,True,4,False,
05586fe3-0d0d-41f6-bfb5-7b4c2872fc1f,2026-03-10T06:18:00,EMP-7216,Support,ticket_triage,18.46,False,1,False,
4637b957-9019-49f0-b466-8c4c38a2700d,2024-11-26T13:12:36,EMP-1421,Support,device_onboarding,100.15,False,0,False,
b16c0bbc-baae-4540-851f-13f05f279d4f,2026-02-16T14:37:21,EMP-1194,Support,device_onboarding,91.72,False,3,False,
943e0b3a-20e4-4123-b67b-52dbfc31a3c9,2024-07-27T20:19:18,EMP-2416,Support,invoice,159.19,True,1,False,
457fff9b-73ca-4205-8f2a-1715fc6e33b3,2025-05-24T23:32:40,EMP-1595,HR,ticket_triage,40.91,True,2,False,
89d7644f-b377-4e83-91fc-a4677a10ccba,2024-02-12T21:33:30,EMP-6258,Operations,invoice,95.56,False,4,False,
a4eca594-bff5-447b-8795-0c04b5962c48,2024-12-23T10:38:31,EMP-7988,HR,device_onboarding,41.8,False,0,False,
0422dd1f-ba8b-4436-a9cd-d5d57d5b77ec,2026-01-23T22:45:35,EMP-8357,Procurement,procurement,212.24,False,1,False,
20962a5c-9ad3-4aa0-b2f5-b6ca4250b0d7,2024-05-11T18:08:47,EMP-2179,Finance,procurement,92.31,False,2,False,
87daf005-12f9-40c7-a412-f06b298ccf6d,2024-05-20T04:00:59,EMP-7637,Operations,contract_review,127.02,False,0,False,
ad18e611-3831-4e67-a73c-1a0e5b4b55af,2025-10-15T16:16:59,EMP-4715,Finance,procurement,95.3,False,2,False,
603e843e-3430-42f4-8302-9e0821208928,2024-12-19T03:17:51,EMP-1473,Operations,device_onboarding,151.27,True,2,False,
d0a84103-f2f1-421f-81fa-8f257bd81603,2025-05-07T21:50:54,EMP-2567,Finance,contract_review,93.49,False,3,False,
20c0674f-2949-46d4-84ea-3a94b5b7b4e9,2025-12-19T17:40:47,EMP-7146,Operations,device_onboarding,133.42,True,0,False,
4a66c4f6-c001-4f98-ad7f-810c0876f8ef,2025-06-23T08:04:20,EMP-6004,Support,contract_review,39.49,True,2,False,
a242518a-a068-44cb-8682-5ed0e88ad700,2025-06-25T08:48:11,EMP-5618,Engineering,ticket_triage,219.74,True,2,False,
dfd6e830-2cb0-410d-b3b9-a3f50f438c26,2024-06-06T11:00:04,EMP-3819,Support,device_onboarding,33.56,False,3,False,
572071b8-4c74-459f-820e-5d5aae67410f,2024-05-05T00:54:34,EMP-5654,HR,invoice,92.54,False,0,False,
6e3ae8d4-bbf2-46a8-aff4-3949e5459d23,2025-11-23T01:48:26,EMP-4924,HR,procurement,84.97,False,5,False,
729db7e1-4c1d-484d-a4b8-95310fbe4d73,2024-06-01T13:19:04,EMP-3362,Support,procurement,132.9,True,4,False,
3a4f4a2b-84f0-4f90-ade4-f122a1b6ae06,2024-10-30T14:41:19,EMP-1887,Finance,invoice,44.51,True,0,False,
81416014-7bce-401a-9a7b-09a1c2a188db,2025-10-04T19:28:32,EMP-3512,Operations,invoice,137.57,True,3,False,
03ca3cda-3ac3-4c99-b49f-15baf65352d1,2024-03-28T06:34:25,EMP-6305,HR,contract_review,146.43,False,4,False,
e5f8c30a-f6c3-472b-89e4-f8b6b6cd06e1,2024-01-08T20:47:58,EMP-1090,Support,ticket_triage,131.99,False,0,False,
62ee44cb-05e5-4bc6-8d5f-1767e924a15d,2026-05-03T08:37:05,EMP-2568,Support,ticket_triage,50.85,False,4,False,
e34f96d6-fd86-412e-9aab-9b1220f13e0e,2025-05-23T16:19:24,EMP-6800,HR,ticket_triage,65.28,False,4,False,
57ec4e45-0ab4-47d4-8c02-2c7c510314bf,2026-03-01T23:46:28,EMP-5398,Finance,invoice,147.19,True,2,False,
afd72909-15e2-4b2a-bb5e-e9e984fdf2bc,2026-03-23T04:02:20,EMP-1807,Finance,device_onboarding,92.19,True,0,False,
b6f57a4b-6c5b-46e2-a643-0f37be7ace24,2024-04-01T00:05:29,EMP-8477,Legal,contract_review,139.37,True,2,False,
d8474189-b692-44ce-b266-85d9811dbc99,2024-09-18T01:55:21,EMP-3664,HR,procurement,43.91,False,2,False,
6a4a00c9-d9cc-49c2-9f9d-b978aa7820f9,2024-03-05T15:16:22,EMP-8374,Engineering,procurement,99.36,False,3,False,
7be0412a-7fca-4ffc-a41d-c9870266be53,2026-03-08T13:48:17,EMP-5818,Operations,procurement,71.79,True,3,False,
e3708971-0523-4311-af52-a423b0ce047b,2026-05-02T14:17:17,EMP-9841,Legal,contract_review,98.94,False,3,False,
77be2782-fc18-4363-a504-d8d0f3cafbe4,2026-03-24T13:58:52,EMP-3921,Operations,procurement,56.46,False,0,False,
e94fdbbb-4363-4ad2-8615-4ff5cab45d6f,2025-12-12T00:08:49,EMP-6978,Finance,contract_review,198.66,False,0,False,
052a6610-8644-4c8f-a4d2-496aae710b44,2025-10-28T23:21:42,EMP-3978,Legal,procurement,180.07,True,5,False,
6e66aa90-026b-45a1-bae6-6081f81dde6b,2025-01-05T17:44:39,EMP-3316,Engineering,contract_review,119.25,True,1,False,
56ea3c54-288b-4c13-8e9a-6997daf35cce,2024-01-06T03:59:37,EMP-7280,Engineering,procurement,159.06,True,5,False,
