warranty_id,device_id,customer,start_date,duration_months,claim_count,claim_cost_usd,coverage_level,expiration_risk,duplicate_marker
51ef0919-d91a-493f-a95b-fec1a921eddb,XRX-101463,Vertex Legal,2025-06-05,24,1,927.62,standard,0.116,
66275900-f066-4ce6-985d-b734cf80b43b,XRX-101464,Cobalt Media,2024-10-30,48,4,1556.31,mission_critical,0.799,
ab440c8d-4b19-4b5e-80f8-51d9ec827256,XRX-101465,Arbor Pharma,2024-10-23,24,3,335.87,premium,0.212,
dc801bff-01ca-4fa7-a0f0-d109c077a510,XRX-101466,Meridian Insurance,2025-12-19,12,6,17.39,standard,0.221,
38c0d639-428a-4397-aed0-c21567fe2a9b,XRX-101467,BluePeak Retail,2024-02-14,12,2,218.32,standard,0.137,
9e2260da-137d-4edd-9fd4-5bb09b432c62,XRX-101468,BluePeak Retail,2026-04-06,24,1,233.27,mission_critical,0.737,
3e0dbfa5-5873-4d8e-82b4-c14a179520c7,XRX-101469,Cobalt Media,2026-05-27,36,8,330.19,premium,0.117,
a4f68274-dcae-4c93-822d-0e6950eab467,XRX-101470,Arbor Pharma,2024-10-20,24,8,40.95,mission_critical,0.932,
6ad384cd-fba4-4ead-8fa0-2b5deece6f64,XRX-101471,BluePeak Retail,2025-11-22,24,8,430.17,standard,0.291,
e90cf5fe-d129-4c50-805b-8a6f3a77c0c9,XRX-101472,BluePeak Retail,2024-07-04,24,5,881.29,mission_critical,0.116,
a68e8083-c01b-46af-9fbd-c2938e7dcf62,XRX-101473,Cobalt Media,2024-11-03,24,3,512.14,premium,0.557,
05132979-7379-4b9e-9323-e800b540ca6b,XRX-101474,Atlas Education,2025-12-27,12,2,1128.67,standard,0.176,
a030f27b-a295-47d6-9fb7-6e307ab3654c,XRX-101475,Aster Financial,2024-02-23,36,5,1137.99,mission_critical,0.838,
84000b50-3c25-4ae3-9c0f-70a69910c37a,XRX-101476,CivicGrid Utilities,2026-05-01,36,4,798.47,premium,0.193,
98d92eee-09be-48b9-bbce-a1f571e93385,XRX-101477,Summit Manufacturing,2024-06-07,36,6,103.32,premium,0.856,
4954e770-d3ea-41a8-9d67-8252f30f5efd,XRX-101478,BluePeak Retail,2026-03-17,48,8,1227.77,standard,0.098,
cc7ee14b-687c-4edd-8b9c-0c6e1716c8b3,XRX-101479,Meridian Insurance,2025-06-02,24,3,0,premium,0.979,
c9da8e1a-b072-4e0b-b210-9aced408ae89,XRX-101480,Helio Energy,2024-01-22,48,6,0,premium,0.005,
56bbe8ba-b810-4c9b-8b3a-7494fe998362,XRX-101481,Helio Energy,2025-08-19,24,5,1466.38,mission_critical,0.733,
49adb9ad-b06c-4530-8a26-996688f67d42,XRX-101482,Summit Manufacturing,2025-08-28,36,7,1313.46,mission_critical,0.057,
90a7ef15-6c8d-4852-b453-6c6c49e3956d,XRX-101483,Vertex Legal,2024-06-08,36,3,0,mission_critical,0.001,
cdf37ab8-bef2-4f3a-af68-60c1d382bced,XRX-101484,Atlas Education,2024-02-16,36,4,0,premium,0.461,
b8620fd2-45b5-4795-ac36-747102fd50ef,XRX-101485,Meridian Insurance,2025-08-15,36,8,1427.2,premium,0.325,
27a7e744-fedc-4e5e-9a27-e866e283abd5,XRX-101486,Cobalt Media,2026-02-16,36,2,546.36,standard,0.749,
2bd22e4c-f8e7-4a36-a12e-523fd8265ef0,XRX-101487,Atlas Education,2024-09-27,36,0,941.7,standard,0.945,
f50b7c41-d91c-40f4-9902-d286ce28b9cd,XRX-101488,Aster Financial,2025-07-07,12,5,1021.05,premium,0.296,
03f8fbef-9770-40c6-bcbd-9862dd1d24cb,XRX-101489,Cobalt Media,2025-01-08,36,4,1120.81,premium,0.373,
655159e5-ba82-4c96-b747-fa89874ea955,XRX-101490,Summit Manufacturing,2025-10-12,48,5,247.55,standard,0.401,
744b867e-cdd2-4698-b6c4-a9d7d06f9b6f,XRX-101491,Vertex Legal,2024-08-16,24,1,309.29,mission_critical,0.176,
f80e0add-c423-4c7d-9704-bdc8a535eda0,XRX-101492,Arbor Pharma,2026-01-14,12,8,274.54,standard,0.328,
0a56e0ea-e554-4314-ac47-6ca5975b3a28,XRX-101493,Northwind Health,2024-09-25,12,3,1116.84,standard,0.76,
84450848-c555-490d-9c26-4962df9adac5,XRX-101494,Meridian Insurance,2026-05-28,12,4,176.76,standard,0.17,
f7caec52-fdf7-4d0b-bbd0-e8bd808c7093,XRX-101495,Pioneer Logistics,2024-11-01,24,3,698.59,standard,0.329,
5a232750-9602-4543-a09d-95614e514da0,XRX-101496,Summit Manufacturing,2025-11-21,48,7,646.42,mission_critical,0.132,
7c95d934-b88d-4dcd-8293-5f5bb4993d13,XRX-101497,Cobalt Media,2026-04-09,24,4,872.74,premium,0.894,
0e043d80-95fd-4a1c-ab50-c39ebd31d5ea,XRX-101498,Northwind Health,2024-05-21,36,5,1447.04,premium,0.125,
a7ed8515-7bea-4fc3-aabb-69fc44bcafc1,XRX-101499,Vertex Legal,2024-01-26,24,1,328.67,premium,0.097,
a4c24e40-ebf4-4a30-8bfa-71aa2bb9f03a,XRX-101500,Vertex Legal,2025-10-21,12,6,114.18,standard,0.641,
2d3994b1-1b67-42b0-bc5a-52acc6613b24,XRX-101501,Atlas Education,2026-02-18,12,1,717.64,premium,0.856,
8a7eb91c-4cb2-47ae-8d2c-bec3355302ea,XRX-101502,Summit Manufacturing,2024-10-08,48,0,208.5,standard,0.329,
6a9e8dde-e71a-4dd3-8d2e-4806f39e4f4e,XRX-101503,CivicGrid Utilities,2026-03-06,12,4,664.8,standard,0.028,
1e237a78-0c7e-44f9-bbfc-05e09613186b,XRX-101504,Cobalt Media,2025-09-28,48,5,1812.09,mission_critical,0.249,
2bc139cb-1035-454d-a472-30a4f3b4bcc8,XRX-101505,Helio Energy,2024-10-27,48,4,172.02,mission_critical,0.862,
3ac41b22-2e37-4880-9e93-ab4cc282f25d,XRX-101506,Aster Financial,2025-09-29,12,6,126.49,mission_critical,0.897,
b934a327-037e-4a30-b8d6-c730e77142f3,XRX-101507,Aster Financial,2026-02-27,24,8,176.93,standard,0.353,
b6b12eab-8bce-4724-b90d-9fa0a5fc307c,XRX-101508,Meridian Insurance,2024-01-11,48,2,1121.83,mission_critical,0.64,
5955a164-5464-44c6-9bb1-243ccfb22099,XRX-101509,Pioneer Logistics,2026-04-18,24,6,1239.76,premium,0.534,
4df1229e-e75b-41d0-8edd-9a6f3d9f3e02,XRX-101510,Vertex Legal,2024-11-29,48,6,33.48,premium,0.883,
e77b95a8-9407-49fa-b70e-be0e87468bc0,XRX-101511,Northwind Health,2026-01-07,24,5,354.44,premium,0.114,
0fbbf38a-1522-41c1-8769-65c2f8cffa4d,XRX-101512,CivicGrid Utilities,2025-03-27,48,1,296.09,standard,0.141,
12149c7a-f9a8-42bf-b68e-1ead5055acfa,XRX-101513,Summit Manufacturing,2026-03-11,36,8,207.88,standard,0.617,
7cb9cf60-8bc0-4ad8-a134-e9e6773843b3,XRX-101514,Summit Manufacturing,2025-07-09,24,6,1380.8,mission_critical,0.495,
fd2e0ac6-3578-4c80-be6f-577f7f4d6989,XRX-101515,Aster Financial,2025-11-29,48,3,1120.33,standard,0.785,
39fc5345-131a-49a1-a4e8-caaebd7e3a42,XRX-101516,Meridian Insurance,2025-05-04,36,7,1337.48,standard,0.894,
7cd550b0-f675-48b9-b753-dfdb3ad1546d,XRX-101517,Meridian Insurance,2024-02-12,12,6,144.76,premium,0.035,
cb9545fe-0e88-426f-8211-ffaa50047e74,XRX-101518,Cobalt Media,2025-12-12,12,8,380.97,mission_critical,0.812,
b7e8766f-3dfb-4829-9d8a-caceea27346c,XRX-101519,Meridian Insurance,2025-10-20,48,2,56.16,standard,0.396,
9c655a5a-18ec-418a-899b-64fb620964bf,XRX-101520,Helio Energy,2025-04-18,36,3,732.87,premium,0.542,
02763fbf-d695-44fb-bed2-5b92f2e99a33,XRX-101521,Helio Energy,2024-04-19,24,4,612.47,mission_critical,0.708,
ea6574f8-02aa-41ac-8155-5ce42f04a8a4,XRX-101522,Vertex Legal,2024-01-29,36,2,854.19,standard,0.474,
5ee26f96-48e0-46dc-81ec-a2d16a5e4706,XRX-101523,Arbor Pharma,2024-10-21,48,2,0,standard,0.301,
5044a92a-ebf4-4638-a3eb-f6bf1ac775fb,XRX-101524,Atlas Education,2025-11-25,36,6,591.07,standard,0.193,
c3f39185-224c-4748-88ea-5c610e0ea0db,XRX-101525,Summit Manufacturing,2026-02-18,24,1,1181.4,standard,0.79,
929b9225-9490-4460-bae6-138949826a00,XRX-101526,Northwind Health,2025-07-31,36,1,57.17,standard,0.694,
04c9b705-9020-4ecc-8c9a-0acf8c53e598,XRX-101527,Pioneer Logistics,2026-03-17,12,8,809.73,standard,0.299,
eb90136d-d578-421f-aefd-3ced2b9cca50,XRX-101528,Meridian Insurance,2025-03-14,36,3,1803.31,standard,0.764,
fdf4180d-557a-43c4-8c37-49ad944faa06,XRX-101529,Vertex Legal,2024-05-18,48,4,289.69,premium,0.735,
60a611b8-e0ab-4498-8487-8cbed9459ff3,XRX-101530,Summit Manufacturing,2026-04-06,24,5,1171.81,standard,0.088,
63cd2077-e031-4ede-8432-2d4c94057c08,XRX-101531,Atlas Education,2024-10-13,48,4,0,premium,0.872,
4fd9c83f-1c50-4927-9840-6f8947ea7bf6,XRX-101532,Atlas Education,2024-10-02,12,7,650.11,premium,0.568,
3c126927-0d3d-45ad-8357-b9e84484d64c,XRX-101533,Meridian Insurance,2025-07-02,12,0,1214.54,standard,0.544,
3f09dc83-f871-4218-8200-640b8783086a,XRX-101534,Arbor Pharma,2026-01-13,24,0,0,mission_critical,0.913,
f0e88190-16f9-4ce1-8589-bbe43a3799b2,XRX-101535,Northwind Health,2026-02-02,12,5,0,standard,0.994,
b6f618bc-2fea-4e56-83d3-2b7a6f74c0ea,XRX-101536,Pioneer Logistics,2025-02-27,24,0,175.97,mission_critical,0.293,
ff674e87-c9ae-4788-a6af-435190d20611,XRX-101537,CivicGrid Utilities,2025-11-10,24,1,0,premium,0.487,
d851d253-abf8-4b7c-8c63-368848f49c35,XRX-101538,BluePeak Retail,2026-02-28,36,3,759.02,premium,0.181,
ecae6f1f-b011-441d-a89f-73c720bcc0b5,XRX-101539,Summit Manufacturing,2025-08-09,12,4,499.26,premium,0.649,
b905d4c4-6c39-4ac0-82f7-3d2284cd03d3,XRX-101540,Summit Manufacturing,2024-04-13,24,4,252.44,mission_critical,0.065,
ae26b8e4-7646-4bf6-9cb7-7f246978c4d0,XRX-101541,Northwind Health,2025-07-22,48,8,757.33,premium,0.808,
005e6302-f37b-49b6-830a-038c9ce0ae6c,XRX-101542,Summit Manufacturing,2026-03-11,48,3,655.69,premium,0.521,
7ccfc6a1-d6f8-4abd-ab34-1fd05d593cf5,XRX-101543,Aster Financial,2026-01-06,48,3,0,standard,0.203,
85bf0387-e94f-470c-8ef8-81d4a415e54d,XRX-101544,Vertex Legal,2025-05-03,24,0,1836.83,standard,0.913,
e2389a47-3b8d-484c-8d34-553f2ca0eec3,XRX-101545,Meridian Insurance,2024-01-31,12,5,65.34,premium,0.613,
ab301c4f-71c7-4481-8089-48272b7c50ab,XRX-101546,CivicGrid Utilities,2025-02-25,24,0,635.21,mission_critical,0.902,
cabd0dcf-139b-40d1-9b33-b6d06596d1ea,XRX-101547,CivicGrid Utilities,2024-07-20,48,2,0,mission_critical,0.031,
02fa357c-3ba2-432b-8d8f-afc3c3fd96f0,XRX-101548,Meridian Insurance,2025-01-25,48,0,0,premium,0.082,
4250f8db-8e24-47d4-bf3e-f293d49ea6c5,XRX-101549,Cobalt Media,2025-10-08,12,3,1006.0,standard,0.778,
6f6de04e-686d-4f3b-b801-67f9c4c58ff8,XRX-101550,Vertex Legal,2025-06-21,12,7,1992.34,standard,0.91,
7f93625f-5101-4833-b79f-a46443a4e1b4,XRX-101551,Summit Manufacturing,2025-08-27,36,4,571.4,mission_critical,0.856,
8cf0bd7d-ee94-46c8-938c-8135768eb86d,XRX-101552,Summit Manufacturing,2024-08-27,24,8,521.1,premium,0.414,
6b05755a-dba2-478a-921c-1db716568f4a,XRX-101553,Arbor Pharma,2025-11-11,48,3,590.33,mission_critical,0.492,
42269075-21d2-4b01-bfd2-5139500665cd,XRX-101554,Atlas Education,2024-09-14,24,0,1337.47,standard,0.974,
a7d44ecc-1d75-4190-8cd7-f0cda1e87367,XRX-101555,BluePeak Retail,2024-06-22,48,1,527.21,premium,0.073,
d77d7c0a-2720-47a1-9039-8d4ddaf63a70,XRX-101556,CivicGrid Utilities,2024-08-20,24,2,170.82,mission_critical,0.877,
63bff288-22ca-45ad-9baa-2db04150a2df,XRX-101557,Atlas Education,2024-12-09,24,1,577.8,premium,0.327,
7391f518-1afa-4abe-b075-11ad8c452818,XRX-101558,Pioneer Logistics,2025-04-01,24,1,1512.35,standard,0.275,
b91913d4-6829-4179-b3c1-4c8485eb2ef9,XRX-101559,Summit Manufacturing,2024-10-17,36,0,36.27,mission_critical,0.496,
6806f9fe-80b0-407d-ac50-0c00abf8fd72,XRX-101560,Vertex Legal,2024-10-10,24,8,2097.13,premium,0.935,
c33716f5-f0ed-4ab1-801c-b4848d5f8ab3,XRX-101561,Helio Energy,2025-04-03,12,3,576.98,mission_critical,0.447,
ea7a015a-c63e-4b86-80ec-3355654566b9,XRX-101562,Vertex Legal,2024-09-01,24,4,278.17,standard,0.394,
fd3b5944-c20e-4350-8f8d-0c1676de9b34,XRX-101563,Summit Manufacturing,2024-04-19,12,6,0,premium,0.423,
36c7678c-5e49-4354-9511-a819a495f4fb,XRX-101564,Meridian Insurance,2025-04-17,36,6,306.62,mission_critical,0.024,
9624db0a-c4d8-46d0-8fd6-cb6b94607c74,XRX-101565,Atlas Education,2025-01-20,12,2,3.13,mission_critical,0.48,
827bb191-f8a5-4aa6-a7e1-f38ea2a7170d,XRX-101566,CivicGrid Utilities,2025-10-23,36,3,481.37,mission_critical,0.551,
b8c303fc-b079-4fef-817b-1f7e28bafd87,XRX-101567,Meridian Insurance,2024-09-26,12,2,1046.62,premium,0.218,
34a63f57-543a-46c2-9d9d-327399423d38,XRX-101568,Aster Financial,2026-02-21,24,0,0,premium,0.952,
c3fda713-7ecd-475d-a983-ab8b88103874,XRX-101569,Pioneer Logistics,2025-09-08,12,6,1852.87,standard,0.573,
64de5795-41ab-4ce4-9726-c16d5c744790,XRX-101570,Summit Manufacturing,2024-12-26,12,1,365.46,premium,0.182,
fd73a1e4-d567-4514-addb-6f4ce0cc276c,XRX-101571,BluePeak Retail,2024-07-17,36,0,0,mission_critical,0.847,
fdff00c6-345b-408b-820c-d6ca1d1d0a2f,XRX-101572,BluePeak Retail,2024-05-10,24,3,446.15,standard,0.781,
95d8332a-fe69-4c98-8220-2801eb496e74,XRX-101573,Meridian Insurance,2024-06-01,36,6,651.09,premium,0.704,
3881ceb6-af49-46b0-9c7d-3435f36599c3,XRX-101574,Helio Energy,2025-01-04,48,0,0,standard,0.624,
5d99dcde-7d38-4266-a1e6-02a3926b1c63,XRX-101575,Helio Energy,2024-02-10,36,1,514.51,premium,0.145,
7590dc50-5d66-42ad-81a5-d5bb7e282490,XRX-101576,Atlas Education,2025-08-06,36,7,197.0,mission_critical,0.976,
f4e6a34e-367a-44c6-b1f2-f1f5ce48c206,XRX-101577,BluePeak Retail,2024-10-15,24,3,511.9,mission_critical,0.405,
f3225719-8085-40d5-bae6-82c35277dba0,XRX-101578,Meridian Insurance,2024-12-16,36,4,988.34,premium,0.554,
bb902bd5-31b2-4eec-b6c1-abc065395a7c,XRX-101579,Summit Manufacturing,2025-02-05,24,7,0,mission_critical,0.261,
cefbfa86-dd43-46b8-8bd4-cdd9e7e17c37,XRX-101580,Pioneer Logistics,2026-01-22,36,3,824.21,mission_critical,0.42,
28f923ab-915b-4b2d-9d52-93c45368013e,XRX-101581,Helio Energy,2024-08-15,24,4,196.33,premium,0.99,
b87a0788-a491-41ed-96b8-0ad31e2e5316,XRX-101582,Aster Financial,2024-09-23,48,4,768.86,premium,0.083,
86ba434f-e405-442b-8269-cc39bbfa4f02,XRX-101583,CivicGrid Utilities,2024-07-08,48,8,463.95,standard,0.945,
ea769f66-56c7-4112-9502-cd005a263d6e,XRX-101584,Cobalt Media,2026-02-05,48,5,140.36,premium,0.536,
c038c052-1519-4581-9d02-b91017ce1903,XRX-101585,Helio Energy,2025-04-23,24,7,329.34,mission_critical,0.137,
889f59f6-8f0c-4279-84fb-c4abe31047f3,XRX-101586,Northwind Health,2025-06-02,48,7,0,mission_critical,0.383,
1a8bac18-64c9-460c-8d6e-0c8cccc9be66,XRX-101587,Vertex Legal,2025-09-04,48,7,805.54,mission_critical,0.052,
bb7ad190-b5a3-4a82-9e88-1bc8b12439a0,XRX-101588,Cobalt Media,2026-04-02,36,1,1364.88,mission_critical,0.384,
f896090a-3c4c-4b1d-a653-756b2511cbe8,XRX-101589,Meridian Insurance,2025-07-09,48,2,1090.12,standard,0.234,
819d829e-2d56-4170-aa3f-ba53c8917252,XRX-101590,Vertex Legal,2025-04-22,36,3,1271.7,mission_critical,0.648,
4125b2e9-9b87-4c60-8111-2e9639a4f288,XRX-101591,Summit Manufacturing,2024-10-22,36,8,0,mission_critical,0.608,
e32ff6bf-e79f-42e0-8543-2e6bdb61b0f0,XRX-101592,Meridian Insurance,2025-06-05,12,4,1575.76,premium,0.249,
e0b13e23-2a02-4945-a409-57c6c3ae37b8,XRX-101593,BluePeak Retail,2026-01-08,36,1,565.16,standard,0.431,
2b2c6615-f947-41b4-84db-a772489de807,XRX-101594,Helio Energy,2026-03-05,36,8,0,standard,0.741,
c8b648ee-5764-4d70-8644-af5aee2089c5,XRX-101595,Pioneer Logistics,2024-08-02,12,6,0,mission_critical,0.914,
c4955585-90f2-466b-b2db-95bb0fdfe60e,XRX-101596,Summit Manufacturing,2024-02-27,36,0,1088.35,mission_critical,0.161,
9fe527c4-bd4f-47b9-a999-afb066ddfb1b,XRX-101597,Pioneer Logistics,2024-02-21,48,6,0,premium,0.458,
d481b59d-9bd6-4b63-845d-fd78580f3193,XRX-101598,Meridian Insurance,2024-11-17,12,6,0,mission_critical,0.461,
d17f18f3-6de7-4768-a338-c19c97635350,XRX-101599,Meridian Insurance,2026-02-06,36,8,817.3,standard,0.095,
78c2748c-fc8c-4abb-a7cc-f9b2d2077ed3,XRX-101600,Aster Financial,2025-03-02,12,0,940.24,mission_critical,0.894,
39c5f18c-e0b5-4c57-bbbc-c4898bbc166f,XRX-101601,Pioneer Logistics,2024-02-11,12,6,1016.46,mission_critical,0.376,
113d0479-34da-4722-b7c6-022432746896,XRX-101602,Meridian Insurance,2025-03-05,24,1,1063.18,mission_critical,0.74,
625cfaab-8c36-4fe1-a946-0ecbd70a18cb,XRX-101603,Summit Manufacturing,2024-06-30,36,3,1808.02,mission_critical,0.989,
e3c0763a-3ba0-4553-92fe-99376a4e9b64,XRX-101604,Atlas Education,2025-10-30,24,3,40.93,premium,0.039,
5c602641-d95a-44bf-bc5c-4fdd5b1c1375,XRX-101605,Cobalt Media,2025-09-07,12,8,1580.5,standard,0.014,
8c95968b-cf8c-4b9e-994f-c8fcf95abec8,XRX-101606,Atlas Education,2024-06-23,24,2,0,standard,0.56,
339251d8-7c15-46c7-9371-441cf2ec58f7,XRX-101607,Atlas Education,2025-01-09,48,7,490.22,mission_critical,0.923,
c9cc7e72-3568-4959-8c0c-c8e8908be690,XRX-101608,Northwind Health,2026-01-18,36,2,543.86,mission_critical,0.31,
6c928e3e-8114-4e96-9c60-58c25b2e3878,XRX-101609,BluePeak Retail,2024-10-10,36,5,306.79,mission_critical,0.728,
9d01cd55-c465-410b-a382-db7b78ae84ba,XRX-101610,Northwind Health,2024-04-01,36,4,1262.91,mission_critical,0.711,
405ed10d-3bd5-4d56-8cd9-cfb49f0a730f,XRX-101611,Atlas Education,2025-07-19,24,0,641.6,premium,0.042,
53891eb2-b054-4715-acd1-bae7fb799f19,XRX-101612,Atlas Education,2024-02-01,24,5,263.22,standard,0.492,
20001c45-b1a8-4f70-b93a-df153a85f89e,XRX-101613,CivicGrid Utilities,2026-04-17,36,4,0,premium,0.878,
faf78550-4588-48ba-b748-baddf8fc3d1d,XRX-101614,Pioneer Logistics,2024-04-25,12,7,775.06,mission_critical,0.841,
d1950a25-0a96-4054-8af0-3198e6e6c9d7,XRX-101615,Northwind Health,2025-10-28,24,6,26.73,premium,0.376,
39d58894-3b0d-421e-b5fb-fbdd561cb988,XRX-101616,CivicGrid Utilities,2025-09-17,12,2,1007.39,standard,0.78,
ee2c46e0-abd5-454c-8a39-553ef5a9a729,XRX-101617,Northwind Health,2026-04-01,24,2,639.15,mission_critical,0.933,
ef6f296c-47ef-4c14-94a8-ec4139c9e578,XRX-101618,Summit Manufacturing,2024-06-22,24,2,0,mission_critical,0.485,
c0683915-daf5-4c37-8125-ce3ca63cf06e,XRX-101619,Pioneer Logistics,2025-10-21,24,0,1159.39,premium,0.545,
856c1360-6627-4905-a56a-80860337d59f,XRX-101620,Atlas Education,2024-07-25,12,5,0,standard,0.14,
2c2a24aa-75e9-4dd8-bc26-977be6fc7ee4,XRX-101621,Atlas Education,2026-05-23,12,7,412.23,standard,0.748,
0cfa26bd-f018-481e-8c7c-756afc8422b8,XRX-101622,Northwind Health,2025-09-02,36,1,254.66,premium,0.174,
48ffa529-da1f-4ce9-a2ae-bdad46dab029,XRX-101623,Cobalt Media,2024-10-18,12,8,130.76,premium,0.972,
5ab59209-88b2-49a0-86bd-fd057f371637,XRX-101624,Northwind Health,2024-12-13,48,0,740.49,standard,0.889,
8f9c92bc-285b-4654-aa13-60db1c68d963,XRX-101625,Cobalt Media,2025-12-19,24,2,639.48,standard,0.531,
b4a43717-5749-4a4e-af57-ec4624a10312,XRX-101626,BluePeak Retail,2025-08-02,48,7,0,mission_critical,0.611,
88487baa-5a1b-494c-8186-b31dcbd5b161,XRX-101627,Atlas Education,2025-01-21,24,1,793.01,mission_critical,0.576,
74afc488-2479-4e27-85ce-55a13f5289c3,XRX-101628,Northwind Health,2025-01-03,48,6,0,standard,0.994,
2edd4e9d-812e-4c76-a0c4-2f013a0b32a3,XRX-101629,Atlas Education,2025-10-13,36,8,231.61,mission_critical,0.864,
93cc2189-f48c-4491-a87b-006c24e9b922,XRX-101630,Summit Manufacturing,2024-12-14,24,3,632.31,premium,0.589,
fd5a4320-4001-476e-85a8-25685e5d62f1,XRX-101631,Arbor Pharma,2025-11-27,24,6,859.78,standard,0.488,
cf9da73c-e8dc-4ed3-8895-e4029d767a17,XRX-101632,Aster Financial,2025-11-03,24,2,324.2,mission_critical,0.302,
d5618884-b967-44d7-99e8-5216d31249b3,XRX-101633,Northwind Health,2024-05-01,12,2,291.6,standard,0.488,
00d8c3c7-ca14-45c7-9070-11a2f046279b,XRX-101634,Pioneer Logistics,2025-01-10,36,3,838.95,premium,0.136,
f20005f6-8a86-4c05-a53b-0506a98b2cf0,XRX-101635,Aster Financial,2025-10-05,36,6,323.72,premium,0.91,
59fdaf49-35e9-4291-999b-8f7fbce48f17,XRX-101636,Pioneer Logistics,2025-10-13,12,1,708.8,standard,0.968,
dea8d568-e1a1-48da-840b-c25df384808d,XRX-101637,Vertex Legal,2025-08-07,48,4,0,standard,0.266,
16f64b8b-d2c7-4b6b-9379-bb05e0bd59f5,XRX-101638,Summit Manufacturing,2026-05-08,36,2,345.35,mission_critical,0.878,
fc82a29d-9541-4525-b892-a1fa5506b8b8,XRX-101639,Vertex Legal,2026-02-04,12,4,80.85,premium,0.141,
e3b79629-4c22-4071-b342-6dbba683a178,XRX-101640,BluePeak Retail,2024-05-30,12,3,475.98,mission_critical,0.975,
e0536cd2-8247-451e-85e9-1f3cee219016,XRX-101641,Helio Energy,2024-11-25,36,6,948.81,premium,0.722,
910e7265-00e0-4951-9f76-0960829fb5e2,XRX-101642,CivicGrid Utilities,2024-11-27,24,2,202.82,mission_critical,0.657,
bd61ab5e-0648-419c-8935-2f712308f754,XRX-101643,BluePeak Retail,2025-03-22,12,8,1016.16,premium,0.305,
a80375a2-3983-4549-b6c4-cddfc5445030,XRX-101644,Vertex Legal,2024-10-15,36,1,0,standard,0.508,
1648a989-97f0-4d1d-bb13-201feb8dcd4d,XRX-101645,Atlas Education,2025-07-05,24,6,308.91,mission_critical,0.017,
b35c2f2a-37c2-478b-9c4b-bdc80e44c0a7,XRX-101646,Meridian Insurance,2025-03-05,24,5,678.51,premium,0.716,
bee39f4e-2246-48f6-9162-fd72fc033699,XRX-101647,Pioneer Logistics,2025-05-23,12,0,1349.17,mission_critical,0.385,
5e718fea-1b79-4c02-83e2-773587136154,XRX-101648,Aster Financial,2024-07-28,12,8,1324.67,mission_critical,0.859,
c369a69e-9f6b-491f-9a7e-396ace06fa51,XRX-101649,Atlas Education,2025-04-11,48,5,541.51,standard,0.762,
d34809bd-4fd0-4a17-adeb-1147440e0abb,XRX-101650,Northwind Health,2025-07-19,48,6,992.34,standard,0.406,
943922f3-8370-484e-b9d0-53ce582c1c00,XRX-101651,Cobalt Media,2025-08-21,36,6,429.97,premium,0.04,
d08613f7-22c5-4d54-ab07-be00217d4534,XRX-101652,Aster Financial,2025-11-25,48,4,956.2,mission_critical,0.568,
908ed8cb-c622-4b95-8b03-9f3f4920fed6,XRX-101653,Cobalt Media,2024-06-03,12,3,734.2,premium,0.999,
55b741ba-f8b4-4c14-b0dd-9c79d7dd09c1,XRX-101654,Atlas Education,2024-10-13,12,7,0,mission_critical,0.593,
9a197b67-0e4a-47b2-a852-ab35ddad0753,XRX-101655,Atlas Education,2025-06-29,24,6,0,premium,0.233,
5472a261-6c6a-44ef-80ba-ecca016a6a7b,XRX-101656,Cobalt Media,2024-06-02,48,8,36.0,premium,0.324,
971d3a48-fbc3-474b-bde0-9683d8be0269,XRX-101657,Meridian Insurance,2025-04-04,36,2,186.56,mission_critical,0.764,
ffdcab22-db62-4da3-9609-91bf931040f3,XRX-101658,Pioneer Logistics,2025-08-15,24,4,2198.76,standard,0.642,
404beb46-0b25-4b9c-b77f-881f059c23c5,XRX-101659,Northwind Health,2024-04-23,48,4,373.47,mission_critical,0.304,
6992fc52-e683-4baa-8544-f0aad5b7e3ff,XRX-101660,CivicGrid Utilities,2025-09-14,12,5,22.43,standard,0.555,
a2c553c1-83e0-4b22-90c8-698f516cff9f,XRX-101661,Summit Manufacturing,2026-02-05,36,6,348.89,standard,0.732,
f33b2165-519f-4227-9d57-5c4efca4a4ae,XRX-101662,Pioneer Logistics,2025-11-05,36,5,0,mission_critical,0.702,
48731fff-6ee4-4071-8430-ec733957aecb,XRX-101663,Cobalt Media,2024-02-14,36,2,122.9,mission_critical,0.453,
9b8bb0fa-ada3-4fd0-964e-6ca12305b95e,XRX-101664,Helio Energy,2024-05-14,12,5,450.22,mission_critical,0.375,
63409fa9-bd67-41a5-994b-95878881ea03,XRX-101665,Arbor Pharma,2024-09-08,12,3,0,premium,0.119,
df9884d4-4b66-49f2-b1f0-930fe28ec8d2,XRX-101666,Meridian Insurance,2025-10-29,48,3,481.1,mission_critical,0.666,
7e0571d0-a4e2-43b3-be4c-a7eb6b7cb141,XRX-101667,Pioneer Logistics,2025-04-03,12,4,153.54,mission_critical,0.294,
2ae544cb-154c-4c08-bd74-808adef90cbf,XRX-101668,Vertex Legal,2026-03-16,48,5,1606.2,mission_critical,0.133,
88be973d-0bf9-4006-a3c2-32172da641e9,XRX-101669,Atlas Education,2024-10-18,12,6,0,premium,0.239,
64fcccc1-754d-4d4f-a7a4-7f3820693b48,XRX-101670,Arbor Pharma,2024-01-12,12,5,1167.39,standard,0.045,
4b3a1970-52de-4e62-9031-f7376bb5d0d6,XRX-101671,Helio Energy,2024-02-22,24,3,0,standard,0.353,
