usage_id,timestamp,device_id,customer,cartridge_type,pages_printed,toner_consumed_ml,remaining_pct,replacement_required,duplicate_marker
b12a4728-2567-417f-bc2a-debd5e0b449f,2024-04-09T05:56:28,XRX-100608,Helio Energy,magenta,1505,44.37,40,False,
27312dee-f7d3-4e87-9149-5a638d654080,2026-04-23T16:50:56,XRX-100609,Vertex Legal,cyan,1712,15.46,100,True,
7f43bb1a-526b-4fc1-ae37-74668a900ce7,2026-04-06T05:09:35,XRX-100610,Cobalt Media,magenta,1252,50.41,26,False,
2f7ed434-37f7-42a1-8833-ec4169d70496,2025-06-05T19:48:23,XRX-100611,Meridian Insurance,cyan,1078,54.47,36,False,
4c3d2318-0a9b-4c5c-a04e-1b1d92140b4a,2026-03-29T18:34:14,XRX-100612,Aster Financial,black,1862,24.83,97,False,
2787eb80-a259-490f-98a5-7b2699478a4e,2025-09-01T14:25:05,XRX-100613,CivicGrid Utilities,magenta,1146,,55,False,
23ccd97b-11bd-42a9-a92c-a1825fcbfc45,2025-07-28T14:21:29,XRX-100614,Meridian Insurance,magenta,1504,25.6,0,False,
b5fed5a1-08df-410d-b487-c8a4d871143d,2024-05-06T09:15:38,XRX-100615,Arbor Pharma,black,1758,33.36,69,False,
61c4ee52-293f-4bae-b1b4-c64ad0676b24,2024-10-24T03:02:34,XRX-100616,Atlas Education,black,378,36.97,69,False,
b05f0976-8ee9-4677-ad7a-729a047ed360,2024-08-19T23:18:54,XRX-100617,Vertex Legal,black,603,67.34,71,False,
e3126b2d-f124-4b29-92ef-b5d9694672ba,2026-04-21T17:19:02,XRX-100618,CivicGrid Utilities,magenta,121,13.73,39,False,
d5676c24-ff41-474f-9b03-e89eaa61074e,2024-08-19T09:50:10,XRX-100619,Northwind Health,yellow,1037,11.97,71,False,
aa222e61-ba0c-47ca-ae40-01c30718c919,2024-03-31T04:10:56,XRX-100620,Summit Manufacturing,cyan,1276,76.94,62,False,
f9f63cd5-a8b0-43d3-90ce-40c1fa6e8e81,2025-09-07T12:12:52,XRX-100621,Northwind Health,magenta,1819,35.16,39,True,
83a368bc-c00b-4b6d-8fc9-d285c5ee1e5b,2024-01-21T01:05:14,XRX-100622,Summit Manufacturing,magenta,2739,34.36,48,False,
fa20bf88-0eb8-49d4-b65b-843c42352e9d,2026-04-09T21:27:36,XRX-100623,Meridian Insurance,black,1294,44.45,43,False,
3062a6ff-0431-428c-be17-91fa4f58b452,2025-12-21T15:13:59,XRX-100624,Meridian Insurance,yellow,1945,39.62,84,False,
3d8e9d3b-b541-42be-95b6-a26c52e94d44,2024-10-23T20:26:04,XRX-100625,Atlas Education,magenta,1499,25.56,0,False,
7f532049-88ec-49c5-877a-c05d9c52e90d,2025-06-23T16:38:02,XRX-100626,Aster Financial,yellow,1354,54.0,9,False,
4ca7a9ab-81d7-4d1f-838d-e367c5114d3b,2026-04-24T00:39:49,XRX-100627,Arbor Pharma,cyan,1149,37.49,20,True,
b5cd48a5-eefe-42a8-a9d7-f7a39bed9bc9,2026-02-26T15:29:01,XRX-100628,BluePeak Retail,yellow,1622,40.08,30,True,
8d5befb0-5286-4f54-8d51-ad68d6c61533,2024-04-30T08:55:24,XRX-100629,BluePeak Retail,magenta,1842,40.1,42,False,
77d6bbdf-8a8b-43e3-82f0-8cedcf59abfa,2025-12-09T18:09:10,XRX-100630,CivicGrid Utilities,yellow,80,49.59,55,False,
9b2beccd-00e0-457c-ae57-5b9c988b84ba,2025-08-21T22:41:08,XRX-100631,Aster Financial,cyan,1525,31.88,52,False,
2f705318-3f99-4691-a77e-3a2486c1a683,2025-06-18T04:27:17,XRX-100632,BluePeak Retail,black,2137,32.14,19,True,
03c584fc-43c4-40d0-8b50-e5a9a15b351f,2024-12-22T05:39:09,XRX-100633,Helio Energy,cyan,2056,35.72,63,False,
7a839c9e-8b6d-4fac-a839-3cb4b56ef796,2025-06-12T12:06:16,XRX-100634,Summit Manufacturing,cyan,1967,48.92,68,False,
e76df35b-52a6-47c2-bcf2-6103ec54fa44,2026-02-17T06:39:35,XRX-100635,Northwind Health,black,1945,22.19,86,False,
3a9f472f-2d65-40ec-b996-4c0f49710e78,2026-05-27T02:09:21,XRX-100636,Northwind Health,cyan,661,52.65,6,False,
46228079-11d9-4d43-a98b-9704049cf82a,2025-11-18T09:49:48,XRX-100637,Helio Energy,cyan,1277,43.23,46,False,
a3c5157d-5b3b-41ba-a98e-c473f7e03a39,2025-08-16T15:28:39,XRX-100638,Cobalt Media,cyan,1382,43.89,0,False,
b32d0139-fe72-4387-9097-99fb286693f9,2024-06-10T08:26:25,XRX-100639,Summit Manufacturing,black,190,49.17,63,False,
fd6c0cd8-5db0-4342-882e-717121386528,2024-03-18T11:40:36,XRX-100640,Pioneer Logistics,magenta,1559,26.45,57,False,
954b2220-088a-4a4b-bdfe-b1ab6dd3086e,2026-04-28T15:39:58,XRX-100641,Arbor Pharma,cyan,1152,13.8,35,True,
61e35190-9dfc-4cde-9d13-a0906d9af185,2025-06-27T07:30:01,XRX-100642,BluePeak Retail,yellow,2320,44.0,43,False,
ca3ee2c2-7764-4fde-a22a-a1038947660f,2024-08-26T23:46:38,XRX-100643,CivicGrid Utilities,magenta,1881,20.23,0,False,
4d6fc516-ac16-4ae9-a34b-47a728eb7095,2025-03-04T22:55:06,XRX-100644,BluePeak Retail,cyan,1373,28.47,0,False,
18be49ac-d9d0-4e6f-a8e5-cae9271cafa6,2024-02-08T04:49:41,XRX-100645,CivicGrid Utilities,black,1762,48.49,13,False,
09506060-cd08-49ad-9fd0-0324847f0802,2025-02-23T08:06:10,XRX-100646,Arbor Pharma,black,1363,15.12,24,False,
27d0a4e5-8a2b-4fb2-bc97-c9d35de26dd0,2024-11-28T07:03:04,XRX-100647,Meridian Insurance,cyan,879,20.95,84,False,
dc44ec78-4249-45c2-89c3-9f877fcc2014,2025-08-04T00:08:52,XRX-100648,Northwind Health,magenta,1567,28.2,25,False,
cb14bb34-a0fb-4946-9805-6c90dccb721f,2025-03-19T10:53:07,XRX-100649,Northwind Health,magenta,1966,32.74,92,False,
10daa796-fbe8-4595-bdbf-de753f60d617,2024-05-28T09:25:21,XRX-100650,Atlas Education,magenta,951,49.41,39,False,
3a63255b-d5e8-4797-bdbb-9360872388c4,2024-05-31T02:46:22,XRX-100651,Arbor Pharma,magenta,1337,,78,False,
4cdc177e-0292-45da-903f-6adbe00bf81c,2025-04-05T23:59:50,XRX-100652,Aster Financial,yellow,1489,31.57,100,False,
0a6171f2-8ff9-477a-bcbf-743abbe10671,2024-08-19T04:16:00,XRX-100653,Cobalt Media,cyan,689,39.3,17,True,
6efc3244-2a8d-4fbe-8606-1ed66c54da92,2025-11-13T02:24:26,XRX-100654,Helio Energy,yellow,0,50.6,59,False,
df825b37-7bba-4a2b-9e9d-ac9d1f744f89,2024-02-27T10:58:58,XRX-100655,Atlas Education,black,2162,16.34,0,False,
3c14e1e0-adff-48b7-a8b0-424b8ae3db2b,2024-11-02T03:23:08,XRX-100656,Aster Financial,cyan,1909,18.2,58,False,
98f83ff3-019f-467b-a97e-edf33445263e,2024-01-09T18:42:14,XRX-100657,Aster Financial,black,1189,38.54,0,False,
07911ee6-f88f-4576-8afe-d2fef0da5d74,2025-03-11T04:44:54,XRX-100658,Northwind Health,magenta,839,7.74,87,False,
8632bc0d-fcb6-4a22-8a0f-888c94286b86,2025-07-29T22:56:11,XRX-100659,Northwind Health,black,2398,56.0,58,False,
ca0a4010-93c6-4e20-aa06-53b92e67f807,2026-04-22T07:14:30,XRX-100660,Helio Energy,magenta,1975,31.33,9,False,
8980d599-cba5-4ecc-a074-37009a16443c,2025-09-06T17:27:19,XRX-100661,Northwind Health,magenta,797,40.24,42,False,
3408c891-8852-4c7e-8d3e-6bf09a79c268,2025-06-28T02:21:14,XRX-100662,Vertex Legal,yellow,2203,39.31,91,False,
cde37c42-057a-4c9f-8700-fbcd5faba9fa,2024-01-26T09:51:00,XRX-100663,Atlas Education,magenta,1957,18.47,18,False,
3ef45c1a-f3b8-4603-b731-d57c2e9fe943,2025-02-14T01:49:10,XRX-100664,Cobalt Media,yellow,1022,44.42,81,False,
2fb4dc0e-95e8-4758-85e1-8fedb4af5887,2024-05-08T00:52:47,XRX-100665,Arbor Pharma,yellow,1531,,83,False,
99fe12d5-f51a-4c1c-b6be-c204ae673e87,2025-06-25T00:52:45,XRX-100666,Vertex Legal,magenta,2520,46.82,64,False,
2fce176e-cc08-4e32-80a5-d48c9d71a634,2025-11-04T08:15:43,XRX-100667,Atlas Education,magenta,986,40.07,72,False,
c5c2434e-5321-4cb1-bd2c-009fc20f318a,2025-06-19T15:25:27,XRX-100668,Cobalt Media,black,539,30.87,71,False,
e3a70c61-629c-4021-8655-b3840542d8b3,2024-11-20T21:40:04,XRX-100669,Summit Manufacturing,magenta,618,56.57,50,False,
49c90296-4278-4d89-babc-4df02fe5e283,2024-06-27T20:31:36,XRX-100670,Vertex Legal,yellow,1351,55.94,61,False,
272dc815-bcba-409d-8d99-2a1a8ad7c454,2026-04-03T13:25:52,XRX-100671,CivicGrid Utilities,cyan,1612,40.86,44,False,
ed7f8910-63fc-457f-998a-ad3975b34383,2025-06-02T01:41:25,XRX-100672,Arbor Pharma,cyan,2869,82.44,23,False,
19d61783-fa97-4d7a-9c96-6126c0d3ad2a,2025-09-04T08:57:41,XRX-100673,Summit Manufacturing,cyan,1522,23.93,78,False,
9aa777cd-8f79-4d0e-a63c-2025738a28c7,2025-09-03T08:30:15,XRX-100674,Northwind Health,yellow,2065,35.95,55,False,
bf397333-c530-44a6-855b-88793f0e4de0,2024-06-29T22:55:10,XRX-100675,Aster Financial,cyan,2223,26.66,16,True,
316a0b08-c507-44c2-b33c-286b4525135a,2026-04-07T09:59:03,XRX-100676,Helio Energy,cyan,1706,26.5,92,False,
30c0e6fa-211b-4fb5-b517-5a26ee1a2a62,2025-01-22T00:05:04,XRX-100677,Northwind Health,black,1653,21.76,41,False,
34f419dc-408d-4e94-98d6-364001c1eb03,2025-05-07T04:51:47,XRX-100678,Pioneer Logistics,magenta,1675,30.85,29,False,
137d1f9e-7365-4851-83a8-358b996ad61d,2025-12-06T08:56:22,XRX-100679,Atlas Education,magenta,928,58.66,0,False,
c54a7631-0412-4416-b76d-4f7dee88db20,2025-09-23T22:27:40,XRX-100680,Summit Manufacturing,yellow,2164,5.52,32,False,
d23cea70-7931-4de4-aceb-61f9c4884a85,2024-03-23T11:56:03,XRX-100681,Cobalt Media,yellow,545,47.61,74,False,
7ee71867-e139-4d57-9fae-28026f8b22a1,2025-08-01T20:14:56,XRX-100682,Atlas Education,yellow,775,28.9,46,False,
4f548ab8-113e-4248-9324-a79fb54635b9,2024-09-13T02:57:43,XRX-100683,Vertex Legal,yellow,2679,55.43,69,False,
ea1cc091-6b9a-4e3f-a914-71f52a020e35,2024-01-11T01:42:11,XRX-100684,Meridian Insurance,magenta,631,40.45,17,False,
4d874000-cedf-4255-8ca1-af0df460aa8f,2024-08-16T02:41:27,XRX-100685,Pioneer Logistics,cyan,800,43.43,23,False,
1f8a20dc-e384-478d-bfc6-cfbc8ee1362c,2025-12-17T03:50:46,XRX-100686,Pioneer Logistics,yellow,1206,37.82,12,False,
fd09f2d7-3217-4fd9-89f1-59a6bcd898e6,2025-05-23T05:26:57,XRX-100687,Helio Energy,yellow,1211,55.53,17,True,
388638ca-a983-4d1e-ab14-4683d32255a3,2025-07-09T10:11:56,XRX-100688,BluePeak Retail,black,880,26.0,67,False,
0bf2632b-f672-4b0f-b1f5-84ee24328af9,2024-09-29T23:12:53,XRX-100689,Pioneer Logistics,cyan,2140,27.92,73,False,
2aa73a53-d17e-4483-be5d-0b14778c6114,2025-06-06T01:52:16,XRX-100690,Northwind Health,magenta,841,43.97,51,False,
3a68db6d-3c09-4631-9ce3-8a7d46a10bb9,2025-06-20T13:00:36,XRX-100691,Summit Manufacturing,cyan,1909,53.7,72,True,
32fb8850-59cd-4a1d-afb8-58f04bfee925,2025-07-17T22:43:19,XRX-100692,Cobalt Media,cyan,2319,44.42,7,False,
a9e0a62f-1057-4926-977b-7af662de669d,2024-11-20T05:29:05,XRX-100693,Summit Manufacturing,black,2190,31.58,54,False,
4bc0756b-08b0-4348-8394-8327a02b2eb8,2025-07-18T23:07:03,XRX-100694,Northwind Health,yellow,635,20.57,0,False,
661bede7-673e-42a9-b1c8-88975cc63a82,2025-12-03T06:59:48,XRX-100695,Cobalt Media,magenta,2399,43.19,36,False,
882c6dbe-d488-47e9-8d37-194315e7c8e3,2025-12-10T18:35:12,XRX-100696,Arbor Pharma,magenta,1090,37.24,17,False,
5c4909f7-fc7b-4f66-98a7-abc06ce7b2ea,2024-12-23T09:52:15,XRX-100697,BluePeak Retail,yellow,464,36.62,93,False,
43bc7eef-629d-4a76-841c-9905fe53d4d2,2024-03-16T10:47:29,XRX-100698,BluePeak Retail,magenta,1928,23.85,95,False,
f200483e-d64a-4a2a-bbac-517a4abbe6c7,2024-10-27T19:42:43,XRX-100699,Aster Financial,yellow,1767,58.55,32,False,
b11b36b4-13fe-41d3-9d02-5b63a0d10e5f,2025-08-07T18:48:28,XRX-100700,Summit Manufacturing,magenta,1133,36.98,32,False,
5483764a-dfc1-4145-8fe8-fd0cc026297e,2024-10-26T20:31:16,XRX-100701,BluePeak Retail,black,2103,47.35,33,False,
42b45c47-a104-4b26-b1ce-c6f4d1903731,2025-01-20T08:58:12,XRX-100702,Pioneer Logistics,magenta,3037,56.2,15,False,
f2e97780-1792-4619-a432-cea5371569aa,2024-10-22T05:48:50,XRX-100703,Aster Financial,black,1659,36.65,62,False,
16446339-e8a9-4889-8500-817c62826733,2024-03-28T17:39:05,XRX-100704,Meridian Insurance,black,1539,19.92,42,False,
4da1fb6f-060d-46f4-ae6c-125173ae6f87,2025-10-13T19:12:20,XRX-100705,BluePeak Retail,yellow,671,12.14,48,False,
a08bbfa9-710c-426c-9c57-083acba6e201,2025-04-08T13:28:12,XRX-100706,Vertex Legal,black,876,55.98,100,True,
f5481072-bd3d-473a-81ee-869c4310eac4,2024-08-24T04:28:57,XRX-100707,Meridian Insurance,black,297,34.41,29,True,
4caecc33-c3d4-493f-b311-689544c990cf,2024-01-13T04:22:19,XRX-100708,Meridian Insurance,yellow,2202,21.24,0,False,
e3c9558b-c02b-42b5-a505-2b7d25deb21f,2024-08-20T12:02:54,XRX-100709,Meridian Insurance,yellow,825,40.03,72,False,
bac1198a-90e8-458c-8b05-b6882b4e3248,2025-02-15T22:44:19,XRX-100710,Aster Financial,yellow,945,31.18,23,True,
008dbb82-cf8b-4621-ab04-8d751905e8f7,2024-09-15T16:24:47,XRX-100711,Northwind Health,cyan,2105,17.78,6,True,
3d0d9acd-07a4-435d-8238-e744cbf70924,2025-10-04T06:35:21,XRX-100712,BluePeak Retail,cyan,1148,46.71,100,False,
20f863e3-e260-4eef-8dbc-e5dd46e90d6a,2024-11-10T02:15:33,XRX-100713,Arbor Pharma,yellow,761,63.43,61,False,
04211bdd-5067-4118-a847-bb824969e2a3,2025-04-20T09:43:46,XRX-100714,BluePeak Retail,black,472,12.48,83,False,
006f5929-e8e4-444d-9846-8324ceff3f7c,2026-03-10T09:04:04,XRX-100715,BluePeak Retail,magenta,2076,31.95,49,False,
af60fb0d-0257-457e-9833-65bc197c8b46,2024-12-13T01:51:49,XRX-100716,Meridian Insurance,black,827,38.51,76,False,
b7121f7e-0fca-445c-a734-cc58a8e17a74,2024-04-09T10:33:59,XRX-100717,BluePeak Retail,black,2499,,38,True,
6b87e449-04b3-4446-813c-5ecb8879d617,2025-04-03T21:55:51,XRX-100718,CivicGrid Utilities,yellow,1927,,100,False,
fe53d9f8-4996-455b-95fa-340267660e08,2025-12-12T05:42:27,XRX-100719,CivicGrid Utilities,black,2401,45.31,59,False,
7bc9daee-068d-4788-8bc1-16a08906c9fc,2024-12-21T04:24:13,XRX-100720,Northwind Health,cyan,954,29.4,35,True,
be5e5a39-5c48-445d-8d49-dde08607cf54,2025-07-28T21:18:37,XRX-100721,Helio Energy,magenta,1541,51.07,38,False,
f57a3a56-6423-4b72-af34-16cb242a132e,2025-07-15T00:47:58,XRX-100722,Summit Manufacturing,yellow,1947,,40,False,
36b466c6-c91c-4d25-91ea-0e0195627de1,2025-05-18T08:56:14,XRX-100723,Cobalt Media,magenta,809,39.24,47,False,
2296c16e-6d17-4a70-b059-32fef09e791b,2025-05-07T10:20:42,XRX-100724,Pioneer Logistics,cyan,956,23.03,13,False,
56c5344b-73a5-4239-8775-29f5cec71dee,2025-10-23T20:22:40,XRX-100725,Summit Manufacturing,black,483,17.47,46,False,
5d0e5264-dd24-4c5e-993c-1ba5eedc590c,2024-07-31T09:22:42,XRX-100726,Cobalt Media,magenta,2014,50.26,74,False,
56acc3a9-13e2-4fe9-8db5-a11fa3b9baa2,2025-01-13T19:39:33,XRX-100727,BluePeak Retail,black,2914,47.38,46,False,
221bdd2d-52e1-4d15-a9cc-55fbce85a0e8,2025-10-10T15:31:08,XRX-100728,BluePeak Retail,cyan,1060,46.54,14,False,
e30ee8f6-8a51-46f4-89df-01982bd1b01a,2025-03-27T02:17:57,XRX-100729,CivicGrid Utilities,cyan,1464,8.8,35,False,
b77167c4-f2b1-4ec3-a217-63675dc62106,2025-02-25T18:31:46,XRX-100730,Aster Financial,black,341,46.63,0,False,
a9b5c89e-2fc8-4834-b8ef-bc9243acabff,2025-04-19T05:02:03,XRX-100731,Summit Manufacturing,cyan,831,21.45,64,False,
a06d0dc3-8c67-48b6-994c-44ada253592e,2026-03-17T21:00:15,XRX-100732,Atlas Education,yellow,1207,37.31,48,False,
29960e55-3291-41f5-8b0e-9b24002b5ace,2024-12-24T21:41:08,XRX-100733,Northwind Health,magenta,1202,12.66,69,False,
e3b0bb79-f8c5-4bc3-8195-cd1723b41dd9,2024-11-11T21:33:00,XRX-100734,Cobalt Media,yellow,1379,27.53,26,False,
d1cc9f36-83ac-47ff-b528-cd4434e520dc,2025-08-05T15:56:41,XRX-100735,Vertex Legal,magenta,1442,37.91,11,False,
93a67eba-d2d3-4338-8f3b-15a546d7ed60,2026-04-26T08:29:28,XRX-100736,Northwind Health,black,1616,27.54,16,False,
49d6e870-ee79-439f-8bd4-624f5b10249b,2026-04-06T00:18:23,XRX-100737,Meridian Insurance,black,2193,22.54,83,True,
373a3c68-2f18-4953-ae1c-5f316fd21e6c,2025-06-01T19:51:38,XRX-100738,Vertex Legal,magenta,1151,39.37,35,False,
b9935841-7033-47ee-badf-71a4c610ac01,2024-02-29T22:20:44,XRX-100739,Aster Financial,cyan,1501,42.92,48,False,
6a01432f-471d-496b-9f1b-085ebb4c1cfb,2026-01-07T14:33:48,XRX-100740,CivicGrid Utilities,black,1009,40.08,77,False,
72f02bc5-bdd5-4eed-9a78-60cb401f99f9,2026-05-05T10:30:38,XRX-100741,Atlas Education,cyan,2058,15.56,71,False,
f0980f11-13e6-4599-b48b-d9a53d2b5164,2024-08-17T03:16:09,XRX-100742,Helio Energy,magenta,1210,15.16,45,False,
34f1f581-a991-46b0-8006-d576df8ade54,2025-04-04T08:33:31,XRX-100743,Meridian Insurance,black,988,0.13,65,False,
b74307a1-31f3-42c6-bd70-94f618eaf17f,2024-02-18T05:53:11,XRX-100744,Northwind Health,black,1608,56.55,73,False,
fb3cc9c2-c564-4a5c-9c53-b50e8097ebc5,2026-04-20T21:56:21,XRX-100745,Summit Manufacturing,yellow,1929,58.5,48,False,
dde7377f-2e5f-4df6-bd04-7394f2bf29dc,2026-02-24T01:21:09,XRX-100746,BluePeak Retail,magenta,571,32.38,65,False,
65abe92f-1ebc-4c99-a1aa-5330be7b4e9b,2024-07-20T20:28:28,XRX-100747,Aster Financial,yellow,1621,45.16,27,True,
1d3841ed-9626-453c-a8f3-46d59d387a99,2024-09-06T00:50:58,XRX-100748,Atlas Education,magenta,1655,65.97,32,False,
047f9008-35f0-48eb-9ccc-d119cf8f00a0,2024-07-17T00:18:15,XRX-100749,Pioneer Logistics,yellow,1697,36.34,0,False,
e847860b-d160-4528-92ba-fdcd59a50641,2025-03-25T22:05:50,XRX-100750,Vertex Legal,black,1968,35.1,86,True,
8a18ab53-2ec5-403a-b52e-135db0cb488b,2024-03-04T18:35:13,XRX-100751,Pioneer Logistics,cyan,1693,28.99,0,True,
6b730f77-889a-4d1c-b06c-584d2c7ed0be,2025-12-02T20:55:04,XRX-100752,Summit Manufacturing,magenta,1807,38.73,7,False,
3fbb0cdd-c1d9-414a-b74a-4f5504828972,2024-09-08T15:01:46,XRX-100753,Meridian Insurance,black,2151,31.83,50,True,
c4db6dd0-a912-46d0-aaf5-b28cbd524268,2026-04-25T05:00:21,XRX-100754,Cobalt Media,cyan,1705,31.8,38,True,
853cd14b-10cb-49b5-8205-3b8791b7e651,2024-12-04T04:09:02,XRX-100755,Meridian Insurance,black,1465,42.17,87,False,
6413435b-48e7-4b6e-9c50-7ac13ad078f6,2024-12-02T01:15:50,XRX-100756,Helio Energy,yellow,1656,27.38,30,False,
dfca06ce-0825-41ca-aa77-e88747847805,2024-09-06T09:04:32,XRX-100757,Vertex Legal,yellow,943,,70,False,
146f2a68-6d3b-44f3-a559-319504cb350a,2025-12-01T06:19:42,XRX-100758,Pioneer Logistics,yellow,0,53.54,26,False,
ed0ffa6b-f7c9-463b-b888-04f733823f62,2024-01-06T10:06:28,XRX-100759,Atlas Education,black,1706,31.01,48,False,
178be72a-3adb-4da6-9280-cef644636e7e,2024-08-30T07:07:45,XRX-100760,Arbor Pharma,cyan,1634,34.49,24,True,
ce786240-1e4f-44fe-b2e8-a34736d504b8,2025-10-29T17:42:21,XRX-100761,Arbor Pharma,black,1116,33.51,61,False,
b5e03f2a-b648-4ab1-b31b-3dd5a43458b2,2024-09-12T21:44:49,XRX-100762,Meridian Insurance,cyan,969,51.06,100,False,
b4301f6a-9bbf-4ad4-aafd-d4ad211a01eb,2025-09-15T23:39:07,XRX-100763,Arbor Pharma,yellow,1142,29.87,94,False,
74f648b8-380c-4765-a9ec-1c1da606808a,2025-05-01T18:12:19,XRX-100764,Cobalt Media,black,970,33.43,45,False,
74ba85c2-124a-4c4e-a312-f76faa6f08b8,2024-01-14T16:45:47,XRX-100765,Pioneer Logistics,magenta,1753,35.22,0,False,
e1be4732-eaf9-43d9-bfe3-6058d8113cc9,2025-02-16T02:48:35,XRX-100766,Atlas Education,magenta,2288,13.5,0,False,
5c1a9ec1-16e6-45e9-9742-f80189d86865,2025-02-01T12:01:20,XRX-100767,Vertex Legal,magenta,2156,35.32,64,False,
8efc3086-7651-4af4-9731-84debbb1a042,2024-02-06T01:44:53,XRX-100768,Cobalt Media,cyan,1214,22.91,0,False,
3d70d47b-99cc-4111-b336-160177b1b509,2025-03-25T12:55:19,XRX-100769,Pioneer Logistics,black,1534,44.5,16,False,
b36f70e1-dd4f-4567-b7d4-eba8706a49d3,2026-05-11T11:33:33,XRX-100770,Atlas Education,cyan,2386,26.99,79,False,
91970b23-ead2-4a6a-8189-cc6a93f2d424,2024-05-19T14:53:09,XRX-100771,Northwind Health,black,1882,29.87,9,False,
ff467cce-1407-4e25-8b9b-202b9925d115,2024-03-01T04:40:36,XRX-100772,Vertex Legal,yellow,0,57.82,79,False,
296e463c-39a4-41ea-be07-df1f350d61fa,2026-05-13T08:09:16,XRX-100773,Northwind Health,magenta,734,51.82,0,True,
880a978b-7028-4505-8499-2038e9ef36c6,2025-11-19T07:38:25,XRX-100774,Vertex Legal,black,1335,53.09,22,False,
1977f938-c9df-4f03-a89f-5a4a34effc20,2025-06-19T17:12:12,XRX-100775,Northwind Health,magenta,774,58.85,80,False,
b8c60936-f4c1-41df-a652-29b30e4e8d44,2025-01-27T01:13:04,XRX-100776,Meridian Insurance,yellow,1209,39.8,70,False,
3a24ccec-bd33-4b87-98aa-1acbf69a4bb9,2026-04-01T08:34:05,XRX-100777,Northwind Health,cyan,1217,34.9,0,False,
58341915-ae3f-4664-b745-a2c1c3309e3b,2025-03-07T07:20:14,XRX-100778,Meridian Insurance,black,2453,44.41,0,False,
c006cef0-1ba0-47e2-bae4-00e98c9d7dae,2024-07-06T03:39:31,XRX-100779,Arbor Pharma,black,1972,70.23,59,False,
f59591d5-4f8c-4a96-b9f6-271df8c65caf,2025-06-13T18:15:54,XRX-100780,Atlas Education,cyan,2036,20.53,57,True,
23cc7dc7-08ee-4989-a348-6f7eb3711508,2024-08-18T12:37:08,XRX-100781,BluePeak Retail,black,2614,47.78,63,False,
728867e8-c85f-416c-b75d-0bead3d91820,2025-09-10T16:52:07,XRX-100782,BluePeak Retail,magenta,291,49.79,73,False,
e6d8f02e-525d-40c3-abc2-502973c6f7d5,2025-11-19T05:56:24,XRX-100783,Cobalt Media,black,1493,,53,False,
b45bdce9-30e4-4c06-a65b-d2048e2d37fe,2024-06-01T23:18:13,XRX-100784,Northwind Health,cyan,694,37.56,64,False,
cd613948-b184-4b53-9489-bf6107bee432,2025-09-30T01:07:43,XRX-100785,Arbor Pharma,black,1167,48.71,46,False,
f412872b-fed7-4c25-a3c1-ce8ad0f53f68,2026-01-30T05:13:34,XRX-100786,Northwind Health,yellow,1024,39.25,29,False,
5f29d1bf-dc5f-4f14-b7b5-b3de48ca3b7b,2024-05-02T14:47:30,XRX-100787,Meridian Insurance,cyan,1762,32.12,73,False,
622a1b71-c925-4753-8004-537f8270e179,2025-12-07T13:07:13,XRX-100788,Helio Energy,yellow,2299,62.84,6,False,
f27ad720-3a14-4bbc-b147-4730623e375e,2026-02-07T21:02:23,XRX-100789,Vertex Legal,magenta,1389,0.66,8,False,
985e6dd3-1655-4cd8-aee6-64526da1be9b,2026-04-11T01:33:53,XRX-100790,Helio Energy,cyan,1972,,23,False,
2a68b054-8093-48b9-98db-cf531f801279,2024-03-12T11:06:22,XRX-100791,Vertex Legal,yellow,2794,60.37,56,False,
cd1c8059-9314-4869-a2f2-1fc69db97953,2025-09-21T15:30:38,XRX-100792,CivicGrid Utilities,yellow,542,52.76,37,False,
b6a7c331-5f6c-4660-8e46-727e6c084495,2024-10-21T10:43:07,XRX-100793,Cobalt Media,yellow,1675,43.19,23,False,
eaa2a8fe-bce7-4c8c-b51f-4fc9217ed027,2026-01-03T13:17:42,XRX-100794,Atlas Education,black,1692,44.27,73,False,
6243e165-56b7-4b28-ae8a-ffa50155b882,2024-12-01T09:03:29,XRX-100795,CivicGrid Utilities,cyan,1437,16.4,26,False,
b23521ff-6a23-4b3b-a0f9-59d30d52b142,2024-06-23T04:50:13,XRX-100796,Arbor Pharma,yellow,2719,15.82,70,False,
cf3d997d-ddfe-4621-8aaa-3802e8a155bc,2024-12-17T18:00:23,XRX-100797,Vertex Legal,cyan,1667,46.37,64,False,
3c61e9ce-1fa2-4088-94b1-a399579242e4,2026-05-29T17:54:46,XRX-100798,Northwind Health,magenta,1733,22.43,32,True,
72992841-0e1c-49c5-838b-866963b3798e,2025-08-13T07:28:23,XRX-100799,CivicGrid Utilities,magenta,702,27.01,88,False,
233d12b5-a37c-4d96-9cb0-5b193717c5d6,2024-12-03T01:37:34,XRX-100800,Atlas Education,cyan,1716,39.08,11,False,
1f49275a-4d4b-4aa6-be75-2e5cb8f2119d,2025-02-17T09:50:12,XRX-100801,Northwind Health,magenta,937,49.33,37,True,
afe83c38-a81f-496a-a51f-064812149028,2025-08-25T00:59:38,XRX-100802,Aster Financial,yellow,120,39.44,100,False,
8162789b-8dda-4c25-9c27-4be71ac760a2,2026-02-28T15:10:40,XRX-100803,Vertex Legal,cyan,1254,47.81,40,True,
38ab3d50-55a4-4217-a92f-a4bc3741c530,2024-10-10T19:39:11,XRX-100804,Atlas Education,cyan,1467,51.13,32,False,
