event_id,timestamp,device_id,customer,region,model,temperature_c,humidity_pct,usage_count,paper_jam_rate,toner_level_pct,error_frequency,anomaly_flag,duplicate_marker
6ce345ce-b9bb-4b90-8cb4-fbf3938aabcf,2024-07-21T19:15:22,XRX-101470,Atlas Education,APAC-South,Xerox AltaLink C8155,41.06,55.74,1578,0,27,1,False,
b1c34a4c-3eca-484d-a6af-eda3c98bd8be,2026-04-18T22:31:10,XRX-101471,CivicGrid Utilities,US-East,Xerox B315,49.68,30.63,2875,0.0195,0,0,False,
7adc8237-11a3-4403-88fc-825c9baf7f81,2025-03-19T13:32:42,XRX-101472,Arbor Pharma,LATAM,Xerox C410,36.62,38.02,2461,0.0258,0,0,False,
036f6cf3-abf0-49f3-984f-27d1cabe6374,2024-04-01T07:45:14,XRX-101473,Aster Financial,LATAM,Xerox C410,,63.21,2379,0.0333,11,0,False,
eba75661-d75e-4311-95ef-a6a0be35d044,2026-05-31T04:45:13,XRX-101474,Vertex Legal,US-East,Xerox B315,47.31,27.57,2268,0.0154,20,6,False,
2dfe71c6-2f85-4ebe-a8fb-467147982b6b,2024-07-17T14:52:29,XRX-101475,Summit Manufacturing,EU-Central,Xerox VersaLink B625,44.87,47.9,674,0.0289,40,1,False,
c42e561f-3c9e-411f-8067-14e8793abc25,2024-08-17T23:06:54,XRX-101476,Arbor Pharma,US-East,Xerox VersaLink B625,44.78,33.49,1366,0,57,6,False,
43d5d440-bb27-4ac5-8cad-6b29efd0058e,2024-11-19T07:55:18,XRX-101477,Summit Manufacturing,US-East,Xerox AltaLink C8155,91.0,65.46,13602,0.0203,84,19,True,
7c6386bd-f0bb-4b02-b7b8-3083e7fdfab0,2024-05-19T18:44:44,XRX-101478,Northwind Health,EU-Central,Xerox AltaLink C8155,45.57,25.14,2046,0.0218,44,1,False,
05c36d18-587a-4264-88d3-cae3764dfb31,2026-02-07T03:15:24,XRX-101479,Summit Manufacturing,APAC-South,Xerox C410,37.06,48.45,1612,0,57,2,False,
a1c83410-a490-49d2-b57d-6d7b0d0ecc55,2024-05-07T16:39:23,XRX-101480,Pioneer Logistics,APAC-South,Xerox B315,54.56,44.81,1547,0.0367,59,0,False,
f4f99176-7e40-441e-9f7d-5bab6429992e,2025-11-06T01:38:49,XRX-101481,Northwind Health,US-East,Xerox VersaLink B625,49.18,70.0,1734,0.0163,35,0,False,
5b808ad6-1959-4be8-b811-eed776b317b6,2025-04-25T02:04:01,XRX-101482,Vertex Legal,US-East,Xerox VersaLink B625,55.42,66.05,2042,0.0266,61,1,False,
f24918db-4579-4e04-af0f-5a1ff9eb547e,2025-08-05T15:19:04,XRX-101483,Helio Energy,LATAM,Xerox C410,45.97,69.02,2961,0.0365,59,2,False,
098634ee-5f9b-4109-935f-d889cdddc012,2024-08-04T08:42:10,XRX-101484,Arbor Pharma,LATAM,Xerox AltaLink C8155,58.59,32.76,3235,0.0206,84,1,False,
6cc21143-7333-4ba2-a985-8e985bfb4d42,2025-08-30T12:35:43,XRX-101485,Vertex Legal,US-East,Xerox C410,36.46,60.13,2139,0.042,5,2,False,
53af592a-b89e-4eaa-abf9-7bfec81aaf07,2024-12-11T06:47:44,XRX-101486,CivicGrid Utilities,APAC-South,Xerox AltaLink C8155,,29.45,2960,0.0359,52,1,False,
837ef550-4dff-4b7d-adfd-991699fc780b,2025-10-12T09:15:24,XRX-101487,Northwind Health,US-West,Xerox PrimeLink C9070,45.14,70.5,1714,0.0202,84,2,False,
01486485-468f-48f0-976f-08b34b186298,2024-05-12T10:27:50,XRX-101488,Vertex Legal,LATAM,Xerox VersaLink B625,83.88,,17652,0.0141,8,21,True,
76a03dc1-3eb2-43b0-8679-eb5462f82df6,2025-10-25T15:45:20,XRX-101489,Northwind Health,EU-Central,Xerox AltaLink C8155,54.25,52.15,2054,0.0324,24,2,False,
bb36af32-eb62-4862-8bb9-af2d0c028144,2025-02-05T15:23:52,XRX-101490,BluePeak Retail,APAC-South,Xerox AltaLink C8155,60.5,40.58,2350,0.0273,77,3,False,
9b93434d-afbd-48a1-8eef-cae60463653f,2024-02-09T01:46:47,XRX-101491,Northwind Health,LATAM,Xerox AltaLink C8155,45.53,62.92,1525,0.0194,66,5,False,
f0fcf93d-9873-497a-b52c-2eb036a2e496,2025-10-17T07:55:20,XRX-101492,Northwind Health,APAC-South,Xerox B315,50.71,33.32,2469,0.035,79,1,False,
64040396-02d1-4cd7-b302-f41d02e18104,2024-01-06T21:25:34,XRX-101493,Pioneer Logistics,APAC-South,Xerox B315,43.72,60.64,1629,0.0047,62,2,False,
7212ff28-8bc1-4799-b56c-e737b6a6a3be,2025-09-27T00:02:29,XRX-101494,Pioneer Logistics,APAC-South,Xerox C410,42.98,38.75,3240,0,62,0,False,
3acc73eb-c90d-482e-9324-75a2dfbfe964,2024-02-26T16:47:50,XRX-101495,Meridian Insurance,US-East,Xerox C410,42.6,74.65,1527,0.0351,45,3,False,
606ab58b-58ff-46eb-b821-f41d4b312624,2025-08-10T19:54:44,XRX-101496,Pioneer Logistics,US-West,Xerox AltaLink C8155,50.26,42.15,3390,0.0286,22,2,False,
29200d80-b573-4c1d-9f12-742ba8e66cf2,2024-01-27T16:57:38,XRX-101497,Meridian Insurance,EU-Central,Xerox PrimeLink C9070,43.86,59.2,2660,0.0133,59,0,False,
5333cd1a-a430-49ba-9128-0641c2b2523e,2025-10-28T11:33:55,XRX-101498,Summit Manufacturing,EU-Central,Xerox VersaLink B625,50.83,54.92,2488,0.0297,30,4,False,
f1bae509-860a-4912-9c9e-d2126343c945,2025-10-14T02:21:46,XRX-101499,Pioneer Logistics,US-East,Xerox B315,,68.18,2505,0.0338,71,1,False,
455633ea-fa60-47a0-9a6e-8b469f4e2729,2025-03-09T08:36:08,XRX-101500,Northwind Health,US-West,Xerox VersaLink B625,41.22,31.04,2628,0.0094,96,6,False,
19ccda9d-861f-4d27-aab3-57e8b95aa0f6,2024-06-05T02:10:12,XRX-101501,Arbor Pharma,LATAM,Xerox B315,48.62,75.97,2154,0.0196,24,0,False,
41e8e04f-3ab4-47af-9abf-0ba26e6b6a8c,2025-03-04T18:51:50,XRX-101502,Aster Financial,US-East,Xerox VersaLink B625,33.72,72.78,404,0.0194,100,5,False,
43cd1e21-1adf-452f-ba96-a699c5de7e56,2026-05-11T19:32:38,XRX-101503,Meridian Insurance,US-East,Xerox AltaLink C8155,56.08,32.93,3020,0.0024,26,4,False,
9c2b365e-31a9-447c-9597-070440a18b21,2025-03-18T13:40:05,XRX-101504,Cobalt Media,APAC-South,Xerox C410,45.25,,3457,0.0249,67,2,False,
e93e3bcf-2942-4d1b-9b33-1d05d3187905,2024-02-05T03:50:59,XRX-101505,Atlas Education,US-West,Xerox C410,30.18,62.98,3130,0.013,60,0,False,
030c3018-a13a-4ae9-9cb6-fe69a4857db1,2025-10-24T22:28:00,XRX-101506,Aster Financial,LATAM,Xerox C410,49.86,56.39,2160,0.0347,100,3,False,
f6850eed-353b-4c0c-81b5-78263bef227b,2025-01-25T09:40:22,XRX-101507,Atlas Education,APAC-South,Xerox AltaLink C8155,37.01,27.06,1320,0.0144,41,1,False,
e9246318-1ccf-4e18-9660-a1833c5801da,2026-05-02T21:43:52,XRX-101508,CivicGrid Utilities,EU-Central,Xerox B315,86.99,,14334,0.0059,20,20,True,
6a138d14-d67d-4e5e-a717-b3d30a3df795,2024-10-16T06:53:40,XRX-101509,Vertex Legal,US-East,Xerox B315,33.85,59.11,1663,0.0054,35,3,False,
4dac9d5d-37e2-48d0-ab00-3f9c5d74825e,2025-07-07T19:33:21,XRX-101510,Northwind Health,APAC-South,Xerox C410,47.38,37.54,1269,0.0295,40,2,False,
ba79e7e1-1aca-458b-88c0-7178c0e0c572,2024-06-28T07:55:04,XRX-101511,Meridian Insurance,EU-Central,Xerox VersaLink B625,45.43,36.1,1772,0.0188,100,1,False,
615d9409-adb1-4881-8334-0cced614e5f7,2024-11-25T03:30:27,XRX-101512,Arbor Pharma,US-East,Xerox C410,29.19,36.33,2289,0.0067,47,3,False,
cecdbe75-022e-4ed2-b9cd-476e3958afb2,2025-10-22T08:22:08,XRX-101513,Helio Energy,US-East,Xerox AltaLink C8155,43.66,43.78,2206,0.0272,27,2,False,
1ac64fd9-f51a-4749-949b-86ef791f78cc,2025-01-15T16:47:54,XRX-101514,Summit Manufacturing,LATAM,Xerox PrimeLink C9070,43.55,53.05,1298,0.0061,100,1,False,
b6086e97-7748-4e0a-b401-29663b3211f9,2024-08-29T12:16:14,XRX-101515,Atlas Education,LATAM,Xerox C410,49.65,49.1,3085,0,33,5,False,
ce71a8a1-6670-4060-8de6-ad619b5ff10f,2026-02-04T08:24:55,XRX-101516,CivicGrid Utilities,US-East,Xerox VersaLink B625,56.4,43.98,3051,0.0052,52,0,False,
29dc1af8-73e7-4783-b312-e89c20c06196,2025-12-18T11:22:50,XRX-101517,Vertex Legal,US-West,Xerox B315,52.65,63.68,3508,0.0194,38,3,False,
3b9346e3-19d5-4ef2-8aa5-9f21984dc227,2024-06-07T01:21:06,XRX-101518,Aster Financial,APAC-South,Xerox VersaLink B625,46.43,50.5,1872,0.0098,68,0,False,
8f5f70d2-3109-4d90-978d-af9012b68ede,2024-04-05T01:45:17,XRX-101519,Summit Manufacturing,US-East,Xerox B315,36.8,64.59,1860,0.0533,50,2,False,
cc1f1c83-014a-43f5-a726-f63f850daab6,2025-08-18T11:18:14,XRX-101520,Aster Financial,US-West,Xerox C410,35.73,38.24,2858,0.0124,27,0,False,
6fe4896e-9d9e-486b-bb09-7ee7b76d5cf9,2024-03-11T23:34:03,XRX-101521,Atlas Education,APAC-South,Xerox B315,46.0,44.24,2428,0.02,43,2,False,
04703da3-79fe-4101-84d2-d34c67886de1,2025-09-14T18:08:26,XRX-101522,Atlas Education,APAC-South,Xerox VersaLink B625,53.0,31.39,2308,0.0029,67,6,False,
ffadf060-4e82-4eb4-abb3-12cda0cd20b9,2025-02-12T22:31:52,XRX-101523,Pioneer Logistics,LATAM,Xerox B315,41.1,42.07,2681,0.0125,54,2,False,
beac038b-f79a-4534-be4e-e262c5c43e08,2024-08-12T22:10:19,XRX-101524,Atlas Education,US-West,Xerox C410,28.29,29.27,1317,0.0054,36,2,False,
be0799f0-a0c0-4639-9d79-9b52ff1d21d2,2025-05-14T16:41:26,XRX-101525,Meridian Insurance,APAC-South,Xerox AltaLink C8155,45.22,50.49,1371,0.0016,53,4,False,
55966af0-9a17-4d75-bb33-a080bf199c32,2026-03-29T14:49:07,XRX-101526,BluePeak Retail,US-West,Xerox VersaLink B625,44.18,68.88,2043,0.0335,87,1,False,
347af86e-ac92-4f7f-8a09-b34ff9066bf2,2026-01-18T23:40:51,XRX-101527,Northwind Health,US-East,Xerox AltaLink C8155,53.74,49.99,1591,0,67,1,False,
ab24f79b-663f-43c6-8345-4653424703d2,2025-07-31T19:15:38,XRX-101528,Northwind Health,EU-Central,Xerox PrimeLink C9070,41.39,45.61,2191,0.0265,57,0,False,
b4357e43-2b13-4249-960e-b8609c5d2073,2024-10-05T07:59:10,XRX-101529,Vertex Legal,US-East,Xerox VersaLink B625,45.49,,2608,0,100,1,False,
24a3aa58-8be5-4ea1-a259-aad9a83724a1,2025-10-18T00:35:33,XRX-101530,Pioneer Logistics,US-East,Xerox AltaLink C8155,51.62,70.06,1304,0.0403,30,3,False,
208c7383-3a75-47bd-bd03-7f1ea48cdf1e,2025-06-15T22:50:27,XRX-101531,Cobalt Media,US-East,Xerox AltaLink C8155,44.64,67.59,1674,0.027,77,1,False,
9b5faaf5-fd6a-4e78-ab93-d1edbdb92e31,2025-03-08T20:20:32,XRX-101532,Atlas Education,APAC-South,Xerox VersaLink B625,55.49,25.27,3270,0,36,1,False,
f4083df4-198d-489f-8e72-7f260c13ebde,2026-05-04T11:02:26,XRX-101533,CivicGrid Utilities,US-East,Xerox C410,48.11,60.74,2368,0.0367,19,2,False,
8f258e57-bdf0-4947-9dd7-844ce8d50976,2025-06-24T16:40:47,XRX-101534,Cobalt Media,US-East,Xerox PrimeLink C9070,43.54,53.72,2436,0.0285,75,0,False,
0e73c5ad-6faa-4144-bbe5-146144817cfd,2024-09-15T04:33:02,XRX-101535,Pioneer Logistics,EU-Central,Xerox PrimeLink C9070,56.55,63.19,2566,0.0153,98,2,False,
607520c0-bced-459e-b121-bc0434a71f06,2026-02-08T04:57:58,XRX-101536,CivicGrid Utilities,APAC-South,Xerox AltaLink C8155,79.06,52.83,8460,0.034,37,20,True,
623795ff-3c28-4009-9e30-a07edb6ab55e,2024-04-30T18:53:28,XRX-101537,CivicGrid Utilities,EU-Central,Xerox VersaLink B625,41.27,71.61,2331,0.0103,61,3,False,
54387cc4-4287-4e64-87ba-ed8725646dad,2025-01-15T02:16:34,XRX-101538,CivicGrid Utilities,US-East,Xerox AltaLink C8155,50.94,44.09,2109,0.0046,100,0,False,
77fa7b98-13f4-4b31-8cc3-b1c2171c89d6,2025-03-16T16:21:12,XRX-101539,CivicGrid Utilities,US-East,Xerox VersaLink B625,52.48,66.24,1170,0.0034,62,0,False,
4e09e74c-d5f5-4db8-9e6f-d34329612933,2025-01-17T14:20:54,XRX-101540,Meridian Insurance,US-West,Xerox C410,62.31,25.37,2147,0.0047,92,1,False,
51f798be-5daa-41b6-8189-e026d010fe94,2025-02-22T14:24:45,XRX-101541,BluePeak Retail,US-East,Xerox VersaLink B625,48.0,63.32,1756,0.0147,86,0,False,
4191204c-0b79-46aa-8f8f-d0e5459cd5cd,2026-02-10T03:37:01,XRX-101542,Meridian Insurance,US-West,Xerox AltaLink C8155,44.79,40.76,2506,0.0343,100,0,False,
d56d77aa-b049-4027-9f56-dd3644e68814,2026-05-29T19:19:38,XRX-101543,Summit Manufacturing,APAC-South,Xerox PrimeLink C9070,35.72,34.22,1137,0.0006,50,1,False,
d9cee1f5-36fc-429e-98f1-fdb0c330cf53,2025-03-01T18:03:02,XRX-101544,Atlas Education,EU-Central,Xerox VersaLink B625,41.87,50.94,2023,0.0179,67,0,False,
de212a05-aff0-44b8-8b65-fc19e1362637,2025-11-27T19:51:34,XRX-101545,Summit Manufacturing,US-East,Xerox AltaLink C8155,41.76,52.19,396,0.0144,69,0,False,
e92d910b-5e3c-43f9-af5b-246c7e834ba5,2025-05-30T12:49:12,XRX-101546,CivicGrid Utilities,US-East,Xerox PrimeLink C9070,43.23,35.7,2014,0.0342,77,1,False,
9810ea04-3745-4bc4-a32e-45041e222358,2026-01-23T14:22:40,XRX-101547,Helio Energy,APAC-South,Xerox VersaLink B625,45.25,60.31,1866,0.037,100,5,False,
0368168c-7831-4ced-9430-9231015a86f2,2025-05-14T04:16:38,XRX-101548,Arbor Pharma,LATAM,Xerox AltaLink C8155,60.73,62.53,2235,0.0123,87,0,False,
8f7eb539-1bd2-40da-8ae7-ce4031f0b003,2024-11-04T00:12:01,XRX-101549,Summit Manufacturing,US-West,Xerox VersaLink B625,26.15,29.86,2603,0,69,1,False,
839c4950-187f-4bde-a890-d9f7ccae23bc,2024-03-30T01:25:09,XRX-101550,Pioneer Logistics,EU-Central,Xerox C410,44.24,43.32,1422,0.0262,96,2,False,
668a91c8-27fa-4a06-a058-34a13df09360,2026-01-12T06:38:32,XRX-101551,Vertex Legal,APAC-South,Xerox VersaLink B625,55.47,31.39,797,0.0199,65,3,False,
af35b379-4f47-4114-b18b-a81242ea9a36,2024-05-04T12:19:26,XRX-101552,Helio Energy,APAC-South,Xerox VersaLink B625,29.98,33.8,2426,0.0246,54,1,False,
bf053ff6-f715-4ccd-bc7e-4a3acdca1544,2024-09-17T23:35:33,XRX-101553,BluePeak Retail,APAC-South,Xerox VersaLink B625,41.1,69.92,855,0.0151,100,4,False,
5abf71ef-1d3d-445f-ab3d-7cb4fc2ba0e6,2024-09-28T20:35:19,XRX-101554,Helio Energy,US-East,Xerox AltaLink C8155,52.39,58.41,2118,0.0254,27,0,False,
4f74b125-0566-4ca5-bcc6-6a3e5ef8d59b,2025-06-16T08:27:06,XRX-101555,Aster Financial,LATAM,Xerox PrimeLink C9070,41.36,39.54,2494,0.0218,46,0,False,
ab2423c4-7c98-4e4b-a777-de459f3b04f5,2024-11-07T22:04:32,XRX-101556,Pioneer Logistics,LATAM,Xerox VersaLink B625,35.56,40.19,2171,0.034,73,2,False,
9b479cf9-02d6-4f2b-9b8a-e42f76e270b6,2026-04-01T13:56:56,XRX-101557,Vertex Legal,APAC-South,Xerox B315,42.2,30.66,2109,0.0076,7,3,False,
4fbc334e-f265-43c2-a09c-86469a8762fc,2026-03-27T16:19:15,XRX-101558,Arbor Pharma,EU-Central,Xerox AltaLink C8155,,41.6,1687,0.0226,81,0,False,
019de7c9-fde6-44f0-aa2a-0c9df67ecf28,2024-06-21T22:27:55,XRX-101559,Summit Manufacturing,US-West,Xerox B315,54.63,38.21,2315,0.0313,77,1,False,
5904c236-33ae-43c5-a001-5310921b48d7,2025-03-22T22:26:09,XRX-101560,Northwind Health,US-West,Xerox B315,38.24,48.96,1918,0.0022,49,2,False,
171e4b78-8233-42e2-b3c9-5d28aba5a4cf,2024-11-19T18:46:04,XRX-101561,BluePeak Retail,LATAM,Xerox PrimeLink C9070,55.23,69.88,1994,0.0524,0,2,False,
4ee6d221-294e-449b-ace6-9bb7adc391d1,2026-02-07T01:05:58,XRX-101562,Helio Energy,LATAM,Xerox C410,45.5,40.29,1938,0.0265,38,0,False,
c4aa23ec-503a-49a2-820e-20feaaf1f789,2026-02-09T20:03:33,XRX-101563,Vertex Legal,US-West,Xerox PrimeLink C9070,38.14,50.55,3465,0.0381,52,4,False,
83359400-a4ab-43d5-a282-170ea7ae96fc,2025-07-28T08:16:37,XRX-101564,Arbor Pharma,US-West,Xerox B315,60.05,31.98,2976,0.0387,65,0,False,
f0f84975-4d36-49f3-86e1-0a3e7e1504f8,2024-01-19T18:40:15,XRX-101565,Aster Financial,LATAM,Xerox PrimeLink C9070,48.33,40.96,1963,0.0462,52,2,False,
62f4f31e-afa5-40e5-8c38-07b1ff6cbe25,2024-02-20T11:44:21,XRX-101566,Helio Energy,US-West,Xerox B315,59.86,38.35,2244,0.0089,100,1,False,
81cf59d0-88fa-4eb2-8fb3-fa4b98c75bf7,2026-03-22T18:05:12,XRX-101567,BluePeak Retail,EU-Central,Xerox VersaLink B625,38.26,52.65,1393,0.0218,22,0,False,
246f2120-3dd4-4888-aee3-7d17c985ec43,2025-08-25T06:28:58,XRX-101568,Summit Manufacturing,APAC-South,Xerox C410,54.27,70.97,2064,0.0101,71,0,False,
a847f39e-263f-4e1b-a5d0-e6ea2beb6a57,2024-02-22T03:08:07,XRX-101569,Aster Financial,US-West,Xerox B315,33.81,30.61,1909,0.0213,51,2,False,
f28ca8b5-d17f-4f68-8d55-0087aac51385,2025-01-01T21:43:22,XRX-101570,CivicGrid Utilities,APAC-South,Xerox B315,72.36,70.87,16152,0.0181,76,18,True,
6175833e-4ec0-4e62-838f-7e99753d3cc7,2025-11-14T13:34:03,XRX-101571,Cobalt Media,US-West,Xerox AltaLink C8155,49.71,71.14,2066,0.0036,84,4,False,
b0a59ffd-69ed-433d-b506-4b69c713e07c,2025-03-12T20:14:31,XRX-101572,Northwind Health,LATAM,Xerox AltaLink C8155,40.11,48.06,2835,0.0091,62,0,False,
5a9b891c-9163-4def-8e4d-12caf185d5a6,2026-01-01T06:01:08,XRX-101573,Summit Manufacturing,LATAM,Xerox B315,49.42,51.27,717,0.0383,81,0,False,
65d1aff2-febe-45b2-9906-f4e3a30d81ce,2025-05-16T05:22:11,XRX-101574,Aster Financial,EU-Central,Xerox C410,48.32,67.25,3719,0.0369,68,2,False,
53ccb18a-c8d9-4e09-b48d-4a0556cf4b0b,2025-09-15T15:59:16,XRX-101575,Cobalt Media,APAC-South,Xerox AltaLink C8155,41.47,63.89,660,0.0232,87,5,False,
7f114280-c323-4a72-9f22-14e77a6ecfec,2024-10-02T10:38:46,XRX-101576,Pioneer Logistics,LATAM,Xerox AltaLink C8155,39.77,53.9,2801,0.0218,65,0,False,
90e12995-c921-4b8f-a2f1-e1e428566ff0,2024-12-28T13:03:09,XRX-101577,Atlas Education,US-East,Xerox B315,44.59,66.94,0,0,51,4,False,
e7e376e7-8cd8-44d1-a105-e81b8db49f7a,2024-12-30T03:43:04,XRX-101578,Northwind Health,US-West,Xerox PrimeLink C9070,48.4,75.47,3428,0.0293,56,0,False,
6e052df1-d358-4f1e-a7af-0cc7cc4f63e2,2025-08-13T21:38:41,XRX-101579,Helio Energy,US-West,Xerox AltaLink C8155,35.01,25.1,1533,0.0006,40,1,False,
006102ad-b6e1-43b7-874f-d04e275851df,2025-03-07T18:12:27,XRX-101580,Cobalt Media,US-West,Xerox AltaLink C8155,63.54,64.92,2311,0.0204,44,3,False,
887299c5-51e6-46d4-8af5-8db7ab437e0f,2024-01-09T16:03:06,XRX-101581,Meridian Insurance,APAC-South,Xerox PrimeLink C9070,39.76,57.91,2719,0,56,0,False,
df427b03-37d8-45f8-ab5e-736c140aaad4,2024-08-08T11:02:39,XRX-101582,Cobalt Media,LATAM,Xerox AltaLink C8155,56.71,35.19,893,0.0332,63,4,False,
8e45c2a2-7b80-4339-a047-f6199ad4066c,2025-11-24T06:01:20,XRX-101583,Aster Financial,US-West,Xerox AltaLink C8155,36.07,70.81,1975,0.0166,69,2,False,
50fd687f-80d3-429c-b556-d9b451b0fee2,2025-04-04T19:01:29,XRX-101584,BluePeak Retail,LATAM,Xerox PrimeLink C9070,62.67,26.54,3138,0.0017,62,6,False,
667dfb76-0c7a-4779-a119-5d6d01315538,2025-12-26T08:17:17,XRX-101585,Cobalt Media,EU-Central,Xerox AltaLink C8155,54.87,55.21,1656,0.0259,5,0,False,
2290d832-8d9c-466a-a96a-38556fb0c69d,2024-01-25T03:58:09,XRX-101586,Pioneer Logistics,US-East,Xerox C410,53.97,25.85,2555,0,64,4,False,
b71219ba-a594-4dda-8168-ff6b8ee21123,2025-02-14T23:36:31,XRX-101587,BluePeak Retail,EU-Central,Xerox VersaLink B625,41.05,34.38,2067,0.0347,96,1,False,
fff0c534-14af-490d-8331-97ae5bd1c80d,2025-04-03T15:09:43,XRX-101588,Cobalt Media,US-West,Xerox PrimeLink C9070,79.06,69.72,14298,0.0027,32,20,True,
d81cbecd-0e97-4a92-8011-e5423f16b11f,2024-01-14T21:51:51,XRX-101589,Vertex Legal,LATAM,Xerox PrimeLink C9070,38.62,60.92,2601,0.0119,,4,False,
11f65f83-3372-47d8-8f32-ac1b20c7bd64,2024-07-25T13:01:08,XRX-101590,Arbor Pharma,EU-Central,Xerox AltaLink C8155,42.72,36.34,2717,0.0171,100,3,False,
67105452-2470-45fc-8135-c1119934599c,2025-03-08T10:48:32,XRX-101591,Cobalt Media,US-East,Xerox VersaLink B625,56.51,69.74,722,0,69,3,False,
5cd57226-ad6a-44b2-a656-f8f679a57513,2025-03-05T10:37:30,XRX-101592,Arbor Pharma,APAC-South,Xerox B315,48.8,35.08,1146,0.0057,66,0,False,
4b8cca08-79ae-4fd5-8e76-1f48a747eaeb,2025-03-16T17:14:40,XRX-101593,Helio Energy,US-East,Xerox VersaLink B625,41.19,74.36,1374,0.0267,45,0,False,
499c29f9-5d72-4e77-96cf-6a40dbaf3c8c,2024-10-13T15:21:46,XRX-101594,Vertex Legal,APAC-South,Xerox C410,44.45,25.57,2619,0.0318,67,0,False,
e66c8582-01f2-40b3-ba91-faace27ad1de,2025-08-08T13:54:49,XRX-101595,Helio Energy,LATAM,Xerox C410,43.45,55.76,1834,0.0112,35,1,False,
b6ed703d-936a-4538-b2f2-0835cfb7e628,2026-03-10T15:56:15,XRX-101596,Atlas Education,APAC-South,Xerox B315,30.06,43.98,1937,0.0251,55,3,False,
9d83f370-b4e9-4cfd-9df7-7dc536bebe03,2025-01-25T15:25:55,XRX-101597,Helio Energy,US-West,Xerox AltaLink C8155,40.92,74.78,3014,0.0348,,2,False,
a325fab2-0b4e-427a-9b43-bc2778dd1f8d,2025-12-25T13:02:18,XRX-101598,Meridian Insurance,US-West,Xerox C410,46.08,73.14,2415,0.0111,92,3,False,
24916572-f075-4b07-a454-7e4982aa0a11,2024-04-19T20:31:10,XRX-101599,Summit Manufacturing,EU-Central,Xerox AltaLink C8155,55.59,41.39,2246,0.0198,71,0,False,
ef18fb5e-dca1-4222-a39a-f1d67d56e422,2025-08-19T03:01:46,XRX-101600,BluePeak Retail,US-West,Xerox VersaLink B625,40.43,25.58,1411,0.016,38,2,False,
e1f6cf4f-777e-4ced-a76b-26a264cbde39,2026-01-22T14:41:45,XRX-101601,Meridian Insurance,APAC-South,Xerox C410,49.48,53.49,3695,0.0157,100,5,False,
b29bee3a-c0e0-41bf-939e-5965fac6b17b,2024-02-22T17:56:33,XRX-101602,Cobalt Media,EU-Central,Xerox B315,37.12,69.85,2598,0.0123,36,0,False,
cd2759fc-66dc-4491-9936-d4ed1ccecce4,2026-03-28T09:52:11,XRX-101603,Meridian Insurance,LATAM,Xerox PrimeLink C9070,50.57,71.68,2376,0.0169,,0,False,
ef9f392a-69c5-4c15-b280-0f569650d630,2024-07-06T05:09:40,XRX-101604,Arbor Pharma,US-West,Xerox PrimeLink C9070,64.94,28.7,2126,0.0115,33,4,False,
0028ec9c-f192-4b4a-9ebb-93fc6c2b31c8,2024-09-20T09:35:25,XRX-101605,Northwind Health,APAC-South,Xerox PrimeLink C9070,53.71,63.85,2179,0.0236,95,2,False,
7e9fc39c-9e3e-4e6c-9c44-075305a98041,2024-11-04T00:15:48,XRX-101606,Pioneer Logistics,APAC-South,Xerox VersaLink B625,35.41,27.06,2059,0.0227,75,1,False,
8e53458b-1940-4a27-95fe-f488a588704f,2024-01-01T03:11:05,XRX-101607,BluePeak Retail,APAC-South,Xerox B315,59.14,69.17,3015,0.0217,49,2,False,
5c7d53cb-0c71-4d53-933b-2ae9abac2547,2024-04-28T09:33:03,XRX-101608,Helio Energy,US-East,Xerox B315,46.49,74.85,3718,0.041,0,0,False,
c97613ed-145b-42d3-a5f8-06c3c144f8ec,2026-04-16T02:01:52,XRX-101609,Helio Energy,EU-Central,Xerox AltaLink C8155,45.11,26.89,62,0.0317,,1,False,
70c2aa5b-f29c-43d2-bc83-2e141982e76e,2024-05-28T06:07:08,XRX-101610,CivicGrid Utilities,APAC-South,Xerox PrimeLink C9070,56.83,65.84,1304,0.0054,82,0,False,
52e59ddf-a084-4f33-9c86-cb959e406421,2024-01-05T04:23:47,XRX-101611,Aster Financial,EU-Central,Xerox AltaLink C8155,31.62,61.56,2830,0.0025,40,4,False,
1134809d-4325-4f62-a9cf-d083968293e3,2026-04-28T01:48:32,XRX-101612,Vertex Legal,US-West,Xerox AltaLink C8155,45.79,26.23,2742,0.0003,86,1,False,
91cd1b9a-86d5-4f7e-833d-6fb95d5b2f56,2026-04-25T01:20:55,XRX-101613,Pioneer Logistics,APAC-South,Xerox PrimeLink C9070,,47.69,1858,0.0025,68,3,False,
a720f068-a24d-4562-8ed9-4d180e3e5d3c,2025-11-10T08:49:13,XRX-101614,Arbor Pharma,LATAM,Xerox VersaLink B625,64.1,61.84,913,0.0099,63,0,False,
94303f2e-f286-42b6-834b-fd97a07e5672,2024-02-02T02:26:52,XRX-101615,Pioneer Logistics,LATAM,Xerox AltaLink C8155,47.16,50.79,1514,0,0,0,False,
b7ba1cdf-a67c-4562-ac1e-24cfa11fadf2,2024-05-23T22:28:54,XRX-101616,Pioneer Logistics,EU-Central,Xerox VersaLink B625,65.37,35.18,3262,0.0265,76,1,False,
74dcc778-99c1-4f55-92a5-38fb8af2f72b,2024-03-14T01:59:26,XRX-101617,CivicGrid Utilities,US-West,Xerox B315,46.66,58.47,2686,0.0385,100,1,False,
